article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
I use subtitles for every TV show I watch and so should you,https://www.msn.com/en-us/news/technology/i-use-subtitles-for-every-tv-show-i-watch-and-so-should-you/ar-AANggha?ocid=Peregrine,Top Stories,CNET,Unavailable,,1.0,False,False
NASA ups the odds of Bennu asteroid hitting Earth,https://www.msn.com/en-us/news/technology/nasa-ups-the-odds-of-bennu-asteroid-hitting-earth/ar-AANgggZ?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.1,False,False
"20 Most Miserable Cities In America, According To The ""Misery Index""",https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=6iG7qqXtrAZtljV7UtpCnuxQFaW1tNUWkN9ahtb9T7Q&evt=102&rid=08d4fafc165e07f1e1a6434013319667&campaignid=1016262&impid=vlp-infopane-3&offerid=1594573&test=0&time=1628818893&cp=d8hBlpPovyX-tvND3HxerNu6Mzj7LJFrwQdN7ssNEuc&clickid=21_08d4fafc165e07f1e1a6434013319667_vlp-infopane-3&acid=266&trackingid=06838ed158f40ffa26f1eacab376a355&uid=160EEB20F67F621C0236FBB2F7C863D5&jt=2&url=73lLABc4yew9hVUmffRFF1HLB3v2csfeFA3nJbG3__LXV6PFpDRHP3CWxevYGmkQLH3U-tmAaQxcp5z7r58Zo2R-J7mVa6HuZMteqVDl4nWEAFhuLFmyKxDQo1lzRgQNzSR-u8dfh11LnXPkrW23njvia_xxYCUiAS0ieXYIwhPvQ7Mt7i1ZtG1vV1-1qxIAtQ2QaE_OqZCd2bxT2ZpeaFaWAJsn4rFDNWHsgZnW1Mh4hjubKAxYMKubGYrQDgP-UyuUFZoEkXAFknTDiVs-5h4L2n0Uh57_k8jSjjbI5pMIhV0SwA2wzVHwz-ZiHVQKSomlMiEPkywjT4-_rao6MHOQqopeOMS8F9KBSu3HfsJoJPLV_OuqSLu6V95Lrmm_xDsUyJV5S3emgoFiBZxYWA&bm=2&la=en&cn=us&cid=1038569&info=kUuPNWZBG0lRW0m0BnPu_xVbbPRqJmbg36NihLCKkM7oCIvOW5-xxRCAqh3L-UiDxLMr-SK8wAP_d6SeaVXIUg,Top Stories,AdFacty Life,Unavailable,,1.2,False,True
Jailed Samsung chief released on parole,https://www.msn.com/en-us/news/world/jailed-samsung-chief-released-on-parole/ar-AANgi1s?ocid=Peregrine,Top Stories,AFP,Unavailable,,1.3,False,False
2020 census shows NYC’s diverse population grew to unexpected 8.8 million,https://www.msn.com/en-us/news/us/2020-census-shows-nyc-s-diverse-population-grew-to-unexpected-8-8-million/ar-AANg8r5?ocid=Peregrine,Top Stories,New York Daily News,Unavailable,,1.4,False,False
Couple Takes In Stray Dog Only To Watch Him Transform Before Their Very Eyes,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=LNpqxAVD41FSDQYf-m0PyUfFR43TAktUB9j_iENg6JE&evt=102&rid=08d4fafc165e07f1e1a6434013319667&campaignid=1018328&impid=vlp-infopane-6&offerid=1645877&test=0&time=1628818893&cp=sL0616OQ3mAkbf1rYqebn2n7ZLkNk-KcgSaOCzUs5AQ&clickid=21_08d4fafc165e07f1e1a6434013319667_vlp-infopane-6&acid=19&trackingid=c8416a68d63b2ed09c5205db0c880c2a&uid=160EEB20F67F621C0236FBB2F7C863D5&jt=2&url=0isYDaMY0rUC6z5ctQ4vlbqBtuTbjpxN_ksUIk7saD7jZW8xpgepjUJSsxGtJVgvwbDFIqpuNQYfAO8t1Ctq4iySlq3ihJNO9N-Iin-2NXQLBHGR2bEP5bkM5-qA6jVhqkua-QJ9T2B-J44gZbdb4NO3CkoWzgrc-EcRum4GE5_2p3pWiMfP3n0HkMZL0uxI25v6VG1qkue6KqEgRrWhuHFIEsZfHdfH1qBKRI-keZobHH5lV8_X9RbgJofSY1OyB6Eb2gTxEXKym35wv7MUYcoynMEiYRQGL2fCoExiPvXCw5erEvQ3kOjnEOtAWi5yOxHRcR6VY0q4LxDxvx74zVwGnX8e9MGEc8zQFR55NGyNXs5AjCHLNAE16aDZa331dl_bYzxkBEuvbAR5eeDkoQ&bm=2&la=en&cn=us&cid=1042281&info=URw-osF4Pu9Q3FOseF895dl_y3gM2N6IYnnPApEuEPv4YbMtyDqiGk4SAI3uWMpetbvrWJn72mc15PEhpMTqlA,Top Stories,AdPost Fun,Unavailable,,1.5,False,True
Philippine court dismisses libel case against journalist Maria Ressa,https://www.msn.com/en-us/news/world/philippine-court-dismisses-libel-case-against-journalist-maria-ressa/ar-AANgbe9?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.6,False,False
"HHS to mandate vaccinations for more than 25,000 employees",https://www.msn.com/en-us/news/us/hhs-to-mandate-vaccinations-for-more-than-25-000-employees/ar-AANfdtm?ocid=Peregrine,Top Stories,ABC News,Unavailable,,1.7,False,False
"US’s white population declines for first time ever, 2020 census finds",https://www.msn.com/en-us/news/us/us-s-white-population-declines-for-first-time-ever-2020-census-finds/ar-AANfV8a?ocid=Peregrine,Top Stories,The Guardian,Unavailable,,1.8,False,False
Florida Toddler Accidentally Shoots and Kills 21-Year-Old Mom During Zoom Work Call: Police,https://www.msn.com/en-us/news/crime/florida-toddler-accidentally-shoots-and-kills-21-year-old-mom-during-zoom-work-call-police/ar-AANg1uz?ocid=Peregrine,Top Stories,People,Unavailable,,1.9,False,False
Dallas-Area Hospitals Report No Free ICU Beds Available for Children as COVID-19 Rises,https://www.msn.com/en-us/news/us/dallas-area-hospitals-report-no-free-icu-beds-available-for-children-as-covid-19-rises/ar-AANg8qZ?ocid=Peregrine,Top Stories,Newsweek,Unavailable,,1.10,False,False
Advancing Taliban claim capture of Kandahar,https://www.msn.com/en-us/news/world/advancing-taliban-claim-capture-of-kandahar/ar-AANgkk2?ocid=Peregrine,Top Stories,BBC News,Unavailable,,1.11,False,False
"'Not going away': More than 9K anti-Asian hate incidents since COVID pandemic began, report says",https://www.msn.com/en-us/news/us/not-going-away-more-than-9k-anti-asian-hate-incidents-since-covid-pandemic-began-report-says/ar-AANgkfc?ocid=Peregrine,Top Stories,USA TODAY,Unavailable,,2.0,False,False
Phoenix police chief suspended over dismissed protest cases,https://www.msn.com/en-us/news/us/phoenix-police-chief-suspended-over-dismissed-protest-cases/ar-AANg7wM?ocid=Peregrine,Top Stories,Associated Press,Unavailable,,3.0,False,False
"5 killed in shooting in Plymouth, England; gunman also dead, police say",https://www.msn.com/en-us/news/world/5-killed-in-shooting-in-plymouth-england-gunman-also-dead-police-say/ar-AANg9K4?ocid=Peregrine,Top Stories,NBC News,Unavailable,,4.0,False,False
Fall of Afghan jewel a harbinger of a return to dark times,https://www.msn.com/en-us/news/world/fall-of-afghan-jewel-a-harbinger-of-a-return-to-dark-times/ar-AANgcVs?ocid=Peregrine,Top Stories,The LA Times,Unavailable,,5.0,False,False
Wisconsin heading toward record $1.7 billion surplus,https://www.msn.com/en-us/news/politics/wisconsin-heading-toward-record-1-7-billion-surplus/ar-AANgauX?ocid=Peregrine,Top Stories,Washington Examiner,Unavailable,,6.0,False,False
Philly is forcing unvaccinated city workers to wear TWO face masks,https://www.msn.com/en-us/news/us/philly-is-forcing-unvaccinated-city-workers-to-wear-two-face-masks/ar-AANgi1z?ocid=Peregrine,Top Stories,Daily Mail,Unavailable,,7.0,False,False
Census: Florida defies decline in population growth as nation becomes more diverse,https://www.msn.com/en-us/news/us/census-florida-defies-decline-in-population-growth-as-nation-becomes-more-diverse/ar-AANgcCT?ocid=Peregrine,Top Stories,Miami Herald,Unavailable,,8.0,False,False
WHO announces next phase in COVID-19 origin investigation,https://www.msn.com/en-us/news/politics/who-announces-next-phase-in-covid-19-origin-investigation/ar-AANfKpx,Coronavirus,The Hill,Unavailable,,9.0,False,False
Covid leaves Mississippi hospitals at brink of failure,https://www.msn.com/en-us/news/us/we-re-going-to-see-a-lot-of-deaths-covid-leaves-mississippi-hospitals-at-brink-of-failure/ar-AANfrhX,Coronavirus,The Guardian,Unavailable,,11.0,False,False
Fauci: 'Likely' all Americans will need COVID booster shot at some point,https://www.msn.com/en-us/news/us/fauci-says-it-is-likely-all-americans-will-need-a-covid-19-booster-shot-at-some-point/ar-AANfpUy,Coronavirus,The Boston Globe,Unavailable,,12.0,False,False
Texas officials scramble to staff hospitals as Covid-19 surge continues,https://www.msn.com/en-us/news/us/texas-officials-scramble-to-staff-hospitals-as-covid-19-surge-continues/ar-AANeKWV,US,CNN,Unavailable,,13.0,False,False
