article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,1.0,False,False
Kids’ Graves Exposed the Horror of Canada’s Residential Schools. Outrage Isn’t Enough.,Unavailable,News,VICE News,Unavailable,Yesterday,2.0,False,False
"In Portugal, There Is Virtually No One Left to Vaccinate",Unavailable,News,The New York Times,Unavailable,This afternoon,3.0,False,False
How Long People With Breakthrough COVID Are Contagious,Unavailable,News,HuffPost,Unavailable,5 hours ago,4.0,False,False
"Protesters shut down Golden Gate Bridge, calling on Democrats to support undocumented immigrants",Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,5.0,False,False
Manhattan Beach seized beach property from a Black family in 1924. Now Gov. Newsom is authorizing its return,Unavailable,News,Los Angeles Times,Unavailable,"September 30, 2021",6.0,False,False
"Texas Teen walks free after running over 6 cyclists, but DA hints at possible charges",Unavailable,News,Chron,Unavailable,Yesterday,7.0,False,False
California counties that voted heavily for Trump saw higher COVID death rates than Democratic areas. These charts show what 'red COVID' looks like,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,8.0,False,False
California outlawed the all-white-male boardroom. That move is reshaping corporate America,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,9.0,False,False
Why are so many more women now being diagnosed with autism?,Unavailable,News,The Times,Unavailable,This afternoon,10.0,False,False
Covid pill reduces hospitalisations by half in ‘exciting’ breakthrough,Unavailable,News,The Telegraph,Unavailable,Earlier today,11.0,False,False
Cathie Wood and other Wall Street titans warn of the next big risks for investors,Unavailable,News,Bloomberg Wealth,Unavailable,Yesterday,12.0,False,False
Here's what you need to know about the US Postal Service's new standards for delivering mail,Unavailable,News,,Unavailable,5 hours ago,13.0,False,False
"Woman who survived 1918 flu, world war succumbs to COVID",Unavailable,News,The Associated Press,Unavailable,Yesterday,14.0,False,False
Sandy Hook parents of slain children win defamation case against conspiracy extremist Alex Jones,Unavailable,News,Connecticut Post,Unavailable,Earlier today,15.0,False,False
"California's giant sequoias are getting wiped out, again. Here's where the biggest losses will likely be",Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,16.0,False,False
🏳️‍🌈  October is LGBTQ History Month 🏳️‍⚧️,Unavailable,News,,Unavailable,LIVE,17.0,False,False
Inside the billion dollar of 'love coaching' industry,Unavailable,News,Megha Mohan,Unavailable,This morning,18.0,False,False
'Very concerned': Bay Area elected officials are battling health officers on COVID mask mandates,Unavailable,News,SFGATE,Unavailable,Earlier today,19.0,False,False
New sweeping reforms to law enforcement in California approved by Gov. Newsom,Unavailable,News,Los Angeles Times,Unavailable,Last night,20.0,False,False
