article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Pelosi calls for Biden to extend the eviction moratorium. The White House has said it can't.,https://www.msn.com/en-us/news/politics/pelosi-calls-for-biden-to-extend-the-eviction-moratorium-the-white-house-has-said-it-can-t/ar-AAMQXD7?ocid=Peregrine,Top Stories,USA TODAY,Unavailable,,1.0,False,False
U.S. Belatedly Hits Biden 70% Goal; No NYC Mandate: Virus Update,https://www.msn.com/en-us/news/us/u-s-belatedly-hits-biden-70-goal-no-nyc-mandate-virus-update/ar-AAMOYxL?ocid=Peregrine,Top Stories,Bloomberg,Unavailable,,1.1,False,False
The Most Recognized Personal Training Credential,https://api.taboola.com/2.0/json/msn-msn/recommendations.notify-click?app.type=desktop&app.apikey=69629143827c91b118c7e0dc9f2a4eb0059feae9&response.id=__fe625bb049e4cf7ef0008ee849933287__22a7d6d19646df0b98c2adf9176cb443&response.session=v2_4587a093793bdf5c56e98022dd0ea215_030F6747258064102A8577C02466651B_1627925427_1627925427_CNawjgYQrrs-GLbdtfzR6rXnzAEgASgFMOEBOJGkDkCw5Q9IztfZA1C9BFgAYABojLi2kKX4rtBtcAA&item.id=%7E%7EV1%7E%7E-5734415374704086054%7E%7EU4IMjzudAHOOk5kR36kuGFnyfdoP7HRLYM78u6Fx8nIndpXq_nTToVci-tV_1bYyPVPbFHdycXfyr1VxmozLcV7JbGFbjtizQN29Zpin8p1JlawpbYFtoRw_FVSAoDPy8yoVX_ZV1DUzrU9mgEqIxVpt34vkyVLCqQj-j_6Ik-WFwt9_72reDSrMsTKuuUo5jkiVqX_d7KxOkzXOrpNB-KDoUqdFKapdrXqXoP_gf6ey2UtJqx_kUoejqmeUsuT1DYZ-tZvn35G526KMF3niGYk0peZwY5BhlnZfJBTyzHB5VVoADfDTbbl-JDAXHl7USpSX2v6KX_Nn_h-pXfP-Tg&item.type=text&sig=ebab90384d8a4b32a6a92b760ed132139c889b9c2874&redir=https%3A%2F%2Fwww.acefitness.org%2Ffitness-certifications%2Fpersonal-trainer-certification%2Fdefault.aspx%3Futm_source%3Dtaboola%26utm_medium%3Dcpc%26utm_campaign%3DProspecting%2B-%2BDesktop-%2B%2BPTC%2BDefault%26tblci%3DGiCg0qoFs9BBdURHv9Sudh5BXhU9vTsc0w3Hj1vMeopV8SCEx1MozpyQ-tCby774AQ%23tblciGiCg0qoFs9BBdURHv9Sudh5BXhU9vTsc0w3Hj1vMeopV8SCEx1MozpyQ-tCby774AQ&ui=030F6747258064102A8577C02466651B&cpb=GO8JIIqsDyoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIJd2F0ZXIxMjI0OIDe484EQJGkDkiw5Q9QztfZA1i9BGMI_hYQiiAYE2RjCNcWENUfGCNkYwjYHxCaKxgkZGMI0AwQ8BIYF2RjCNIDEOAGGAhkYwiWFBCcHBgYZGMI3BUQ-yUYCWRjCPQUEJ4dGB9kaiAwY2U5MjZhNjUzM2E0MGM1YmVmNmFjZmM5ODk2NmQ5NHgBgAGKWYgB____________AQ,Top Stories,AdACE Fitness,Unavailable,,1.2,False,True
"Ex-Vine star Hayes Grier believed to have caused 'brain damage' and 'hearing loss' in assault victim, according to police warrants",https://www.msn.com/en-us/news/crime/ex-vine-star-hayes-grier-believed-to-have-caused-brain-damage-and-hearing-loss-in-assault-victim-according-to-police-warrants/ar-AAMQWEV?ocid=Peregrine,Top Stories,INSIDER,Unavailable,,1.3,False,False
Sister and Brother Hospitalized After Their Parents and Teen Sister Die in Car Accident,https://www.msn.com/en-us/news/us/sister-and-brother-hospitalized-after-their-parents-and-teen-sister-die-in-car-accident/ar-AAMQXBJ?ocid=Peregrine,Top Stories,People,Unavailable,,1.4,False,False
Almost Gone: The Bombas Sesame Street Collection,https://api.taboola.com/2.0/json/msn-msn/recommendations.notify-click?app.type=desktop&app.apikey=69629143827c91b118c7e0dc9f2a4eb0059feae9&response.id=__fe625bb049e4cf7ef0008ee849933287__5b394d82fe94fd6c214815751eca9918&response.session=v2_4587a093793bdf5c56e98022dd0ea215_030F6747258064102A8577C02466651B_1627925427_1627925427_CNawjgYQrrs-GLbdtfzR6rXnzAEgASgFMOEBOJGkDkCw5Q9IztfZA1C9BFgAYABojLi2kKX4rtBtcAA&item.id=%7E%7EV1%7E%7E-8047448291669939001%7E%7E6KmgdxcpTik_eFkm2ghKoPtD0ZSjJOsefewrn-iKtxondpXq_nTToVci-tV_1bYyPVPbFHdycXfyr1VxmozLcV7JbGFbjtizQN29Zpin8p1JlawpbYFtoRw_FVSAoDPy8yoVX_ZV1DUzrU9mgEqIxVpt34vkyVLCqQj-j_6Ik-WFwt9_72reDSrMsTKuuUo5683utS3GOTRUL93NYB8nE6DoUqdFKapdrXqXoP_gf6ey2UtJqx_kUoejqmeUsuT1xn82ocJEZLF8KCC9Ga46kFjiACYi85jUVAQDhvO7IIs_oQC-TT3wZTBL7Par-LHvTS8Maux2jWC1gRU3nx5A7iyAV6wtPotlNdtO9Udo-cg&item.type=text&sig=7d691e0b681d85bb6b817ad188e3ec91c2356cce1ec1&redir=https%3A%2F%2Fbombas.com%2Fpages%2Fsesame-street%3Futm_source%3Dtaboola%26utm_medium%3Dnative%26utm_campaign%3Dcf_acq-bt_core-cp_sock-ca_core-SesameStreet-desktop%26tblci%3DGiCg0qoFs9BBdURHv9Sudh5BXhU9vTsc0w3Hj1vMeopV8SCci0AokKKL3vSV079S%23tblciGiCg0qoFs9BBdURHv9Sudh5BXhU9vTsc0w3Hj1vMeopV8SCci0AokKKL3vSV079S&ui=030F6747258064102A8577C02466651B&cpb=GO8JIIqsDyoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIJd2F0ZXIxMjI0OIDe484EQJGkDkiw5Q9QztfZA1i9BGMI_hYQiiAYE2RjCNcWENUfGCNkYwjYHxCaKxgkZGMI0AwQ8BIYF2RjCNIDEOAGGAhkYwiWFBCcHBgYZGMI3BUQ-yUYCWRjCPQUEJ4dGB9kaiAwY2U5MjZhNjUzM2E0MGM1YmVmNmFjZmM5ODk2NmQ5NHgBgAGKWYgB____________AQ,Top Stories,AdBombas,Unavailable,,1.5,False,True
Federal assistance team arrives at Louisiana hospital to help with an influx of Covid-19 patients,https://www.msn.com/en-us/news/us/federal-assistance-team-arrives-at-louisiana-hospital-to-help-with-an-influx-of-covid-19-patients/ar-AAMR1W6?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.6,False,False
HHS watchdog to probe Fort Bliss facility for migrant children,https://www.msn.com/en-us/news/politics/hhs-watchdog-to-probe-fort-bliss-facility-for-migrant-children/ar-AAMQXvH?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.7,False,False
U.S. expands refugee program for Afghans as Taliban escalates violence,https://www.msn.com/en-us/news/world/u-s-expands-refugee-program-for-afghans-as-taliban-escalates-violence/ar-AAMR6I3?ocid=Peregrine,Top Stories,CNBC,Unavailable,,1.8,False,False
"FBI Special Agents ‘Used Photographs of Young Female Support Staff’ to ‘Entice Sexual Predators,’ Potentially Placing the Women ‘in Danger’: OIG",https://www.msn.com/en-us/news/us/fbi-special-agents-used-photographs-of-young-female-support-staff-to-entice-sexual-predators-potentially-placing-the-women-in-danger-oig/ar-AAMQZiZ?ocid=Peregrine,Top Stories,Law & Crime,Unavailable,,1.9,False,False
