article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,1.0,False,False
"Texas Teen walks free after running over 6 cyclists, but DA hints at possible charges",Unavailable,News,Chron,Unavailable,Yesterday,2.0,False,False
"California's giant sequoias are getting wiped out, again. Here's where the biggest losses will likely be",Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,3.0,False,False
Inside the billion dollar of 'love coaching' industry,Unavailable,News,Megha Mohan,Unavailable,4 hours ago,4.0,False,False
Manhattan Beach seized beach property from a Black family in 1924. Now Gov. Newsom is authorizing its return,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,5.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,6.0,False,False
Senator asks Facebook safety chief to end 'Finsta.' She explains it's slang.,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,7.0,False,False
'Very concerned': Bay Area elected officials are battling health officers on COVID mask mandates,Unavailable,News,SFGATE,Unavailable,3 hours ago,8.0,False,False
"Ivermectin is not authorized for treatment of COVID-19, according to the FDA",Unavailable,News,,Unavailable,Last night,9.0,False,False
"Woman who survived 1918 flu, world war succumbs to COVID",Unavailable,News,The Associated Press,Unavailable,Yesterday,10.0,False,False
Kids’ Graves Exposed the Horror of Canada’s Residential Schools. Outrage Isn’t Enough.,Unavailable,News,VICE News,Unavailable,Yesterday,11.0,False,False
Cathie Wood and other Wall Street titans warn of the next big risks for investors,Unavailable,News,Bloomberg Wealth,Unavailable,Yesterday,12.0,False,False
"Pfizer is not developing a version of ivermectin to treat COVID-19, according to fact-checkers and medical professionals",Unavailable,News,,Unavailable,3 hours ago,13.0,False,False
Jury finds R. Kelly guilty in federal trial,Unavailable,News,,Unavailable,LIVE,14.0,False,False
New sweeping reforms to law enforcement in California approved by Gov. Newsom,Unavailable,News,Los Angeles Times,Unavailable,Last night,15.0,False,False
"Protesters shut down Golden Gate Bridge, calling on Democrats to support undocumented immigrants",Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,16.0,False,False
California outlawed the all-white-male boardroom. That move is reshaping corporate America,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,17.0,False,False
"COVID-19 vaccines are more effective than natural immunity, the CDC and fact-checkers say",Unavailable,News,,Unavailable,Last night,18.0,False,False
Delta wants to share banned-passenger lists among airlines. Why experts say it isn’t that easy,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,19.0,False,False
Merck says its new experimental COVID-19 pill cuts risk of death and hospitalization by half,Unavailable,News,,Unavailable,5 hours ago,20.0,False,False
"From where to get the best cup in the world to why coffee is going extinct, it's time to celebrate International Coffee Day",Unavailable,News,Food Insider,Unavailable,3 hours ago,21.0,False,False
