article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Fears Rise About Safety of Afghan Airport as U.S. Warns Americans to Stay Away,https://www.msn.com/en-us/news/world/fears-rise-about-safety-of-afghan-airport-as-us-warns-americans-to-stay-away/ar-AANzOjb?ocid=BingNews,Top stories,The New York Times,Unavailable,2h,1.0,False,False
Jesse Jackson and wife hospitalized with Covid-19,https://www.msn.com/en-us/news/us/jesse-jackson-and-wife-hospitalized-with-covid-19/ar-AANAiq6?ocid=BingNews,Top stories,NBC News,Unavailable,39m,2.0,False,False
'Talk all the (expletive) you want': Sha'Carri Richardson sounds off after finishing last in Prefontaine Classic race,https://www.msn.com/en-us/sports/more-sports/talk-all-the-expletive-you-want-shacarri-richardson-sounds-off-after-finishing-last-in-prefontaine-classic-race/ar-AANAddq?ocid=BingNews,Top stories,USA TODAY SPORTS,Unavailable,3h,3.0,False,False
"Hurricane Henri on track to hit Northeast; Cuomo declares state of emergency for NYC, Long Island",https://www.msn.com/en-us/weather/topstories/hurricane-henri-on-track-to-hit-northeast-cuomo-declares-state-of-emergency-for-nyc-long-island/ar-AANztXW?ocid=BingNews,Top stories,USA TODAY,Unavailable,1h,4.0,False,False
"Biden to speak Sunday on Afghanistan, Hurricane Henri response",https://www.msn.com/en-us/news/us/biden-to-speak-sunday-on-afghanistan-hurricane-henri-response/ar-AANA9wV?ocid=BingNews,Top stories,Reuters,Unavailable,1h,5.0,False,False
Air base holding Afghan evacuees filled to capacity,https://www.msn.com/en-us/news/world/air-base-holding-afghan-evacuees-filled-to-capacity/ar-AANzSup?ocid=BingNews,Top stories,CBS News,Unavailable,11h,6.0,False,False
Griffin's Citadel plans to redeem $500 million from Melvin Capital - WSJ,https://www.msn.com/en-us/money/companies/griffins-citadel-plans-to-redeem-500-million-from-melvin-capital-wsj/ar-AANzCnb?ocid=BingNews,Top stories,Reuters,Unavailable,12h,7.0,False,False
Kentucky gov suffers legal defeat in combating COVID surge,https://www.msn.com/en-us/news/politics/kentucky-gov-suffers-legal-defeat-in-combating-covid-surge/ar-AANA02R?ocid=BingNews,Top stories,Associated Press,Unavailable,9h,8.0,False,False
Radio host who regretted vaccine hesitancy dies of COVID,https://www.msn.com/en-us/news/us/radio-host-who-regretted-vaccine-skepticism-dies-of-covid/ar-AANA4VK?ocid=BingNews,Top stories,Associated Press,Unavailable,2h,9.0,False,False
"State Department hit by cyber attack, source says",https://www.msn.com/en-us/news/politics/state-department-hit-by-cyber-attack-source-says/ar-AANA1ya?ocid=BingNews,Top stories,Fox Business,Unavailable,5h,10.0,False,False
"Afghan interpreter stuck in Afghanistan: 'Time is running out, we need help'",https://www.msn.com/en-us/news/world/afghan-interpreter-stuck-in-afghanistan-time-is-running-out-we-need-help/ar-AANzMCJ?ocid=BingNews,Top stories,FOX News,Unavailable,9h,11.0,False,False
"California hiker dies in Death Valley, heatstroke suspected",https://www.msn.com/en-us/weather/topstories/california-hiker-dies-in-death-valley-heatstroke-suspected/ar-AANA69f?ocid=BingNews,Top stories,Associated Press,Unavailable,6h,12.0,False,False
8 takeaways from Packers' preseason loss to Jets,https://www.msn.com/en-us/sports/nfl/8-takeaways-from-packers-preseason-loss-to-jets/ar-AANAhjB?ocid=BingNews,Sports,Packers Wire,Unavailable,43m,1.0,False,False
Texans coach David Culley pleased with first half against the Cowboys,https://www.msn.com/en-us/sports/nfl/texans-coach-david-culley-pleased-with-first-half-against-the-cowboys/ar-AANAjcq?ocid=BingNews,Sports,Texans Wire,Unavailable,53m,2.0,False,False
SummerSlam results: Becky Lynch returns and wins the women's title,https://www.msn.com/en-us/sports/more-sports/summerslam-results-becky-lynch-returns-and-wins-the-womens-title/ar-AANAeFF?ocid=BingNews,Sports,The LA Times,Unavailable,57m,3.0,False,False
