article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
Florida breaks record for new daily Covid cases for third time this week,https://news.google.com/articles/CAIiED0FbN5nKRTX18GFXXgwj3kqGQgEKhAIACoHCAowvIaCCzDnxf4CMN2F8gU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC News,https://news.google.com/publications/CAAqBwgKMLyGggsw58X-Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-08-07T21:10:00Z,1.0,False
Officials split on masking children in schools as pediatric hospitals fill up with Covid-19 patients,https://news.google.com/articles/CAIiEKLVoGMM-WG5jbuz5Q5ghrQqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-07T23:44:39Z,1.1,False
"Florida reports 23,903 new COVID-19 cases, 93 deaths, 13,348 hospitalizations Saturday",https://news.google.com/articles/CBMicWh0dHBzOi8vd3d3LmZveDEzbmV3cy5jb20vbmV3cy9mbG9yaWRhLXJlcG9ydHMtMjM5MDMtbmV3LWNvdmlkLTE5LWNhc2VzLTkzLWRlYXRocy0xMzM0OC1ob3NwaXRhbGl6YXRpb25zLXNhdHVyZGF50gF1aHR0cHM6Ly93d3cuZm94MTNuZXdzLmNvbS9uZXdzL2Zsb3JpZGEtcmVwb3J0cy0yMzkwMy1uZXctY292aWQtMTktY2FzZXMtOTMtZGVhdGhzLTEzMzQ4LWhvc3BpdGFsaXphdGlvbnMtc2F0dXJkYXkuYW1w?hl=en-US&gl=US&ceid=US%3Aen,Headlines,FOX 13 Tampa Bay,,2021-08-07T20:10:45Z,1.2,False
"South Florida 100: For yourself, for your family, for all of us, get vaccinated",https://news.google.com/articles/CAIiEN3aaq4_d4BX167PbPo0ZVcqGQgEKhAIACoHCAow5v-UCzDr1aoDMN7_zQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,South Florida Sun Sentinel,https://news.google.com/publications/CAAqBwgKMOb_lAsw69WqAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-06T12:00:35Z,1.3,True
"US averaging 100,000 new COVID-19 infections a day",https://news.google.com/articles/CBMiY2h0dHBzOi8vd3d3LndhdnkuY29tL25ld3MvaGVhbHRoL2Nvcm9uYXZpcnVzL3VzLW5vdy1hdmVyYWdpbmctMTAwMDAwLW5ldy1jb3ZpZC0xOS1pbmZlY3Rpb25zLWEtZGF5L9IBZ2h0dHBzOi8vd3d3LndhdnkuY29tL25ld3MvaGVhbHRoL2Nvcm9uYXZpcnVzL3VzLW5vdy1hdmVyYWdpbmctMTAwMDAwLW5ldy1jb3ZpZC0xOS1pbmZlY3Rpb25zLWEtZGF5L2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WAVY.com,,2021-08-07T20:11:57Z,1.4,False
Dixie Fire nearing second largest fire in California History,https://news.google.com/articles/CBMiWmh0dHBzOi8va3JjcnR2LmNvbS9uZXdzL2xvY2FsL2RpeGllLWZpcmUtbmVhcmluZy1zZWNvbmQtbGFyZ2VzdC1maXJlLWluLWNhbGlmb3JuaWEtaGlzdG9yedIBXmh0dHBzOi8va3JjcnR2LmNvbS9hbXAvbmV3cy9sb2NhbC9kaXhpZS1maXJlLW5lYXJpbmctc2Vjb25kLWxhcmdlc3QtZmlyZS1pbi1jYWxpZm9ybmlhLWhpc3Rvcnk?hl=en-US&gl=US&ceid=US%3Aen,Headlines,KRCRTV.COM,,2021-08-07T17:28:46Z,2.0,False
California Dixie Fire Growing Threat,https://news.google.com/articles/CCAiCzFTai1IbDRCMEU0mAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC News,,2021-08-07T23:20:01Z,2.1,False
'We are shattered and lost': Largest wildfire in U.S. decimates a Northern California town,https://news.google.com/articles/CAIiEAEY_ns-GHX7mxvRcmmR4B0qGQgEKhAIACoHCAownvOTCzCHjqkDMLa6lAc?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Yahoo News,https://news.google.com/publications/CAAqBwgKMJ7zkwswh46pAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-07T13:31:38Z,2.2,False
Hollister firefighters join others in failed attempt to save gold mining town,https://news.google.com/articles/CBMiZWh0dHBzOi8vYmVuaXRvbGluay5jb20vaG9sbGlzdGVyLWZpcmVmaWdodGVycy1qb2luLW90aGVycy1pbi1mYWlsZWQtYXR0ZW1wdC10by1zYXZlLWdvbGQtbWluaW5nLXRvd24v0gEA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Benitolink: San Benito County News,,2021-08-07T06:16:07Z,2.3,True
'Nothing's safe' as wildfire tears through California town,https://news.google.com/articles/CBMipgFodHRwczovL3d3dy5mb3g1dmVnYXMuY29tL25ld3MvdXNfd29ybGRfbmV3cy9ub3RoaW5ncy1zYWZlLWFzLXdpbGRmaXJlLXRlYXJzLXRocm91Z2gtY2FsaWZvcm5pYS10b3duL2FydGljbGVfMTdiNDY2ZmUtZTdhNS01ZTJiLTg4NTQtODEwYjgwYzQ5ZjNlLmh0bWw_YmxvY2tfaWQ9OTk1ODUy0gGaAWh0dHBzOi8vd3d3LmZveDV2ZWdhcy5jb20vbmV3cy91c193b3JsZF9uZXdzL25vdGhpbmdzLXNhZmUtYXMtd2lsZGZpcmUtdGVhcnMtdGhyb3VnaC1jYWxpZm9ybmlhLXRvd24vYXJ0aWNsZV8xN2I0NjZmZS1lN2E1LTVlMmItODg1NC04MTBiODBjNDlmM2UuYW1wLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,Headlines,FOX5 Las Vegas,,2021-08-07T00:51:14Z,2.4,False
