article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
U.S. to probe incidents involving border agents dispersing Haitians,https://www.msn.com/en-us/news/us/us-to-probe-incidents-involving-border-agents-dispersing-haitians/ar-AAOElBs?ocid=BingNews,Top stories,CBS News,Unavailable,41m,1.0,False,False
Biden calls on U.S. Supreme Court to protect abortion rights,https://www.msn.com/en-us/news/us/biden-calls-on-us-supreme-court-to-protect-abortion-rights/ar-AAOEi2I?ocid=BingNews,Top stories,Reuters,Unavailable,1h,2.0,False,False
"Biden admin extends nonessential travel restrictions between US, Canada, Mexico through Oct. 21",https://www.msn.com/en-us/news/politics/biden-admin-extends-nonessential-travel-restrictions-between-us-canada-mexico-through-oct-21/ar-AAODLZp?ocid=BingNews,Top stories,Fox Business,Unavailable,8h,3.0,False,False
FBI searches home of Gabby Petito's fiancé a day after body found,https://www.msn.com/en-us/news/crime/fbi-searches-home-of-gabby-petitos-fianc%C3%A9-a-day-after-body-found/ar-AAOEiRn?ocid=BingNews,Top stories,CBS News,Unavailable,1h,4.0,False,False
White House says images of Border Patrol with apparent whip are 'obviously horrific',https://www.msn.com/en-us/news/us/white-house-says-images-of-border-patrol-with-apparent-whip-are-obviously-horrific/ar-AAOE0Mk?ocid=BingNews,Top stories,NBC News,Unavailable,2h,5.0,False,False
Lawsuits against doctor to test constitutionality of Texas abortion law,https://www.msn.com/en-us/news/us/lawsuits-against-doctor-to-test-constitutionality-of-texas-abortion-law/ar-AAOEhIB?ocid=BingNews,Top stories,Reuters,Unavailable,2h,6.0,False,False
"Democrats to combine debt limit, government funding in defiance of Republicans",https://www.msn.com/en-us/news/politics/democrats-to-combine-debt-limit-government-funding-in-defiance-of-republicans/ar-AAOE3mp?ocid=BingNews,Top stories,NBC News,Unavailable,2h,7.0,False,False
"Biden administration seeks to lift U.S. refugee cap to 125,000",https://www.msn.com/en-us/news/us/biden-administration-seeks-to-lift-us-refugee-cap-to-125000/ar-AAOE5AL?ocid=BingNews,Top stories,Reuters,Unavailable,6h,8.0,False,False
U.S. to require foreign travelers to be vaccinated to enter country,https://www.msn.com/en-us/news/us/us-to-require-foreign-travelers-to-be-vaccinated-to-enter-country/ar-AAODwlP?ocid=BingNews,Top stories,CBS News,Unavailable,7h,9.0,False,False
"Gabby Petito investigation: 911 call reveals Brian Laundrie seen hitting, 'slapping' her before disappearance",https://www.msn.com/en-us/news/crime/gabby-petito-investigation-911-call-reveals-brian-laundrie-seen-hitting-slapping-her-before-disappearance/ar-AAODK1C?ocid=BingNews,Top stories,FOX News,Unavailable,8h,10.0,False,False
"After immigration ruling, Democrats’ once-sweeping agenda continues to shrink",https://www.msn.com/en-us/news/politics/after-immigration-ruling-democrats-once-sweeping-agenda-continues-to-shrink/ar-AAOEc3W?ocid=BingNews,Top stories,The Washington Post,Unavailable,2h,11.0,False,False
Supreme Court to hear blockbuster Mississippi abortion case December 1,https://www.msn.com/en-us/news/us/supreme-court-to-hear-blockbuster-mississippi-abortion-case-december-1/ar-AAODJmY?ocid=BingNews,Top stories,CBS News,Unavailable,9h,12.0,False,False
Lions highlight: Jared Goff's perfect TD pass to T.J. Hockenson,https://www.msn.com/en-us/sports/nfl/lions-highlight-jared-goffs-perfect-td-pass-to-tj-hockenson/ar-AAOEnGJ?ocid=BingNews,Sports,Lions Wire,Unavailable,59m,1.0,False,False
Texans WR Brandin Cooks says Davis Mills 'did a great job' against the Browns,https://www.msn.com/en-us/sports/nfl/texans-wr-brandin-cooks-says-davis-mills-did-a-great-job-against-the-browns/ar-AAOEnLT?ocid=BingNews,Sports,Texans Wire,Unavailable,43m,2.0,False,False
