article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Jan. 6 select committee to open investigation amid political chaos and controversy,https://www.msn.com/en-us/news/politics/jan-6-select-committee-to-open-investigation-amid-political-chaos-and-controversy/ar-AAMybi4?ocid=BingNews,Top stories,The Washington Post,Unavailable,58m,1.0,False,False
Conflicting school mask guidance sparks confusion,https://www.msn.com/en-us/news/us/conflicting-school-mask-guidance-sparks-confusion/ar-AAMyc5X?ocid=BingNews,Top stories,The Hill,Unavailable,2h,2.0,False,False
"Ex-surgeon general says pandemic is ""spiraling out of control again""",https://www.msn.com/en-us/news/us/ex-surgeon-general-says-pandemic-is-spiraling-out-of-control-again/ar-AAMxVw3?ocid=BingNews,Top stories,CBS News,Unavailable,8h,3.0,False,False
Anthony Fauci Lauds Republicans for Recent Support of COVID Vaccines: 'Very Heartened',https://www.msn.com/en-us/news/politics/anthony-fauci-lauds-republicans-for-recent-support-of-covid-vaccines-very-heartened/ar-AAMy97v?ocid=BingNews,Top stories,Newsweek,Unavailable,2h,4.0,False,False
"Olympics live updates: The Tokyo Games continue with Katie Ledecky vs. Ariarne Titmus, men’s gymnastics",https://www.msn.com/en-us/sports/olympics/olympics-live-updates-the-tokyo-games-continue-with-katie-ledecky-vs-ariarne-titmus-men-s-gymnastics/ar-AAMy07W?ocid=BingNews,Top stories,The Washington Post,Unavailable,2h,5.0,False,False
Pelosi taps Republican Adam Kinzinger for January 6 committee,https://www.msn.com/en-us/news/politics/pelosi-taps-republican-adam-kinzinger-for-january-6-committee/ar-AAMxPR0?ocid=BingNews,Top stories,CBS News,Unavailable,7h,6.0,False,False
"How to stream the Tokyo Olympics live on Hulu, Peacock, and other platforms",https://www.msn.com/en-us/sports/olympics/how-to-stream-the-tokyo-olympics-live-on-hulu-peacock-and-other-platforms/ar-AAMwxFP?ocid=BingNews,Top stories,USA TODAY,Unavailable,23h,7.0,False,False
Fauci says restarting mask mandates is 'under active consideration',https://www.msn.com/en-us/news/us/fauci-says-restarting-mask-mandates-is-under-active-consideration/ar-AAMy1cI?ocid=BingNews,Top stories,Washington Examiner,Unavailable,6h,8.0,False,False
At least 120K customers left without power after tornadoes spin through metro Detroit area,https://www.msn.com/en-us/weather/topstories/at-least-120k-customers-left-without-power-after-tornadoes-spin-through-metro-detroit-area/ar-AAMy6Jf?ocid=BingNews,Top stories,USA TODAY,Unavailable,12m,9.0,False,False
Rudy Gobert's France ends US 25-game Olympic win streak with 83-76 victory,https://www.msn.com/en-us/sports/olympics/rudy-goberts-france-ends-us-25-game-olympic-win-streak-with-83-76-victory/ar-AAMx7w5?ocid=BingNews,Top stories,KUTV Salt Lake City,Unavailable,7h,10.0,False,False
"After Washington state sheriff's deputy fatally shot, 2 arrests",https://www.msn.com/en-us/news/crime/after-washington-state-sheriffs-deputy-fatally-shot-2-arrests/ar-AAMx7Fk?ocid=BingNews,Top stories,ABC News,Unavailable,5h,11.0,False,False
U.S. administers 341.8 mln doses of COVID-19 vaccines,https://www.msn.com/en-us/news/us/us-administers-3418-mln-doses-of-covid-19-vaccines/ar-AAMxFOH?ocid=BingNews,Top stories,Reuters,Unavailable,6h,12.0,False,False
Woj: Oklahoma City is expected to begin making calls for trade talks,https://www.msn.com/en-us/sports/nba/woj-oklahoma-city-is-expected-to-begin-making-calls-for-trade-talks/ar-AAMyeCN?ocid=BingNews,Sports,Thunder Wire,Unavailable,44m,1.0,False,False
The Bears are signing TE Jesse James to a one-year deal,https://www.msn.com/en-us/sports/nfl/the-bears-are-signing-te-jesse-james-to-a-one-year-deal/ar-AAMyezf?ocid=BingNews,Sports,Bears Wire,Unavailable,1h,2.0,False,False
"Titans agree to terms with OLB John Simon, waive Tuzar Skipper",https://www.msn.com/en-us/sports/nfl/titans-agree-to-terms-with-olb-john-simon-waive-tuzar-skipper/ar-AAMxUXx?ocid=BingNews,Sports,Titans Wire,Unavailable,4h,3.0,False,False
49ers training camp position-by-position roster preview,https://www.msn.com/en-us/sports/nfl/49ers-training-camp-position-by-position-roster-preview/ar-AAMygss?ocid=BingNews,Sports,Niners Wire,Unavailable,1h,4.0,False,False
"Tutu Atwell trained with Teddy Bridgewater, sees him as a mentor",https://www.msn.com/en-us/sports/nfl/tutu-atwell-trained-with-teddy-bridgewater-sees-him-as-a-mentor/ar-AAMy03O?ocid=BingNews,Sports,Rams Wire,Unavailable,2h,5.0,False,False
"Cowboys add cornerback depth, still have 'interest' in Malik Hooker",https://www.msn.com/en-us/sports/nfl/cowboys-add-cornerback-depth-still-have-interest-in-malik-hooker/ar-AAMy6Al?ocid=BingNews,Sports,Cowboys Wire,Unavailable,2h,6.0,False,False
"U.S.'s Ledecky, Australia's Titmus to Face Off in 400-Meter Freestyle",https://www.msn.com/en-us/sports/olympics/uss-ledecky-australias-titmus-to-face-off-in-400-meter-freestyle/ar-AAMxZXO?ocid=BingNews,Sports,NBC Sports Regional: Bay Area,Unavailable,2h,7.0,False,False
Darius Slay ready to recruit Chandler Jones after pass rusher request trade from Cardinals,https://www.msn.com/en-us/sports/nfl/darius-slay-ready-to-recruit-chandler-jones-after-pass-rusher-request-trade-from-cardinals/ar-AAMy1Xi?ocid=BingNews,Sports,Eagles Wire,Unavailable,3h,8.0,False,False
"Caleb Smith roughed up early, Diamondbacks bats silent in loss to Cubs",https://www.msn.com/en-us/sports/mlb/caleb-smith-roughed-up-early-diamondbacks-bats-silent-in-loss-to-cubs/ar-AAMye0s?ocid=BingNews,Sports,Arizona Republic,Unavailable,2h,9.0,False,False
5 biggest takeaways from UFC on ESPN 27: Did T.J. Dillashaw silence his critics or welcome in more?,https://www.msn.com/en-us/sports/other/5-biggest-takeaways-from-ufc-on-espn-27-did-tj-dillashaw-silence-his-critics-or-welcome-in-more/ar-AAMxZry?ocid=BingNews,Sports,MMAJunkie,Unavailable,4h,10.0,False,False
