article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
The UN General Assembly continues in New York,Unavailable,News,,Unavailable,,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
Sex and the City actor Willie Garson dies aged 57,Unavailable,News,,Unavailable,Last night,3.0,False,False
Evergrande: too big to fail?,Unavailable,News,The Times,Unavailable,Yesterday,4.0,False,False
California is running out of water,Unavailable,News,CalMatters,Unavailable,1 hour ago,5.0,False,False
These are some of the baby name trends predicted for 2022,Unavailable,News,Metro,Unavailable,2 hours ago,6.0,False,False
S.F. is finally building tiny cabins to shelter homeless people. One reason: it may be cheaper than tents,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,7.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,8.0,False,False
A billionaire is building a huge new city in the US desert – but is it just greenwashing?,Unavailable,News,Time Out London,Unavailable,Yesterday,9.0,False,False
This Group is Showing Skateboarding isn't Just a Cis White Boy Sport,Unavailable,News,NBCLX,Unavailable,37 minutes ago,10.0,False,False
New volcano mouth emerges on the Spanish island of La Palma,Unavailable,News,,Unavailable,LIVE,11.0,False,False
"Video of Chicago Mayor Lori Lightfoot from 2019 has been taken out of context, according to fact-checkers",Unavailable,News,,Unavailable,Yesterday,12.0,False,False
"Liz Cheney wants to move past Donald Trump, but Wyoming voters aren’t quite ready",Unavailable,News,USA TODAY Politics,Unavailable,1 hour ago,13.0,False,False
Meet the youngest people to have 'completed the world',Unavailable,News,Euronews Travel,Unavailable,Yesterday,14.0,False,False
Learn more about how COVID-19 vaccines work,Unavailable,News,,Unavailable,LIVE,15.0,False,False
"Liberal Leader Justin Trudeau will form a minority government, CTV, CBC and Global News project",Unavailable,News,,Unavailable,39 minutes ago,16.0,False,False
J&J says the Covid booster shot is 94% effective in the U.S. when given two months after the first dose.,Unavailable,News,CNBC,Unavailable,Yesterday,17.0,False,False
The latest news and updates from Afghanistan under Taliban control,Unavailable,News,,Unavailable,LIVE,18.0,False,False
Distanced.,Unavailable,News,STAT,Unavailable,47 minutes ago,19.0,False,False
