article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Taliban fighters enter presidential palace in Kabul,Unavailable,News,,Unavailable,LIVE,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
"For many U.S. veterans, fall of Afghanistan to Taliban stirs confusion, disappointment and anger",Unavailable,News,Los Angeles Times,Unavailable,5 hours ago,3.0,False,False
Looking at the history of the Taliban in Afghanistan,Unavailable,News,,Unavailable,4 hours ago,4.0,False,False
"Despite isolation and racism, Black Americans feel at home in California’s desert",Unavailable,News,Los Angeles Times,Unavailable,3 hours ago,5.0,False,False
Fred becomes tropical wave as tropical storm Grace forms in the Atlantic,Unavailable,News,,Unavailable,LIVE,6.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,7.0,False,False
Live updates: The Taliban is set to retake control of Afghanistan,Unavailable,News,Insider,Unavailable,This afternoon,8.0,False,False
Algerian soldiers 'martyred’ fighting wildfires without adequate supplies,Unavailable,News,The Sunday Times,Unavailable,This morning,9.0,False,False
"Afghanistan: Interim government expected to be formed, president prepares to relinquish power, reports say",Unavailable,News,Insider International,Unavailable,Earlier today,10.0,False,False
COVID-19: Keep up with the latest safety and vaccine guidance,Unavailable,News,,Unavailable,LIVE,11.0,False,False
What’s next for Afghanistan now that the Taliban have claimed control?,Unavailable,News,,Unavailable,This morning,12.0,False,False
Trudeau calls federal election for September 20,Unavailable,News,Toronto Star,Unavailable,This afternoon,13.0,False,False
"COVID-19 vaccines are extremely effective at preventing serious illness and deaths, trials show",Unavailable,News,,Unavailable,LIVE,14.0,False,False
A timeline of the Taliban’s rapid advance across Afghanistan,Unavailable,News,,Unavailable,Earlier today,15.0,False,False
Prime Minister Justin Trudeau announces federal election will be held on September 20,Unavailable,News,,Unavailable,LIVE,16.0,False,False
"NFTs are unlocking a new future for sports fans following the 'Beanie Baby' boom, even if not everyone’s sold",Unavailable,News,Toronto Star Sports,Unavailable,Yesterday,17.0,False,False
"Haiti earthquake death toll rises above 1,200 as tropical storm looms",Unavailable,News,,Unavailable,LIVE,18.0,False,False
Kabul residents scramble for safety as the Taliban take control,Unavailable,News,,Unavailable,2 hours ago,19.0,False,False
Updates on wildfire season in the western US and Canada,Unavailable,News,,Unavailable,LIVE,20.0,False,False
