article_url,article_title,meta_description,section,authors,publish_date,modified_date,canonical_link,top_image,is_opinion
https://www.msn.com/en-us/news/politics/senate-backs-limiting-ev-tax-credits-congress-update/ar-AANaaHh?ocid=Peregrine,Are you a robot?,,,[],2021-08-10 00:00:00,,,,
https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=XnWJOqR7n1Ge74tcdzjUF-VjckjX-Nj-2njNd_R_71Q&evt=102&rid=b83b3bb2009f48bdeac5f751daae804a&campaignid=1016262&impid=vlp-infopane-3&offerid=1581493&test=0&time=1628647237&cp=yVbcO5JuaNEVn2WDKjAIc63hXhwTugu18tbnLGDUPZk&clickid=21_b83b3bb2009f48bdeac5f751daae804a_vlp-infopane-3&acid=266&trackingid=9a66fca5bead5c0085439bbe7b7e5cd7&uid=14EBC0129E996DD4346BD0829F9D6C5B&jt=2&url=R_95gUFMpQXoAbRK26_qGBDISEF4vRi4fuO0Joz_PxgJPVq_iPsPnWRtlsXHvxWbFt_9tZOvptWSor-Q7Av9AAF8Edk4kx6x1JX9O9irtV6-Xe4HbfkngfYxdFzVzxNQMlrC5j6THxvdIYApk9S6NjgjBK9x2nbQiJzsYfU-UXEhL9rRA_CIG5yIqpxSemS-xha3xiBpEZy77VhiF2qZVap7lpxueF2oEPhXGtIU6KA26dmYb8BPOpH-08-TYzjXRDtl4zjGMMY_bZYHVOsYSNmHqUsokSt2InVYz0u4tkpMcqlwnVFmazlpL6y_USOJepr3ROg_vbFHujqGgzY5PQ58VRd30uLNSwrbadGq-HAvN60BSbqYetB2f02oZuxPw6H6IVskqdC-lZ4K9yhtYA&bm=2&la=en&cn=us&cid=1038570&info=rWL7ZtIbWMKcrp9C7HIv4DFHmngoSxYvmtOx4Ta221S0ktHBGf3C_-h3PLcKskiP8M46InffBhPRSpjJ4hQqdA,,,,[],,,,,
https://www.msn.com/en-us/news/crime/family-of-man-allegedly-killed-over-loud-music-by-security-guard-asks-for-justice/ar-AANaDHA?ocid=Peregrine,Family of man allegedly killed over loud music by security guard asks for justice,Ben Crump called on the Shelby County DA and Kroger to take responsibility.,,"['Abc News', 'Hyeyoon', 'Alyssa', 'August']",,,https://abcnews.go.com/US/family-man-allegedly-killed-loud-music-security-guard/story?id=79378210,https://s.abcnews.com/images/US/alvin-motley-family-presser-02-usat-jc-210810_1628638225223_hpMain_16x9_992.jpg,false
https://www.msn.com/en-us/news/technology/cygnus-spacecraft-to-transport-over-8k-pounds-of-cargo-including-pizza-and-apples-to-international-space-station/ar-AANawJm?ocid=Peregrine,"Cygnus Spacecraft to transport over 8K pounds of cargo, including pizza and apples, to International Space Station",The International Space Station is set for resupply mission as Northrop Grumman's Antares rocket launched with Cygnus spacecraft from Virginia.,,[],2021-08-10 00:00:00,,https://www.delmarvanow.com/story/news/local/virginia/2021/08/10/antares-rocket-launch-heads-iss-nasa-wallops/5554044001/,"https://www.gannett-cdn.com/presto/2021/08/09/PSAY/2ebb69df-de5b-4fc9-a855-dc1a78f90c7c-51362835526_92a9f1ed78_o.jpg?crop=2399,1350,x0,y244&width=2399&height=1350&format=pjpg&auto=webp",false
https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=UiNTKojwfG15H5mcNERraE_13ws2-F4rBjDjhd5b-G4&evt=102&rid=b83b3bb2009f48bdeac5f751daae804a&campaignid=1018328&impid=vlp-infopane-6&offerid=1645877&test=0&time=1628647237&cp=dxI_eSw7UBDtYam1WQKELEHRQyRpHcL_nhmt__DmL2E&clickid=21_b83b3bb2009f48bdeac5f751daae804a_vlp-infopane-6&acid=19&trackingid=966a3ceb9595e218fc85ce7c02be1ce7&uid=14EBC0129E996DD4346BD0829F9D6C5B&jt=2&url=N4QH4qR4FfSYB1rhnmJg9ywjT-Hsn-CkjpP9W7WzqRTYP67JhhrzRQxTzHZ1lX5Ar_Dkch_AB5fXQpfwuKIWLhtntJVoiCs-1_IuzH7dfRHWQzXRq4oRSp1Wj7KEFtzV6ljIqauG2FvF3d_WKC9BQeaq0ECPTIdPiOVBVpKJk4BEpPGLstTvQL9RUj1Ro-Ak3zaUO2-gvuVrESEDmrJRj62AR-9SwSUX8oXgQyvynERcUc8mTk9mkdx1NLm9IeFrV4lhIAaLfXDsPFhyKwyFNJHPJgxJLicCF5hS0CKlBW_BC9EA_T2MuKVcd-yhfZA8SlVnLRUPLaKuMqWrpUTQIZfF8lJO62PPyyjtD8vkAgYFffjVqwAoTwCVpDa63lLAbcnsB0J1GKCezRHAwlvv0A&bm=2&la=en&cn=us&cid=1042281&info=C9RJnIqWX0rq6HIRTT146hgyjrTUXYI8OTVnVbkbp7Y97tpPWGGxMGzr-is4hIMojJ6_yca-Ufbv_Whaf9Xhuw,,,,[],,,,,
https://www.msn.com/en-us/news/politics/biden-selects-elizabeth-prelogar-to-be-solicitor-general/ar-AANaDuH?ocid=Peregrine,Biden selects Elizabeth Prelogar to be solicitor general,,,[],2021-08-10 00:00:00,,https://www.politico.com/news/2021/08/10/biden-prelogar-solicitor-general-503562,https://static.politico.com/84/ea/839ee0fb4ddc860a0f34677d1d07/ap21222758432607xx.jpg,false
https://www.msn.com/en-us/news/world/n-korea-repeats-threat-as-us-says-joint-drills-are-defensive/ar-AANarfa?ocid=Peregrine,N Korea repeats threat as US says joint drills are defensive,"SEOUL, South Korea (AP) — North Korea on Wednesday repeated a threat to respond to U.S.-South Korean military exercises it claims are an invasion rehearsal, while the United States insisted the drills were “purely defensive in nature” to maintain the South’s security.",Lifestyle,['Kim Tong-Hyung'],2021-08-11 01:28:05+00:00,2021-08-11T19:54:22Z,https://apnews.com/daf3e3bcb32414d531286039300d4cbe,https://storage.googleapis.com/afs-prod/media/34e2113000ce4afdb312f3a63238bc7e/3000.jpeg,
https://www.msn.com/en-us/news/politics/senate-democrats-poised-for-voting-rights-push-to-counter-republican-restrictions/ar-AANa7os?ocid=Peregrine,Senate Democrats poised for voting rights push to counter Republican restrictions,Senate expected to reintroduce Democrats’ marquee election reform bill known as the For the People Act before summer recess,US news,['Hugo Lowell'],2021-08-10 00:00:00,2021-08-11T01:08:50.000Z,http://www.theguardian.com/us-news/2021/aug/10/senate-democrats-push-voting-rights-legislation-again,https://i.guim.co.uk/img/media/880f44547a4960b96075a5394c46391cf92f7e4f/0_280_5616_3370/master/5616.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=57b45194f2b81540334da694526ab213,
https://www.msn.com/en-us/news/world/magpie-dive-bombs-aussie-mom-holding-5-month-old-baby-knocking-her-over-and-killing-the-infant/ar-AANaHXe?ocid=Peregrine,"Magpie dive-bombs Aussie mom holding 5-month-old baby, knocking her over and killing the infant",A family and the Australian city of Brisbane are grieving the tragic loss of a 5-month-old baby who died after her mother ducked a dive-bombing magpie and fell while holding her.,"World, News",['Theresa Braine'],2021-08-11 00:00:00,,https://www.nydailynews.com/news/world/ny-baby-dead-magpie-australia-brisbane-20210811-s73hlcnesjeu3oulxw4ws6pz4q-story.html,https://www.nydailynews.com/resizer/XUy1xA2o9wnv6MNqwateyTCHR2g=/1200x0/left/bottom/cloudfront-us-east-1.images.arcpublishing.com/tronc/BSU7NX6VKJHHFORTA6SYKIGUFI.jpg,false
https://www.msn.com/en-us/news/crime/criminal-justice-prof-set-blazes-across-norcal-as-dixie-fire-raged-cops/ar-AANaAKd?ocid=Peregrine,Criminal Justice Prof Set Blazes Across NorCal as Dixie Fire Raged: Cops,Police described Gary Maynard’s temperament as highly flammable.,us-news,"['Blake Montgomery', 'Reporter Editor']",2021-08-11 01:17:37.886000+00:00,,https://www.thedailybeast.com/criminal-justice-professor-gary-maynard-set-blazes-across-northern-california-as-dixie-fire-raged-cops-say,"https://img.thedailybeast.com/image/upload/c_crop,d_placeholder_euli9k,h_720,w_1280,x_0,y_0/dpr_2.0/c_limit,w_740/fl_lossy,q_auto/v1628642633/pjimage_21_uon10r",
