article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
POLITICO Playbook: A reality check on Biden's presser - POLITICO,https://news.google.com/articles/CBMiYWh0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzbGV0dGVycy9wbGF5Ym9vay8yMDIxLzA4LzIxL2EtcmVhbGl0eS1jaGVjay1vbi1iaWRlbnMtcHJlc3Nlci00OTQwNzXSAQA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Politico,,2021-08-21T14:10:13Z,1.0,False
"Rifles, Humvees and millions of rounds of ammo: Taliban celebrate their new American arsenal",https://news.google.com/articles/CAIiEBbuCYSEkq3-uDbMM0LS7GIqGQgEKhAIACoHCAowocv1CjCSptoCMIrUpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-21T14:39:54Z,1.1,False
Taliban allegedly sets woman on fire for 'bad cooking',https://news.google.com/articles/CAIiEKnxq3_bPEKRT6AQvB1fvF0qGQgEKhAIACoHCAowwL2ICzCckocDMOODqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-21T13:00:33Z,1.2,False
Opinion | America Lost Patience in Afghanistan. The Taliban Swooped In.,https://news.google.com/articles/CAIiEFhkNfO0WbAyO-0E_lFyhrQqFwgEKg8IACoHCAowjuuKAzCWrzwwt4QY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-21T15:33:42Z,1.3,True
I was in Kabul when it fell to the Taliban. The speed of the collapse stunned me,https://news.google.com/articles/CAIiENfzT1TuC1RlISYdxCLXZ9IqFggEKg4IACoGCAowl6p7MN-zCTC9vBU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Guardian,https://news.google.com/publications/CAAqBggKMJeqezDfswk?hl=en-US&gl=US&ceid=US%3Aen,2021-08-21T14:50:28Z,1.4,True
"Henri Now a Hurricane; Will Bring Heavy Rain, Wind and Storm Surge to Parts of Northeast | The Weather Channel - Articles from The Weather Channel | weather.com",https://news.google.com/articles/CBMicWh0dHBzOi8vd2VhdGhlci5jb20vc2FmZXR5L2h1cnJpY2FuZS9uZXdzLzIwMjEtMDgtMjEtdHJvcGljYWwtc3Rvcm0taHVycmljYW5lLWhlbnJpLW5ldy15b3JrLW5ldy1lbmdsYW5kLWZvcmVjYXN00gEA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Weather Channel,,2021-08-21T14:56:19Z,2.0,False
"Power outages are going to be the biggest issue with this storm, says meteorologist Bill Karins",https://news.google.com/articles/CCAiC0drZC16dU1hazR3mAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNBC Television,,2021-08-20T23:41:38Z,2.1,False
Henri now expected to make landfall on Long Island Sunday afternoon,https://news.google.com/articles/CAIiEDNk0JG3JuMoZeTY8rBKRPwqGQgEKhAIACoHCAowopimCzCKo74DMIvojgc?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Greater Long Island,https://news.google.com/publications/CAAqBwgKMKKYpgswiqO-Aw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-21T08:47:25Z,2.2,False
"Here's Where Hurricane Henri Should Bring Widespread Power Outages, Strongest Winds, Most Rain",https://news.google.com/articles/CBMimQFodHRwczovL2RhaWx5dm9pY2UuY29tL2Nvbm5lY3RpY3V0L2Jyb29rZmllbGQvd2VhdGhlci9oZXJlcy13aGVyZS1odXJyaWNhbmUtaGVucmktc2hvdWxkLWJyaW5nLXdpZGVzcHJlYWQtcG93ZXItb3V0YWdlcy1zdHJvbmdlc3Qtd2luZHMtbW9zdC1yYWluLzgxNDk0Ni_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Brookfield Daily Voice,,2021-08-21T16:15:00Z,2.3,True
Hurricane Henri puts 42 million under storm alerts as it heads to Northeast coast,https://news.google.com/articles/CAIiEPK6zjvaETSm61bC0wX3ZB0qGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-21T17:48:57Z,2.4,False
Florida Threatens To Pull School Funding Over Mask Mandates : Coronavirus Updates,https://news.google.com/articles/CAIiECNFHL3dBfP8XwrPX_NZ3EgqFwgEKg4IACoGCAow9vBNMK3UCDClvJYH?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NPR,https://news.google.com/publications/CAAqBggKMPbwTTCt1Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-08-21T14:13:31Z,3.0,False
"State gives final warning to Broward, Alachua county schools regarding mask mandates",https://news.google.com/articles/CCAiC0FDZndSQjk2SXM0mAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WPTV News - FL Palm Beaches and Treasure Coast,,2021-08-20T21:29:40Z,3.1,False
‘It’s absolutely outrageous;’ DeSantis says Biden shouldn’t overrule parents’ right not to mask kids,https://news.google.com/articles/CBMigQFodHRwczovL3d3dy53ZmxhLmNvbS9uZXdzL2Zsb3JpZGEvaXRzLWFic29sdXRlbHktb3V0cmFnZW91cy1kZXNhbnRpcy1zYXlzLWJpZGVuLXNob3VsZG50LW92ZXJydWxlLXBhcmVudHMtcmlnaHQtbm90LXRvLW1hc2sta2lkcy_SAYUBaHR0cHM6Ly93d3cud2ZsYS5jb20vbmV3cy9mbG9yaWRhL2l0cy1hYnNvbHV0ZWx5LW91dHJhZ2VvdXMtZGVzYW50aXMtc2F5cy1iaWRlbi1zaG91bGRudC1vdmVycnVsZS1wYXJlbnRzLXJpZ2h0LW5vdC10by1tYXNrLWtpZHMvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WFLA,,2021-08-20T20:52:35Z,3.2,False
"Has DeSantis muzzled Florida’s top doc? Rivkees, a pediatrician, silent as kids get COVID | Editorial",https://news.google.com/articles/CAIiEFYSnavQBG9hpN88OuWY9nMqGQgEKhAIACoHCAow3oP-CjCIx_YCMMq63AU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Miami Herald,https://news.google.com/publications/CAAqBwgKMN6D_gowiMf2Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-08-20T22:10:00Z,3.3,True
