article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Texas Teen Shot in the Head Going Home from Astros Game Is Now on Life Support,https://www.msn.com/en-us/news/crime/texas-teen-shot-in-the-head-going-home-from-astros-game-is-now-on-life-support/ar-AALVrIY?ocid=Peregrine,Top Stories,People,Unavailable,,1.0,False,False
The New START extension lacks critical points for strategic stability,https://www.msn.com/en-us/news/politics/the-new-start-extension-lacks-critical-points-for-strategic-stability/ar-AALVIkD?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.1,False,False
"20 Most Miserable Cities In America, According To The ""Misery Index""",https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=gHmT43ldLBfQ5r7tfyCc2eRe0dBghZRY00aCCfwXIVs&evt=102&rid=95ac79fc50453b3ada06f3eac5a0ea17&campaignid=1017173&impid=vlp-infopane-3&offerid=1611393&test=0&time=1625764565&cp=rbe5yfhGL5Tp_oFMti5wtOdtQTKZTEwTOhTZnIXuZ5Q&clickid=21_95ac79fc50453b3ada06f3eac5a0ea17_vlp-infopane-3&acid=266&trackingid=8395aa43b702be76425706cad467587d&uid=2FDF107BDD7B6FA730A40015DC7F6E82&jt=2&url=ECxcMXhPEH1WekS9TY2kQ3rBrvj-1iW5j-S8ikaJmHKwOpp6mvHNe4V6rpIHJYWGBz9OhRhraPmlE1wO6hGFRYlCLSCXghL9juV4YFfrPB1lgogrEJ_ZUMFHV5KxM1fZ8asQBd1FrebP3v9z4KBlyeKzUQd6bPLDXaA68fEI-OHgAAU9XTEVQuZKvuD5ptTjkcJkIC_oq8vjVMN7H4isPK3-FwF4ezO8TlKmHmKD5avBrDr9c1XypbAZHnqIomnNIqvw-Li24MqZ82n9v5tkzz6lJRqjlRx-48-XH1rFrdHzWLIAgZ8TgcBcchm8fuO96OSrBLtK_1AZ4YESwvTfaex_rPCrgUHXh59x_MofWj0ZYmbptvb5k1lANYnkWWoPWbhsgsAqwQ8XLazHH5gHx9vFaSrz1Oe9kPnmVjUA3UI&bm=2&la=en&cn=us&cid=1040284&info=RNpvlIhqtUCP_XljOP76erHqN1oDLl1xDxwQZW6p7vkBe28AfFfNNKBJ-iWEFqEt,Top Stories,AdFacty Life,Unavailable,,1.2,False,True
Man Jumps Off Ship Jammed With 572 People Running Out of Food,https://www.msn.com/en-us/news/world/man-jumps-off-ship-jammed-with-572-people-running-out-of-food/ar-AALVzg1?ocid=Peregrine,Top Stories,The Daily Beast,Unavailable,,1.3,False,False
Harris to announce DNC investing additional $25 million in voting rights initiative,https://www.msn.com/en-us/news/politics/harris-to-announce-dnc-investing-additional-25-million-in-voting-rights-initiative/ar-AALVKgK?ocid=Peregrine,Top Stories,ABC News,Unavailable,,1.4,False,False
Couple Takes In Stray Dog Only To Watch Him Transform Before Their Very Eyes,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=V2I2F5odJgSrSoxEH8ljmpzVdFFjX2SzacujcpDj6tA&evt=102&rid=95ac79fc50453b3ada06f3eac5a0ea17&campaignid=1018328&impid=vlp-infopane-6&offerid=1645877&test=0&time=1625764565&cp=bfHElhoiYybkLEAwoa39qapf6-XoDdox_VoJwTlN2s0&clickid=21_95ac79fc50453b3ada06f3eac5a0ea17_vlp-infopane-6&acid=19&trackingid=d624a4b0719428453691f5cd18039d8a&uid=2FDF107BDD7B6FA730A40015DC7F6E82&jt=2&url=ctO_lWwS5FCI9V1TOomW0SuPLnulzGRB-Wnok9gGU9c6r3jcD-vQ4tPtWffulcQMuiqotAurx1PnLSUfx75pAnWuwkoj8yvMrBh0zflgtvS0WbijKj4LkyhRVYfqj3B8BR4IU25H4Xdv-90ZyBR8N5KRvGm1rU3IlpawiugvEv2XsNMUUQOTPM-pi7xQOK-RfR-Dw0u1rhjqp0F4lEpmGVowXtiprJuE2_J9srNB7l8h3PzEi7dNaEhgY53cZ1XvRO3Ds4-wtiuH2qGdlnr17CGAzdt39_useDjBMNSkl3dnQBNxju2NJejKnT7LNiBroTJo5nxgtwj-DwUJIk7jWvdQO4OPm7ORlpc0lBFy91-D_z9vndL7pr66p8VKqrJ0sGQqecm2cfaW1LJE4S5MCw&bm=2&la=en&cn=us&cid=1042281&info=326_DqxKyJl50WqA3tly9GE-G9bs110Yk8XSIO20CoWUZ3NUaecZHR3RGWDgeEM_,Top Stories,AdPost Fun,Unavailable,,1.5,False,True
FBI seizes fully constructed US Capitol Lego set from alleged rioter's home,https://www.msn.com/en-us/news/technology/fbi-seizes-fully-constructed-us-capitol-lego-set-from-alleged-rioter-s-home/ar-AALTk0o?ocid=Peregrine,Top Stories,CNET,Unavailable,,1.6,False,False
Why it's so difficult to bring ransomware attackers to justice,https://www.msn.com/en-us/news/world/why-it-s-so-difficult-to-bring-ransomware-attackers-to-justice/ar-AALVDDv?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.7,False,False
Houston police apologize for erroneous tweet announcing death of teen who was still alive,https://www.msn.com/en-us/news/us/houston-police-apologize-for-erroneous-tweet-announcing-death-of-teen-who-was-still-alive/ar-AALVrAW?ocid=Peregrine,Top Stories,USA TODAY,Unavailable,,1.8,False,False
"Haitian president Jovenel Moïse was reportedly shot 12 times with large- and small-caliber weapons, judge says",https://www.msn.com/en-us/news/world/haitian-president-jovenel-mo%C3%AFse-was-reportedly-shot-12-times-with-large-and-small-caliber-weapons-judge-says/ar-AALVB9o?ocid=Peregrine,Top Stories,Business Insider,Unavailable,,1.9,False,False
