article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,1.0,False,False
California is diverging from the CDC on masks in schools,Unavailable,News,SFGATE,Unavailable,Yesterday,2.0,False,False
Let’s talk about record-breaking heatwaves,Unavailable,News,Thomson Reuters Foundation News,Unavailable,,3.0,False,False
How bad is this year's fire season? Even the firefighters are worried.,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,4.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,5.0,False,False
"Pfizer’s COVID-19 vaccine does not contain graphene oxide, according to fact-checkers and medical experts",Unavailable,News,,Unavailable,Yesterday,6.0,False,False
Can America have a 4-day workweek? It's complicated.,Unavailable,News,Business Insider,Unavailable,4 hours ago,7.0,False,False
What's It Like to Have an Altered Sense of Smell Due to COVID-19? Parosmia and All the Challenges It Brings,Unavailable,News,Inside Edition,Unavailable,Yesterday,8.0,False,False
"COVID-19 vaccines do not violate the World War II-era Nuremberg Code, according to fact-checkers",Unavailable,News,,Unavailable,LIVE,9.0,False,False
Hollywood is known for comebacks. Now the neighborhood is working on its own,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,10.0,False,False
COVID-19: Keep up with the latest safety and vaccine guidance,Unavailable,News,,Unavailable,LIVE,11.0,False,False
A fire in Oregon is threatening California's power supply,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,12.0,False,False
"It’s not the San Andreas, but fault system that produced 6.0 quake poses big dangers.",Unavailable,News,Los Angeles Times,Unavailable,Yesterday,13.0,False,False
Tropical Storm Elsa floods streets and subway stations in NYC,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,14.0,False,False
SBA to drop its review of PPP loans of $2 million and above,Unavailable,News,Inc.,Unavailable,Yesterday,15.0,False,False
Why the Meme Stock Trade Is Far From Over,Unavailable,News,Barron's,Unavailable,4 hours ago,16.0,False,False
Afghanistan: Taliban sees a resurgence as U.S. troops withdraw,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,17.0,False,False
Atlantic hurricane season continues after June 1 start,Unavailable,News,,Unavailable,LIVE,18.0,False,False
"“Race norming” and the long legacy of medical racism, explained",Unavailable,News,Vox,Unavailable,Yesterday,19.0,False,False
