article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Heat wave to cover huge swath of US in coming days, bringing high temperatures to millions",https://www.msn.com/en-us/weather/topstories/heat-wave-to-cover-huge-swath-of-us-in-coming-days-bringing-high-temperatures-to-millions/ar-AAMws0M?ocid=BingNews,Top stories,USA TODAY,Unavailable,1h,1.0,False,False
"Mayor Bowser extends public emergency, ends public health emergency",https://www.msn.com/en-us/news/us/mayor-bowser-extends-public-emergency-ends-public-health-emergency/ar-AAMwkbS?ocid=BingNews,Top stories,The Washington Post,Unavailable,2h,2.0,False,False
1 dead in Tacoma after gunshots ring out,https://www.msn.com/en-us/news/crime/1-dead-in-tacoma-after-gunshots-ring-out/ar-AAMwtdj?ocid=BingNews,Top stories,"News Tribune, Tacoma, Wash.",Unavailable,5h,3.0,False,False
Rand Paul sends criminal referral to DOJ saying Fauci lied about gain-of-function research funding,https://www.msn.com/en-us/news/us/rand-paul-sends-criminal-referral-to-doj-saying-fauci-lied-about-gain-of-function-research-funding/ar-AAMwAhz?ocid=BingNews,Top stories,Washington Examiner,Unavailable,2h,4.0,False,False
Athletes to follow during the 2020 Olympic Games,https://www.msn.com/en-us/sports/olympics/athletes-to-follow-during-the-2020-olympic-games/ar-AAMwvQy?ocid=BingNews,Top stories,CBS News,Unavailable,2h,5.0,False,False
Washington state deputy shot and killed in line of duty,https://www.msn.com/en-us/news/crime/washington-state-deputy-shot-and-killed-in-line-of-duty/ar-AAMwnsR?ocid=BingNews,Top stories,ABC News,Unavailable,1h,6.0,False,False
Man accused of planning sorority killings denied release,https://www.msn.com/en-us/news/crime/man-accused-of-planning-sorority-killings-denied-release/ar-AAMwjdF?ocid=BingNews,Top stories,Associated Press,Unavailable,6h,7.0,False,False
"Simone Biles, Team USA Compete in Women's Gymnastics Qualifying",https://www.msn.com/en-us/sports/olympics/simone-biles-team-usa-compete-in-womens-gymnastics-qualifying/ar-AAMwByJ?ocid=BingNews,Top stories,NBC Sports Regional: Northwest,Unavailable,1h,8.0,False,False
"Sunday, July 25, at the Olympics",https://www.msn.com/en-us/sports/more-sports/sunday-july-25-at-the-olympics/ar-AAMwmus?ocid=BingNews,Top stories,The Boston Globe,Unavailable,3h,9.0,False,False
Tokyo Olympics live updates: Team USA seeking first medal on Day 2 of Summer Games,https://www.msn.com/en-us/sports/olympics/tokyo-olympics-live-updates-team-usa-seeking-first-medal-on-day-2-of-summer-games/ar-AAMwB4r?ocid=BingNews,Top stories,USA TODAY SPORTS,Unavailable,27m,10.0,False,False
"Oregon shooting at county fair leaves two people injured, two suspects in custody: police",https://www.msn.com/en-us/news/crime/oregon-shooting-at-county-fair-leaves-two-people-injured-two-suspects-in-custody-police/ar-AAMwmJU?ocid=BingNews,Top stories,FOX News,Unavailable,1h,11.0,False,False
"17 new Olympic-related COVID-19 cases reported, bringing total to 127",https://www.msn.com/en-us/sports/olympics/17-new-olympic-related-covid-19-cases-reported-bringing-total-to-127/ar-AAMvWaQ?ocid=BingNews,Top stories,CBS News,Unavailable,12h,12.0,False,False
The Bears are trading WR Anthony Miller to Texans,https://www.msn.com/en-us/sports/nfl/the-bears-are-trading-wr-anthony-miller-to-texans/ar-AAMwFRx?ocid=BingNews,Sports,Bears Wire,Unavailable,35m,1.0,False,False
"With Raptors reportedly mulling 3 prospects, could Thunder trade up?",https://www.msn.com/en-us/sports/nba/with-raptors-reportedly-mulling-3-prospects-could-thunder-trade-up/ar-AAMws1b?ocid=BingNews,Sports,Thunder Wire,Unavailable,1h,2.0,False,False
Jeongeun Lee6 extends Evian lead to five,https://www.msn.com/en-us/sports/golf/cameron-tringale-drops-short-putt-on-18-to-hold-on-to-one-stroke-lead-at-3m-open/ar-AAMwuOc?ocid=BingNews,Sports,The Boston Globe,Unavailable,1h,3.0,False,False
Report: WR Dede Westbrook to sign with the Vikings sunday,https://www.msn.com/en-us/sports/nfl/report-wr-dede-westbrook-to-sign-with-the-vikings-sunday/ar-AAMwpr6?ocid=BingNews,Sports,Vikings Wire,Unavailable,1h,4.0,False,False
Tokyo Olympics live updates: Team USA seeking first medal on Day 2 of Summer Games,https://www.msn.com/en-us/sports/olympics/tokyo-olympics-live-updates-team-usa-seeking-first-medal-on-day-2-of-summer-games/ar-AAMwyq0?ocid=BingNews,Sports,USA TODAY,Unavailable,2h,5.0,False,False
"Red Wings addressed needs on defense, at center in draft",https://www.msn.com/en-us/sports/nhl/red-wings-addressed-needs-on-defense-at-center-in-draft/ar-AAMwFOK?ocid=BingNews,Sports,MLive Ann Arbor,Unavailable,32m,6.0,False,False
"Coyotes open NHL draft's 2nd day by selecting ASU's Josh Doan, son of former team captain",https://www.msn.com/en-us/sports/nhl/coyotes-select-asus-josh-doan-son-of-former-team-captain-shane-on-nhl-draft-day-2/ar-AAMwgmr?ocid=BingNews,Sports,Arizona Republic,Unavailable,4h,7.0,False,False
"Chiefs place DE Malik Herring on non-football injury list, DB Armani Watts on PUP",https://www.msn.com/en-us/sports/nfl/chiefs-place-de-malik-herring-on-non-football-injury-list-db-armani-watts-on-pup/ar-AAMwylm?ocid=BingNews,Sports,Chiefs Wire,Unavailable,3h,8.0,False,False
There's a lot of Bradley Beal-Warriors trade smoke right now,https://www.msn.com/en-us/sports/nba/theres-a-lot-of-bradley-beal-warriors-trade-smoke-right-now/ar-AAMwrKm?ocid=BingNews,Sports,SF Gate,Unavailable,2h,9.0,False,False
Bengals could still get a visit from free-agent WR Dede Westbrook,https://www.msn.com/en-us/sports/nfl/bengals-could-still-get-a-visit-from-free-agent-wr-dede-westbrook/ar-AAMwkbQ?ocid=BingNews,Sports,Bengals Wire,Unavailable,3h,10.0,False,False
"Live updates | FC Cincinnati, Nashville SC meet for second time in 2021 MLS season",https://www.msn.com/en-us/sports/soccer/live-updates-fc-cincinnati-nashville-sc-meet-for-second-time-in-2021-mls-season/ar-AAMwmRa?ocid=BingNews,Sports,Cincinnati Enquirer,Unavailable,1h,11.0,False,False
Tennessee Titans DT Abry Jones placed on reserve/retired list,https://www.msn.com/en-us/sports/nfl/tennessee-titans-dt-abry-jones-placed-on-reserveretired-list/ar-AAMwr0a?ocid=BingNews,Sports,Titans Wire,Unavailable,4h,12.0,False,False
More than 100 attend rally at Iowa Capitol against COVID-19 vaccine mandates,https://www.msn.com/en-us/news/us/more-than-100-attend-rally-at-iowa-capitol-against-covid-19-vaccine-mandates/ar-AAMwpqr?ocid=BingNews,U.S.,Des Moines Register,Unavailable,1h,1.0,False,False
Columbus police chief: Officer in viral fight video did 'exactly the right thing',https://www.msn.com/en-us/news/crime/columbus-police-chief-officer-in-viral-fight-video-did-exactly-the-right-thing/ar-AAMwmY6?ocid=BingNews,U.S.,The Columbus Dispatch,Unavailable,53m,2.0,False,False
Contract negotiation for Stamford schools superintendent stuck in ‘stalemate’,https://www.msn.com/en-us/lifestyle/lifestyle-buzz/contract-negotiation-for-stamford-schools-superintendent-stuck-in-stalemate/ar-AAMwlBS?ocid=BingNews,U.S.,Stamford Advocate,Unavailable,7h,3.0,False,False
