article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
DOJ and Texas face off in court over restrictive abortion law,https://www.msn.com/en-us/news/us/doj-and-texas-face-off-in-court-over-restrictive-abortion-law/ar-AAP2pwF?ocid=BingNews,Top stories,ABC News,Unavailable,22m,1.0,False,False
Live updates: Progressives pushing for Senate budget vote before infrastructure passage,https://www.msn.com/en-us/news/politics/live-updates-progressives-pushing-for-senate-budget-vote-before-infrastructure-passage/ar-AAP2r9m?ocid=BingNews,Top stories,USA TODAY,Unavailable,35m,2.0,False,False
UPDATE 1-U.S. Senate confirms Biden pick to lead Bureau of Land Management,https://www.msn.com/en-us/news/politics/update-1-us-senate-confirms-biden-pick-to-lead-bureau-of-land-management/ar-AAP1djK?ocid=BingNews,Top stories,Reuters,Unavailable,15h,3.0,False,False
Democrats return to Capitol for crunch talks on Biden agenda after setback,https://www.msn.com/en-us/news/politics/democrats-return-to-capitol-for-crunch-talks-on-biden-agenda-after-setback/ar-AAP264x?ocid=BingNews,Top stories,The Guardian,Unavailable,2h,4.0,False,False
Supreme Court Justice Brett Kavanaugh tests positive for COVID-19,https://www.msn.com/en-us/news/us/supreme-court-justice-brett-kavanaugh-tests-positive-for-covid-19/ar-AAP2oG4?ocid=BingNews,Top stories,ABC News,Unavailable,30m,5.0,False,False
The House missed its deadline to pass infrastructure. That doesn't mean the bill has hit a dead end.,https://www.msn.com/en-us/news/politics/the-house-missed-its-deadline-to-pass-infrastructure-that-doesnt-mean-the-bill-has-hit-a-dead-end/ar-AAP1BQy?ocid=BingNews,Top stories,USA TODAY,Unavailable,4h,6.0,False,False
"New COVID-19 pills may keep recently diagnosed patients out of hospital, company says",https://www.msn.com/en-us/health/medical/new-covid-19-pills-may-keep-recently-diagnosed-patients-out-of-hospital-company-says/ar-AAP25CB?ocid=BingNews,Top stories,ABC News,Unavailable,6h,7.0,False,False
Biden signs government funding bill to prevent shutdown,https://www.msn.com/en-us/news/politics/biden-signs-government-funding-bill-to-prevent-shutdown/ar-AAOZM1a?ocid=BingNews,Top stories,CBS News,Unavailable,6h,8.0,False,False
"What's next for the debt ceiling? Democrats, Republicans still at odds over an increase",https://www.msn.com/en-us/news/politics/whats-next-for-the-debt-ceiling-democrats-republicans-still-at-odds-over-an-increase/ar-AAP1AYS?ocid=BingNews,Top stories,USA TODAY,Unavailable,48m,9.0,False,False
"The Supreme Court that Trump tilted to the right will review abortion, guns, and religion. Here are 5 important cases to watch as the new term begins.",https://www.msn.com/en-us/news/us/the-supreme-court-that-trump-tilted-to-the-right-will-review-abortion-guns-and-religion-here-are-5-important-cases-to-watch-as-the-new-term-begins/ar-AAP2Fho?ocid=BingNews,Top stories,Business Insider,Unavailable,55m,10.0,False,False
Merck reports promising results from experimental COVID-19 pill,https://www.msn.com/en-us/health/medical/merck-reports-promising-results-from-experimental-covid-19-pill/ar-AAP28vy?ocid=BingNews,Top stories,CBS News,Unavailable,5h,11.0,False,False
"Immigration protesters block traffic on Golden Gate bridge, demand 'pathway to citizenship'",https://www.msn.com/en-us/news/us/immigration-protesters-block-traffic-on-golden-gate-bridge-demand-pathway-to-citizenship/ar-AAP27yH?ocid=BingNews,Top stories,FOX News,Unavailable,2h,12.0,False,False
"Brothers Travis Kelce, Jason Kelce set to square off when Chiefs face Eagles",https://www.msn.com/en-us/sports/nfl/brothers-travis-kelce-jason-kelce-set-to-square-off-when-chiefs-face-eagles/ar-AAP2XTk?ocid=BingNews,Sports,Chiefs Wire,Unavailable,9m,1.0,False,False
Cardinals open critical 3-game challenge in Week 4 vs. Rams,https://www.msn.com/en-us/sports/nfl/cardinals-open-critical-3-game-challenge-in-week-4-vs-rams/ar-AAP2OJp?ocid=BingNews,Sports,Cardinals Wire,Unavailable,35m,2.0,False,False
"Midseason MVPs, most improved players: 14 field hockey coaches make their picks",https://www.msn.com/en-us/sports/more-sports/midseason-mvps-most-improved-players-14-field-hockey-coaches-make-their-picks/ar-AAP2GHj?ocid=BingNews,Sports,Syracuse.com,Unavailable,1h,3.0,False,False
Steelers full updated 7-round 2022 mock draft,https://www.msn.com/en-us/sports/nfl/steelers-full-updated-7-round-2022-mock-draft/ar-AAP2F4i?ocid=BingNews,Sports,Steelers Wire,Unavailable,1h,4.0,False,False
Michigan offensive lineman enters NCAA transfer portal,https://www.msn.com/en-us/sports/ncaafb/michigan-offensive-lineman-enters-ncaa-transfer-portal/ar-AAP2OdR?ocid=BingNews,Sports,Wolverines Wire,Unavailable,1h,5.0,False,False
PODCAST: Can the Raiders actually win the AFC West?,https://www.msn.com/en-us/sports/nfl/podcast-can-the-raiders-actually-win-the-afc-west/ar-AAP2s6e?ocid=BingNews,Sports,Raiders Wire,Unavailable,1h,6.0,False,False
Eagles' Quez Watkins lands ahead of Tyreek Hill and Davante Adams on a list of NFL's top-10 deep threats,https://www.msn.com/en-us/sports/nfl/eagles-quez-watkins-lands-ahead-of-tyreek-hill-and-davante-adams-on-a-list-of-nfls-top-10-deep-threats/ar-AAP2IYo?ocid=BingNews,Sports,Eagles Wire,Unavailable,1h,7.0,False,False
"LeSean McCoy retires with Eagles: Former All-Pro discusses lone career regret, Philly fans, Buffalo Bills, more",https://www.msn.com/en-us/sports/nfl/lesean-mccoy-retires-with-eagles-former-all-pro-discusses-lone-career-regret-philly-fans-buffalo-bills-more/ar-AAP2KfG?ocid=BingNews,Sports,NJ.com,Unavailable,9m,8.0,False,False
