article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
Greg Abbott says Biden administration 'flip-flopped' on closing overwhelmed Texas-Mexico border crossings,https://news.google.com/articles/CAIiEMZ7lyUIq5wFWngTdQNl1J0qGQgEKhAIACoHCAowwL2ICzCckocDMMaPqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-09-17T12:27:01Z,1.0,False
Thousands Of Migrants Shelter Under Bridge In Texas,https://news.google.com/articles/CCAiC25BOHg0bFllWXhzmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC News,,2021-09-17T13:30:07Z,1.1,False
Thousands of Migrants Huddle in Squalid Conditions Under Texas Bridge,https://news.google.com/articles/CAIiEP9oJsTyzhR7cyx53acps90qFwgEKg8IACoHCAowjuuKAzCWrzwwloEY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-09-17T12:54:03Z,1.2,False
"Gov. Abbott Walks Back Plan to Close Border Entries; Migrants Top 10,000 in Del Rio",https://news.google.com/articles/CBMilQFodHRwczovL3d3dy5uYmNkZncuY29tL25ld3MvbG9jYWwvdGV4YXMtbmV3cy9nb3YtYWJib3R0LXdhbGtzLWJhY2stcGxhbi10by1zaHV0LWRvd24tcG9pbnRzLW9mLWVudHJ5LXRob3VzYW5kcy1vZi1oYWl0aWFucy1hcnJpdmUtaW4tZGVsLXJpby8yNzQ0NTMwL9IBmQFodHRwczovL3d3dy5uYmNkZncuY29tL25ld3MvbG9jYWwvdGV4YXMtbmV3cy9nb3YtYWJib3R0LXdhbGtzLWJhY2stcGxhbi10by1zaHV0LWRvd24tcG9pbnRzLW9mLWVudHJ5LXRob3VzYW5kcy1vZi1oYWl0aWFucy1hcnJpdmUtaW4tZGVsLXJpby8yNzQ0NTMwLz9hbXA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC 5 Dallas-Fort Worth,,2021-09-17T04:31:37Z,1.3,True
Texas governor orders six points of entry along the southern border to be shut down,https://news.google.com/articles/CAIiEPYkWbJTN14Tqkod3FDc-CIqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-09-17T00:24:09Z,1.4,False
Anti-Trump Lincoln Project tackles Texas Gov. Greg Abbott with college football ad buy,https://news.google.com/articles/CBMiigFodHRwczovL3d3dy5kYWxsYXNuZXdzLmNvbS9uZXdzL3BvbGl0aWNzLzIwMjEvMDkvMTcvYW50aS10cnVtcC1saW5jb2xuLXByb2plY3QtdGFja2xlcy10ZXhhcy1nb3YtZ3JlZy1hYmJvdHQtd2l0aC1jb2xsZWdlLWZvb3RiYWxsLWFkLWJ1eS_SAZkBaHR0cHM6Ly93d3cuZGFsbGFzbmV3cy5jb20vbmV3cy9wb2xpdGljcy8yMDIxLzA5LzE3L2FudGktdHJ1bXAtbGluY29sbi1wcm9qZWN0LXRhY2tsZXMtdGV4YXMtZ292LWdyZWctYWJib3R0LXdpdGgtY29sbGVnZS1mb290YmFsbC1hZC1idXkvP291dHB1dFR5cGU9YW1w?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Dallas Morning News,,2021-09-17T13:02:52Z,2.0,False
"GOP primary challengers line up against Texas Gov. Abbott, despite Trump's endorsement",https://news.google.com/articles/CBMiRmh0dHBzOi8vbmV3cy55YWhvby5jb20vcGFuZGVtaWMtcG9saXRpY3MtZnVlbC1sb25nLXNob3QtMDgzMDA1NjIxLmh0bWzSAU5odHRwczovL25ld3MueWFob28uY29tL2FtcGh0bWwvcGFuZGVtaWMtcG9saXRpY3MtZnVlbC1sb25nLXNob3QtMDgzMDA1NjIxLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Yahoo News,,2021-09-17T08:30:00Z,2.1,False
Democratic drama as House advances Biden's agenda: What's in the draft reconciliation bill?,https://news.google.com/articles/CBMidGh0dHBzOi8vYWJjbmV3cy5nby5jb20vUG9saXRpY3MvZGVtb2NyYXRpYy1kcmFtYS1ob3VzZS1hZHZhbmNlcy1iaWRlbnMtYWdlbmRhLWRyYWZ0LXJlY29uY2lsaWF0aW9uL3N0b3J5P2lkPTgwMDA5MzQy0gF4aHR0cHM6Ly9hYmNuZXdzLmdvLmNvbS9hbXAvUG9saXRpY3MvZGVtb2NyYXRpYy1kcmFtYS1ob3VzZS1hZHZhbmNlcy1iaWRlbnMtYWdlbmRhLWRyYWZ0LXJlY29uY2lsaWF0aW9uL3N0b3J5P2lkPTgwMDA5MzQy?hl=en-US&gl=US&ceid=US%3Aen,Headlines,ABC News,,2021-09-16T19:45:38Z,2.2,False
Opinion | A Texas Republican's vile rant shows 'great replacement' is becoming GOP dogma,https://news.google.com/articles/CAIiEPvy7zjC0FtlnOfMMijgKYYqGAgEKg8IACoHCAowjtSUCjC30XQwzqe5AQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Washington Post,https://news.google.com/publications/CAAqBwgKMI7UlAowt9F0?hl=en-US&gl=US&ceid=US%3Aen,2021-09-17T16:33:50Z,2.3,True
Perspective | Larry Elder tried his own Big Lie. He did Democrats — and democracy — a favor.,https://news.google.com/articles/CAIiEKcdLafO25tSnvGlQyqxu8AqGAgEKg8IACoHCAowjtSUCjC30XQwzqe5AQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Washington Post,https://news.google.com/publications/CAAqBwgKMI7UlAowt9F0?hl=en-US&gl=US&ceid=US%3Aen,2021-09-16T20:05:39Z,2.4,True
