article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Ida pummels parts of the northeast with heavy rain, historic flooding as a new named storm forms",Unavailable,News,,Unavailable,LIVE,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
What’s going on with McDonald’s ice cream machines? The FTC wants to figure out why they always seem to be broken when you try to order a McFlurry ​​🍦,Unavailable,News,The Boston Globe,Unavailable,This evening,3.0,False,False
Indian actor Sidharth Shukla passes away at the age of 40,Unavailable,News,,Unavailable,LIVE,4.0,False,False
"The gun manufacturer being sued by Sandy Hook parents subpoenaed their slain children’s attendance, academic and disciplinary records",Unavailable,News,Connecticut Post,Unavailable,This afternoon,5.0,False,False
He confronted a reporter live on the air. Now he’s in custody.,Unavailable,News,The New York Times,Unavailable,5 hours ago,6.0,False,False
7.5 million people are projected to lose their unemployment benefits on Sept 6. Here are some of their stories.,Unavailable,News,Politics Insider,Unavailable,5 hours ago,7.0,False,False
CVS has a surveillance van—and a growing team of investigators—battling a $45 billion crime spree,Unavailable,News,The Wall Street Journal,Unavailable,Earlier today,8.0,False,False
"These 18 Celebrities Have Openly Discussed Having An Abortion, And Here Are Their Stories",Unavailable,News,BuzzFeed,Unavailable,3 hours ago,9.0,False,False
"A former Marine was pulled over for following a truck too closely. Police took nearly $87,000 of his cash.",Unavailable,News,The Washington Post,Unavailable,Yesterday,10.0,False,False
"Social Security trust funds now projected to run out of money sooner than expected due to Covid, Treasury says",Unavailable,News,CNBC,Unavailable,Yesterday,11.0,False,False
The Surfside condo was flawed and failing. Here’s a look inside.,Unavailable,News,The New York Times,Unavailable,Earlier today,12.0,False,False
Texas isn’t the only US state where abortion rights are under attack,Unavailable,News,Thomson Reuters Foundation News,Unavailable,,13.0,False,False
Taliban arrests former British soldier as 400 Afghans he is trying to evacuate are turned away at border,Unavailable,News,The Telegraph,Unavailable,This morning,14.0,False,False
Heavenly ski resort is running snowguns at full blast to save itself from the Caldor Fire,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,15.0,False,False
"China’s ""ghost cities"" are finally stirring to life after years of empty streets",Unavailable,News,Businessweek,Unavailable,This morning,16.0,False,False
Cincinnati was a model for police reform. What happened?,Unavailable,News,Businessweek,Unavailable,Earlier today,17.0,False,False
Celebs & Politicians Are Speaking Out Against Texas' Newest Abortion Ban,Unavailable,News,Bustle,Unavailable,Yesterday,18.0,False,False
Scenes from the New York and New Jersey floods,Unavailable,News,,Unavailable,This morning,19.0,False,False
