article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Families of Egypt death row Islamists face agonising wait,https://www.msn.com/en-us/news/world/families-of-egypt-death-row-islamists-face-agonising-wait/ar-AANqVTK?ocid=Peregrine,Top Stories,AFP,Unavailable,,1.0,False,False
"Boston's Old North Church, made famous by Paul Revere, reckons with its ties to slavery",https://www.msn.com/en-us/news/us/boston-s-old-north-church-made-famous-by-paul-revere-reckons-with-its-ties-to-slavery/ar-AANqZLA?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.1,False,False
Photos From The ﻿Titanice They Didn't Show in History Books,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=Z1FXAVWXypbQCuxGaEglsURpJt0B4zZkSZfmcrK2Mhk&evt=102&rid=039110d5714ac6bad93186916908ce89&campaignid=1040986&impid=vlp-infopane-3&offerid=2516766&test=0&time=1629252914&cp=9efSIocIL5TJ2zSKKTxKdyApHc8qsbXwr7PJ7FThRhQ&clickid=21_039110d5714ac6bad93186916908ce89_vlp-infopane-3&acid=368&trackingid=3c7219a125184d9860af7cbebee442da&uid=066F55333012632427B345A431EF624D&jt=2&url=nGI82gVi5hiP0YeFWkPyUfWjle-1qpCTBo3ULn3Uec0nh4Lbuaj0U37Lpc_ezlwigfVSRx-EQ4GqrxBSVhgmWkzZwdSet9J85HSFbi9_kOYs7ANrXJrlrBq8H2THQaK8ytKRTwmTOkeoKZe6UQQyYABE4PGrqcPwrlq1KEc72ogxJDw4g3YyT8ZKLmKntRliwA1Z8hbNpizuD2zMi9m0XxvNuuXNMcEEViYvNxB6QEoPdYmvkPE6uTpr1qM24RuQ4Z-B4kyXxQqHiFi5j-14ss0shRSU_sNX4BEb2BGLU_cg2mo32nF-ALyuNfRkFu1ycMZd_JqsasUIlGoPMPKSqMb7VGz-POAyNuLYmEkZ6om1-kEWHLZUZDWzsGdgjgAfEijaeZG2rb5OZmt62SGhWA&bm=0&la=en&cn=us&cid=1083530&info=UJ5GW_bJ6MItgsEQWVbIRwxAEXjoE3SJiNW63pNBFVk,Top Stories,AdThe Chef Pick,Unavailable,,1.2,False,True
Skeptical NYC judge grills Fox News attorney about 2020 election lies: ‘Was there any fact-checking?’,https://www.msn.com/en-us/news/politics/skeptical-nyc-judge-grills-fox-news-attorney-about-2020-election-lies-was-there-any-fact-checking/ar-AANr77o?ocid=Peregrine,Top Stories,New York Daily News,Unavailable,,1.3,False,False
Florida officials vote to punish school districts that defied Gov. DeSantis' ban on mask mandates,https://www.msn.com/en-us/news/us/florida-officials-vote-to-punish-school-districts-that-defied-gov-desantis-ban-on-mask-mandates/ar-AANrbGA?ocid=Peregrine,Top Stories,Business Insider,Unavailable,,1.4,False,False
"People Doubted She Married For Love, This is How She Proved Everybody Wrong",https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=M5uaS4mJceIuRxwZv7jD10E3sVLf5jOsW4V_3P3wijs&evt=102&rid=039110d5714ac6bad93186916908ce89&campaignid=1040977&impid=vlp-infopane-6&offerid=2524518&test=0&time=1629252914&cp=9efSIocIL5TJ2zSKKTxKdyApHc8qsbXwr7PJ7FThRhQ&clickid=21_039110d5714ac6bad93186916908ce89_vlp-infopane-6&acid=368&trackingid=962b8a69d1b7769861c440c1f74d5deb&uid=066F55333012632427B345A431EF624D&jt=2&url=vgyr7XhdMrvyxq0Nf-xvc3Oh3QzYDFQWIax7a44GpBB7qYlRNrxlie6HGhmQLqPaRpLV4lO9Bgr61k88X19tr3scwEXWfyyfNAx8eWetaO8D-5C9-WsNIOWOtyyTeRJvDxuS-C8pczehwvAO_wU4n9mkXHib4-oIL-GRtOdChkKqjurU0jwnDOJqtjbPCSuBi1GZoUUndTmsWZ6CHiww32C6e55RCBVu4b99bzHwwSqBCPLlCXa67jTM2ageh-Daulrswm91UwRtMx7GCdq-SKtU4hBqEVPsw6fka8FfXlHr-eFbdb_EAIjOUBoaMPStngrAstRQeS6N9YMC1r-mhOCmcrMaEyw1EKOWN7QGVjndlE47UH5hHQk17V07q5lSYA_NaJaxzQoURHDvfkjIw7KQMGNid3X2Q_PZHWXYhyI&bm=0&la=en&cn=us&cid=1083519&info=_khinVDoEpCYyiM_srIXiu7ZzmoFp9kB0rRJgKCknL0,Top Stories,AdThe Chef Pick,Unavailable,,1.5,False,True
Sean Hannity Keeps Using the Afghan Crisis to Sell Pillows and Cell Phones,https://www.msn.com/en-us/news/us/sean-hannity-keeps-using-the-afghan-crisis-to-sell-pillows-and-cell-phones/ar-AANr6Zr?ocid=Peregrine,Top Stories,The Daily Beast,Unavailable,,1.6,False,False
"Bad food, slivers of sun: Life in Sydney's hotel quarantine",https://www.msn.com/en-us/news/world/bad-food-slivers-of-sun-life-in-sydney-s-hotel-quarantine/ar-AANqVtz?ocid=Peregrine,Top Stories,Associated Press,Unavailable,,1.7,False,False
COVID-19 live updates: Texas Gov. Greg Abbott tests positive,https://www.msn.com/en-us/news/us/covid-19-live-updates-texas-gov-greg-abbott-tests-positive/ar-AANnABV?ocid=Peregrine,Top Stories,ABC News,Unavailable,,1.8,False,False
"Up to 15,000 Americans remain in Afghanistan after Taliban takeover",https://www.msn.com/en-us/news/world/up-to-15-000-americans-remain-in-afghanistan-after-taliban-takeover/ar-AANqLcG?ocid=Peregrine,Top Stories,NBC News,Unavailable,,1.9,False,False
