article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
The CDC recommends that vaccinated people in some locations and in K-12 schools wear masks indoors,Unavailable,News,,Unavailable,5 hours ago,1.0,False,False
"For the record, this lake in Patagonia is not supposed to be neon pink",Unavailable,News,Mic,Unavailable,3 hours ago,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
I’m a Parkland Shooting Survivor. QAnon Convinced My Dad It Was All a Hoax.,Unavailable,News,VICE News,Unavailable,Yesterday,4.0,False,False
Why are fully vaccinated people testing positive for Covid-19?,Unavailable,News,Financial Times,Unavailable,This morning,5.0,False,False
This homeless encampment will be co-run by the people who live in it,Unavailable,News,San Francisco Chronicle,Unavailable,Earlier today,6.0,False,False
The pandemic changed how we spent our time. See how.,Unavailable,News,The New York Times,Unavailable,This afternoon,7.0,False,False
The SBA Is launching a fast forgiveness portal,Unavailable,News,Inc.,Unavailable,3 hours ago,8.0,False,False
The Delta variant is the symptom of a bigger threat: vaccine refusal,Unavailable,News,The New York Times,Unavailable,"July 25, 2021",9.0,False,False
"'This is how I'm going to die': At Jan. 6 hearing, officers tell of harrowing attacks",Unavailable,News,USA TODAY,Unavailable,1 hour ago,10.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,11.0,False,False
The Northern Hemisphere is burning: where are the “unprecedented” wildfires located?,Unavailable,News,euronews,Unavailable,Yesterday,12.0,False,False
"A mixed AstraZeneca-Pfizer shot boosts COVID-19 antibody levels by six times, study shows",Unavailable,News,Reuters Science News,Unavailable,Yesterday,13.0,False,False
Police Are Telling ShotSpotter to Alter Evidence From Gunshot-Detecting AI,Unavailable,News,Motherboard,Unavailable,Yesterday,14.0,False,False
The U.S. sold a one-of-a-kind Wu-Tang Clan album to cover Martin Shkreli’s debt,Unavailable,News,The New York Times,Unavailable,4 hours ago,15.0,False,False
Cryptocurrency has a 'bro' problem. Women in the field say they can disrupt the bitcoin brotherhood,Unavailable,News,San Francisco Chronicle,Unavailable,Earlier today,16.0,False,False
Another intense heatwave is expected to spread across much of the continental US this week,Unavailable,News,,Unavailable,LIVE,17.0,False,False
The delta variant can reinfect you – but the chances of that happening are very small,Unavailable,News,The Telegraph,Unavailable,Yesterday,18.0,False,False
