article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
The latest news from Afghanistan as the Taliban take control of the country,Unavailable,News,,Unavailable,LIVE,1.0,False,False
Security threat near Capitol building causes evacuation of area,Unavailable,News,,Unavailable,,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
Black women lead voting rights fight 101 years after 19th Amendment,Unavailable,News,19thnews,Unavailable,Yesterday,4.0,False,False
Chaos at Kabul airport after Taliban takeover,Unavailable,News,Reuters,Unavailable,Yesterday,5.0,False,False
"NorCal family was found dead in remote hiking area, which is now being treated as a hazmat site",Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,6.0,False,False
Here’s what happened when Larry David and Alan Dershowitz reportedly had a bizarre clash at a Martha’s Vineyard store,Unavailable,News,Boston.com,Unavailable,2 hours ago,7.0,False,False
Why graduates still flock to Wall Street,Unavailable,News,CNBC,Unavailable,2 hours ago,8.0,False,False
The federal trial of R. Kelly continues in New York,Unavailable,News,,Unavailable,LIVE,9.0,False,False
The Top Burritos in the Bay Area,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,10.0,False,False
Saturn’s insides are sloshing around,Unavailable,News,MIT Technology Review,Unavailable,Yesterday,11.0,False,False
"California wells are running dry: ""People are still going to lose access to drinking water. And we don’t really have a new plan for addressing that""",Unavailable,News,CalMatters,Unavailable,Yesterday,12.0,False,False
"Target, Walmart and other retailers report quarterly earnings this week",Unavailable,News,CNBC,Unavailable,Yesterday,13.0,False,False
"Women were not photographed walking Afghanistan's streets in chains following the Taliban's recent takeover, AP, Reuters and Alt News Hindi say",Unavailable,News,,Unavailable,Yesterday,14.0,False,False
Why L.A. County officials say masks are required at large outdoor venues,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,15.0,False,False
The soaring cost of food is forcing families to scrimp at the dinner table,Unavailable,News,Businessweek,Unavailable,Last night,16.0,False,False
California builds a ‘Noah’s Ark’ to protect wildlife from extinction by fire and heat,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,17.0,False,False
California faces unprecedented dangers: Here’s a closer look at the weather wildcard,Unavailable,News,Los Angeles Times,Unavailable,2 hours ago,18.0,False,False
New Zealand records 11 new COVID-19 cases under a snap lockdown,Unavailable,News,,Unavailable,LIVE,19.0,False,False
"Israel, once the model for beating Covid, faces new surge of infections",Unavailable,News,The New York Times,Unavailable,3 hours ago,20.0,False,False
"American hospitals buckle under Delta, with ICUs filling Up",Unavailable,News,The New York Times,Unavailable,"August 17, 2021",21.0,False,False
