article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Hurricane Ida downgraded to tropical storm after knocking out power in New Orleans,Unavailable,News,,Unavailable,,1.0,False,False
Traffic was gridlocked for hours throughout most of South Lake Tahoe as the city rushed to evacuate,Unavailable,News,SFGATE,Unavailable,1 hour ago,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
He wrote about why he got a COVID vaccination. Then he was fired.,Unavailable,News,USA TODAY Opinion,Unavailable,5 hours ago,4.0,False,False
"Image claiming gridlock traffic following Hurricane Ida is from the 405 Freeway in Los Angeles in 2017, according to The Associated Press and fact-checkers",Unavailable,News,,Unavailable,4 hours ago,5.0,False,False
Fire crews are using chair lifts at Kirkwood to battle the Caldor Fire,Unavailable,News,SFGATE,Unavailable,2 hours ago,6.0,False,False
How whales help fight climate change 🐳,Unavailable,News,NowThis,Unavailable,4 hours ago,7.0,False,False
"What’s in the Afghan biometric databases left to the Taliban? Almost everything, insiders say.",Unavailable,News,MIT Technology Review,Unavailable,This afternoon,8.0,False,False
Leaded gasoline is now banned everywhere on earth,Unavailable,News,Quartz,Unavailable,5 hours ago,9.0,False,False
The U.S. veteran helping Afghans through Kabul from his home office,Unavailable,News,Connecticut Post,Unavailable,Yesterday,10.0,False,False
"Hurricane Ida’s landfall leaves ‘catastrophic’ damage, flooding and power outages across Louisiana",Unavailable,News,,Unavailable,This afternoon,11.0,False,False
This AI program will create a mashup of any songs you want,Unavailable,News,Input,Unavailable,This afternoon,12.0,False,False
"Family says 10 people, including 7 children, were killed in Kabul drone strike; U.S. is investigating",Unavailable,News,Los Angeles Times,Unavailable,This afternoon,13.0,False,False
UN Peacekeepers Fathered A Generation of Children. The Families They Left Behind Are Desperate For Help.,Unavailable,News,BuzzFeed News,Unavailable,This afternoon,14.0,False,False
"Ivermectin is not authorized for treatment of COVID-19, according to the FDA",Unavailable,News,,Unavailable,This afternoon,15.0,False,False
The hidden micro-stresses ruling your life - and how to stop them,Unavailable,News,The Telegraph,Unavailable,This morning,16.0,False,False
"Five decades later, Medicare might cover dental care",Unavailable,News,The New York Times,Unavailable,Earlier today,17.0,False,False
Mortuaries fill and hospitals clog in rural California towns with COVID-19 patients,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,18.0,False,False
"Last US military plane leaves Afghanistan, meets Aug. 31 deadline",Unavailable,News,USA TODAY,Unavailable,50 minutes ago,19.0,False,False
How congressional redistricting works in your state,Unavailable,News,The Washington Post,Unavailable,2 hours ago,20.0,False,False
