article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
A look at iconic images by photojournalist Danish Siddiqui who was killed in Afghanistan,Unavailable,News,,Unavailable,LIVE,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
Pulitzer Prize-winning Indian photojournalist Danish Siddiqui killed in Afghanistan,Unavailable,News,,Unavailable,3 hours ago,3.0,False,False
This city was 'the biggest winner' of COVID tech migration,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,4.0,False,False
It’s been 58 days since Ben & Jerry’s posted on social media. Is their silence tied to the Middle East?,Unavailable,News,The Boston Globe,Unavailable,Yesterday,5.0,False,False
Thousands of flamingos die in drought in central Turkey,Unavailable,News,Reuters Science News,Unavailable,Yesterday,6.0,False,False
A Dutch teen picked by Jeff Bezos will become the youngest person ever to go to space,Unavailable,News,The New York Times,Unavailable,Yesterday,7.0,False,False
How criminals siphoned off unemployment payments directly from recipients’ accounts,Unavailable,News,CNBC,Unavailable,1 hour ago,8.0,False,False
Biden to restore protections for Tongass National Forest in Alaska,Unavailable,News,The New York Times,Unavailable,Yesterday,9.0,False,False
Lana Condor and VP Kamala Harris Have a Message for Young People — Get Vaccinated,Unavailable,News,POPSUGAR,Unavailable,Yesterday,10.0,False,False
These NASA satellite images show total devastation of water sources in California's drought,Unavailable,News,San Francisco Chronicle,Unavailable,Last night,11.0,False,False
Millions are on the move because of climate change 🌡🌊,Unavailable,News,Sky News,Unavailable,Yesterday,12.0,False,False
Money in the bank: What you need to know about the expanded child tax credit,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,13.0,False,False
The U.S. real-estate market is slowly falling back to earth,Unavailable,News,WSJ Real Estate,Unavailable,2 hours ago,14.0,False,False
"""No more lies"": What drove Cubans to the streets",Unavailable,News,Axios,Unavailable,Yesterday,15.0,False,False
