article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
GOP condemnation of Biden coronavirus mandate fuels concern other vaccine requirements could be targeted,https://www.msn.com/en-us/news/politics/gop-condemnation-of-biden-coronavirus-mandate-fuels-concern-other-vaccine-requirements-could-be-targeted/ar-AAOpoTe?ocid=BingNews,Top stories,The Washington Post,Unavailable,2h,1.0,False,False
N.Y.C. Schools Reopen With Joy and Anxiety on ‘Game Changer’ First Day,https://www.msn.com/en-us/news/us/nyc-schools-reopen-with-joy-and-anxiety-on-game-changer-first-day/ar-AAOp54s?ocid=BingNews,Top stories,The New York Times,Unavailable,1h,2.0,False,False
"Introducing The New Compact, Cordless Blender",https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__8462f442fb835d536669e2bef8b31098__76f4e4d5c575882e14d82d7a12cb3892&response.session=v2_e11ae145a3742aac3a1daafde7caf2ea_2A63C28204FF65141326D23005026498_1631588326_1631588326_CIi3jgYQhpxRGJv3zff9v-nNdyABKAUw4QE4kaQOQLDlD0jO19kDUL0EWABgAGirzsGb24yYhwRwAA&item.id=%7E%7EV1%7E%7E1252471356817603618%7E%7Ev-C1tdyZPGsQMdImrZ6dDVjYvhzPiByaAzZ2dT0GVKHTxvAnL2wqac4MyzR7uD46gj3kUkbS3FhelBtnsiJV6MhkDZRZzzIqDobN6rWmCPA3hYz5D3PLat6nhIftiT1lwdxwdlxkeV_Mfb3eos_TQeasbccu2HzCIbvKqPpgKvYfVh-50szu0_kSLrPAHdOCNPsHCiTe41MXJf-7TZ_qG6pztszYMaNhp9TWp58CWnZP_zT53TWlTWPubFtmo622h9W1g5dPuzdUZENyxhOrNC5pogD-oHn06mM947TSzIZQIiFyKAMoup9dqEAtgoLqjrOGv-6iDoYLvQ6osB3pEQ&item.type=text&sig=0813c086f0ac3fba22976cbf7b968b3708788088d2f4&redir=https%3A%2F%2Fwww.nutribullet.com%2Fshop%2Fblenders%2Fnutribullet-go%2F%3Futm_source%3Dtaboola%26utm_medium%3Dreferral%26tblci%3DGiA2KYe1QRC1KWz021hMgGW5H1RjFUOotpnD3Gsg3EWeaiDrmz8oyuOXp7T83Yv9AQ%23tblciGiA2KYe1QRC1KWz021hMgGW5H1RjFUOotpnD3Gsg3EWeaiDrmz8oyuOXp7T83Yv9AQ&ui=2A63C28204FF65141326D23005026498&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIId2F0ZXIxMTA4gN7jzgRAkaQOSLDlD1DO19kDWL0EYwj4FRDUKhgiZGMI1xYQ1R8YI2RjCNwKEKAQGBZkYwj5__________8BEPn__________wEYB2RjCNIDEOAGGAhkYwiWFBCeHBgYZGMI4f__________ARDh__________8BGB9kaiBDRTYwOTJDMDlCNEQ0OTQxOTVBNzEyOUQ0NTczM0ZBRHgBgAGKWYgB____________AQ,Top stories,NutriBullet,Unavailable,,3.0,False,True
Fauci says he 'would support' mandating COVID-19 vaccine for air travel,https://www.msn.com/en-us/news/us/fauci-says-he-would-support-mandating-covid-19-vaccine-for-air-travel/ar-AAOprpU?ocid=BingNews,Top stories,ABC News,Unavailable,1h,4.0,False,False
"As Newsom leads California recall polls, Larry Elder pushes baseless fraud claims",https://www.msn.com/en-us/news/politics/as-newsom-leads-california-recall-polls-larry-elder-pushes-baseless-fraud-claims/ar-AAOoW1z?ocid=BingNews,Top stories,NBC News,Unavailable,1h,5.0,False,False
"With big tax push, Democrats aim to tackle enormous gains of top 1 percent",https://www.msn.com/en-us/news/politics/with-big-tax-push-democrats-aim-to-tackle-enormous-gains-of-top-1-percent/ar-AAOoG4H?ocid=BingNews,Top stories,The Washington Post,Unavailable,7h,6.0,False,False
Newsom fights for survival in recall vote as campaigns trade barbs on final weekend,https://www.msn.com/en-us/news/politics/newsom-fights-for-survival-in-recall-vote-as-campaigns-trade-barbs-on-final-weekend/ar-AAOo4n3?ocid=BingNews,Top stories,CBS News,Unavailable,15h,7.0,False,False
LA officers sue over vaccine mandate as police across California threaten to resign,https://www.msn.com/en-us/news/us/la-officers-sue-over-vaccine-mandate-as-police-across-california-threaten-to-resign/ar-AAOpidx?ocid=BingNews,Top stories,The Guardian,Unavailable,1h,8.0,False,False
GOP congressman erupts at Blinken during Afghanistan hearing: 'We don't need to hear lies',https://www.msn.com/en-us/news/politics/gop-congressman-erupts-at-blinken-during-afghanistan-hearing-we-dont-need-to-hear-lies/ar-AAOpcqe?ocid=BingNews,Top stories,FOX News,Unavailable,4h,9.0,False,False
Biden comes to California to help Newsom fight off recall,https://www.msn.com/en-us/news/politics/biden-comes-to-california-to-help-newsom-fight-off-recall/ar-AAOpeOo?ocid=BingNews,Top stories,Associated Press,Unavailable,4h,10.0,False,False
'Life-threatening' floods possible: Texas braces for up to 2 feet of rain ahead of Tropical Storm Nicholas,https://www.msn.com/en-us/weather/topstories/life-threatening-floods-possible-texas-braces-for-up-to-2-feet-of-rain-ahead-of-tropical-storm-nicholas/ar-AAOnNFe?ocid=BingNews,Top stories,USA TODAY,Unavailable,2h,11.0,False,False
Apple issues urgent iPhone software update to address critical spyware vulnerability,https://www.msn.com/en-us/news/technology/apple-issues-urgent-iphone-software-update-to-address-critical-spyware-vulnerability/ar-AAOp1XM?ocid=BingNews,Top stories,CNN,Unavailable,3h,12.0,False,False
Texans C Justin Britt succeeded at getting in the Jaguars' heads,https://www.msn.com/en-us/sports/nfl/texans-c-justin-britt-succeeded-at-getting-in-the-jaguars-heads/ar-AAOpj0e?ocid=BingNews,Sports,Texans Wire,Unavailable,40m,1.0,False,False
"Watch: Raiders first half starts with Marcus Mariota trickery, ends with Josh Jacobs TD run",https://www.msn.com/en-us/sports/nfl/watch-raiders-first-half-starts-with-marcus-mariota-trickery-ends-with-josh-jacobs-td-run/ar-AAOpx3I?ocid=BingNews,Sports,Raiders Wire,Unavailable,1h,2.0,False,False
"Former Red Sox Ellis Burks could play, and he talks a good game, too",https://www.msn.com/en-us/sports/mlb/former-red-sox-ellis-burks-could-play-and-he-talks-a-good-game-too/ar-AAOprrI?ocid=BingNews,Sports,The Boston Globe,Unavailable,2h,3.0,False,False
"Chandler Jones, Kyler Murray should be Offensive, Defensive Players of the Week",https://www.msn.com/en-us/sports/nfl/chandler-jones-kyler-murray-should-be-offensive-defensive-players-of-the-week/ar-AAOpicG?ocid=BingNews,Sports,Cardinals Wire,Unavailable,1h,4.0,False,False
Charles Barkley would like Derek Carr to stop overthrowing his receivers,https://www.msn.com/en-us/sports/nfl/charles-barkley-would-like-derek-carr-to-stop-overthrowing-his-receivers/ar-AAOpi9A?ocid=BingNews,Sports,Touchdown Wire,Unavailable,1h,5.0,False,False
