article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Pelosi calls for Biden to extend the eviction moratorium. The White House has said it can't.,https://www.msn.com/en-us/news/politics/pelosi-calls-for-biden-to-extend-the-eviction-moratorium-the-white-house-has-said-it-can-t/ar-AAMQXD7?ocid=Peregrine,Top Stories,USA TODAY,Unavailable,,1.0,False,False
U.S. Belatedly Hits Biden 70% Goal; No NYC Mandate: Virus Update,https://www.msn.com/en-us/news/us/u-s-belatedly-hits-biden-70-goal-no-nyc-mandate-virus-update/ar-AAMOYxL?ocid=Peregrine,Top Stories,Bloomberg,Unavailable,,1.1,False,False
Delaying Your Estate Plan + 13 More Risks to Avoid in Retirement,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=n9DjLzWYdkyWo-JR1i_4V0h9bm67Gw_8cgc4g7qatuM&evt=102&rid=c5eee0706e10d904f5628f5f55fd923f&campaignid=1036760&impid=vlp-infopane-3&offerid=2338539&test=0&time=1627925080&cp=bCiWDp9PCSBsljq2QT6WSFQNxGVfq57QAokM6SYcfGM&clickid=21_c5eee0706e10d904f5628f5f55fd923f_vlp-infopane-3&acid=305&trackingid=ebc216ecf4fbcba80c632e0edacf6844&uid=158436EDC9C061CD1F7E266AC8C460D9&jt=2&url=lPkTQdISz6YHM7ZAhytG4aBHkwwgl2Sh99zEY5aA6ia7xbyNnXeynF_XChRCEgYDIGSQhivUz95-leXdOLLlzTctFuBCuVsp-3yAw30JxN5rqM7gkpzKkgRw0AKx03Khpys9L5x5T9tFCO-EhDV2k-8wSHhSy9HP1hyeJLLx3BvMS9NLc00G74l8IoRaWHiGJGzW61XnwMuVPnZSkDp-b-u8nLsZDu1ESmkqnFqdcwrI3fy090rH4QWXVLphHi6Ej6YKlMZHdv3SgcfJL8FFr9pBudBEAbNx4nHhUyvxji8&bm=5&la=en&cn=us&cid=1075115&info=6064SqmM_bzaYL_NaDCmrooOtpiS6wYGFpYVwYOTwQW9_NVvQeNRXk48e2bb3Qx7bzxbHGnPgPez4G5Y-SZXxw,Top Stories,AdFisher Investments,Unavailable,,1.2,False,True
Sister and Brother Hospitalized After Their Parents and Teen Sister Die in Car Accident,https://www.msn.com/en-us/news/us/sister-and-brother-hospitalized-after-their-parents-and-teen-sister-die-in-car-accident/ar-AAMQXBJ?ocid=Peregrine,Top Stories,People,Unavailable,,1.3,False,False
Federal assistance arrives at Louisiana hospital to help with an influx of Covid-19 patients,https://www.msn.com/en-us/news/us/federal-assistance-arrives-at-louisiana-hospital-to-help-with-an-influx-of-covid-19-patients/ar-AAMR1W6?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.4,False,False
These 99 Retirement Tips May Surprise You,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=t6umKiP1lzJ9jy6YUEbFQHqJq1foFLTbE5NNaMQuz1U&evt=102&rid=c5eee0706e10d904f5628f5f55fd923f&campaignid=1036757&impid=vlp-infopane-6&offerid=2338467&test=0&time=1627925080&cp=bCiWDp9PCSBsljq2QT6WSFQNxGVfq57QAokM6SYcfGM&clickid=21_c5eee0706e10d904f5628f5f55fd923f_vlp-infopane-6&acid=305&trackingid=39985d58218986ba06b7e8d34616fb13&uid=158436EDC9C061CD1F7E266AC8C460D9&jt=2&url=H9CJ9U976pXZpXCofEYwwGncE7QyM1mts0FYVRk3GLdUG3j2AVXqGlPelU1vOEEiTaDHQhWEGuZwJ2I5nPOaCWaEehipE2cXfdUOc6pRSTUsqcC9HNDhmFh1wvtn2W0rqCr9lLFqkSYc6GaJClZ8UEg_flgt0s2c-kZpcBh0eT73T0xJN2aDxnehD06VugyFXkv1SG_VAw1YtBSNfEuTTIX0KtIFJrLboYQQ3DAMOExd1HX_HJBQWNZZretBeyvtK3of0VCvxycwXbdOqsEwHZdHouUPEOBgNcQR-GsY4v0&bm=5&la=en&cn=us&cid=1075111&info=WwpcQcRgY6yuHF95cPvsNp0GHvR2geztYc3ORnGaCCx2uwyMERXMX1zqYbqb_CkZ8qpBEqyosn9Hnzdhb3D81g,Top Stories,AdFisher Investments,Unavailable,,1.5,False,True
HHS watchdog to probe Fort Bliss facility for migrant children,https://www.msn.com/en-us/news/politics/hhs-watchdog-to-probe-fort-bliss-facility-for-migrant-children/ar-AAMQXvH?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.6,False,False
U.S. expands refugee program for Afghans as Taliban escalates violence,https://www.msn.com/en-us/news/world/u-s-expands-refugee-program-for-afghans-as-taliban-escalates-violence/ar-AAMR6I3?ocid=Peregrine,Top Stories,CNBC,Unavailable,,1.7,False,False
"FBI Special Agents ‘Used Photographs of Young Female Support Staff’ to ‘Entice Sexual Predators,’ Potentially Placing the Women ‘in Danger’: OIG",https://www.msn.com/en-us/news/us/fbi-special-agents-used-photographs-of-young-female-support-staff-to-entice-sexual-predators-potentially-placing-the-women-in-danger-oig/ar-AAMQZiZ?ocid=Peregrine,Top Stories,Law & Crime,Unavailable,,1.8,False,False
Gang violence forces MSF to close Haiti hospital,https://www.msn.com/en-us/news/world/gang-violence-forces-msf-to-close-haiti-hospital/ar-AAMR6BP?ocid=Peregrine,Top Stories,AFP,Unavailable,,1.9,False,False
