article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Grandmother Given 10 Percent Chance of Survival Beats Severe COVID Complications: 'Walking Miracle',https://www.msn.com/en-us/news/us/grandmother-given-10-percent-chance-of-survival-beats-severe-covid-complications-walking-miracle/ar-AAM7umv?ocid=Peregrine,Top Stories,People,Unavailable,,1.0,False,False
Democrats reach deal on $3.5T price tag for infrastructure bill,https://www.msn.com/en-us/news/politics/democrats-reach-deal-on-3-5t-price-tag-for-infrastructure-bill/ar-AAM7UGp?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.1,False,False
"Man Stops Ordering Pizza, Workers Know Something's Wrong",https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=icf7FGz7fSg8HvpEGlqJj96kv8OCD-ZtJXX2wUh66Zo&evt=102&rid=fc3b2152309846b3e7f67724a6558095&campaignid=1032522&impid=vlp-infopane-3&offerid=2185970&test=0&time=1626227432&cp=VuqwBO0kRQc07cMVNBxjPgdrA6yx22iXvSjE2gL3Tfw&clickid=21_fc3b2152309846b3e7f67724a6558095_vlp-infopane-3&acid=103&trackingid=17dd789e5c303f2d7110f89c8a8bda06&uid=197B408EE27C6C65244B50FAE36E6DF3&jt=2&url=YKc5IY_FBOwP6Rag6S5YplRBaaiZgESBa2tLsFbWn6yS5X9KQxDaZbix3PVr5yCe-BpVlIsVKEHE_VrRe0yy3eHfEPt0mw1T199dUqamK98k-i-xS72_sPKqj-QnYALqjVfjingz7_P_oLgUxa_UgEAfKF8beC7KaSqTvrPYm5_cTkA2PsS3ITLozCi_NQjVgaLlnhCXYDV7vZtQ-7X82FgZO5x0C5B0ynL3BNnpCH5q2Iw333y3hmkjFXxl-SPgNLxYB0AwexLIXDM__O51tXceYnAXDn5Y6NRVKAK0-Na03HUANVszOe3mhWXwDVZI&bm=0&la=en&cn=us&cid=1067893&info=TbSk-LLkEVWPzWhHDQM2cCwecy5916mUHoKDh_bBv8s,Top Stories,AdZenHerald,Unavailable,,1.2,False,True
Tennessee department of health to stop vaccine outreach and events for children and teenagers for all diseases - including COVID-19,https://www.msn.com/en-us/news/us/tennessee-department-of-health-to-stop-vaccine-outreach-and-events-for-children-and-teenagers-for-all-diseases-including-covid-19/ar-AAM7xa0?ocid=Peregrine,Top Stories,Business Insider,Unavailable,,1.3,False,False
"Senate Democrats Agree to $3.5 Trillion Tax, Spending Bill",https://www.msn.com/en-us/news/politics/senate-democrats-agree-to-3-5-trillion-tax-spending-bill/ar-AAM7Je6?ocid=Peregrine,Top Stories,Bloomberg,Unavailable,,1.4,False,False
"Richmond, Virginia: How Far Does $1 Million Go in Retirement?",https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=f9Uuxz7A67VNy-Dkvchi_v-EvGkscRUABQlShlLHWK8&evt=102&rid=fc3b2152309846b3e7f67724a6558095&campaignid=1032721&impid=vlp-infopane-6&offerid=2193235&test=0&time=1626227432&cp=5WFXKH1ZKusGMwfUWU5pYadnAZnB4P6lQr38Jf7qSJU&clickid=21_fc3b2152309846b3e7f67724a6558095_vlp-infopane-6&acid=305&trackingid=be9cca1bf4465b2a0f22b6649f0a4f88&uid=197B408EE27C6C65244B50FAE36E6DF3&jt=2&url=8kCfxPzSpWd0f2NA47v4U8YDdWO0JfDlQUZwd0d_BpMpsXmC8Ob5bkX6dxi-ZaB_P_OMZO5sD8lVqAnEhiT8V2mn__BFvVGm6m-1Zo0burTl-0e2LEe2B2DhW_yoloUzmF1bqK5-5a_npR0QNTNqwErDQBUOA0NClFjKrPvtnaXIIk3XPzAol3C50faSdP_tHs5P5CH8ASKbHMgq74bg3N_eXTTO3ahDr-htZAOTstSrQliNS242aDvP6-HtkwSozobDQ89a8CFHHpW2ATyr4KPk5nske0LDawv-Sv5Bz_I&bm=0&la=en&cn=us&cid=1068213&info=nxU2P2DvZW98CJ5tJbjzJyFwY6h0oene34oSSa3CCvI,Top Stories,AdFisher Investments,Unavailable,,1.5,False,True
Mississippi officials warn of delta surge as 12 children in ICU due to Covid,https://www.msn.com/en-us/news/us/state-s-health-officials-warn-of-delta-surge-as-7-children-in-icu-due-to-covid-19/ar-AAM7BAW?ocid=Peregrine,Top Stories,ABC News,Unavailable,,1.6,False,False
Arizona Senate president says 2020 election audit's ballot count differs from Maricopa tally,https://www.msn.com/en-us/news/politics/arizona-senate-president-says-2020-election-audit-s-ballot-count-differs-from-maricopa-tally/ar-AAM7zFK?ocid=Peregrine,Top Stories,Washington Examiner,Unavailable,,1.7,False,False
How I Curbed My Late Night Insta Yearnings to Move to Another Country,https://www.msn.com/en-us/news/us/how-i-curbed-my-late-night-insta-yearnings-to-move-to-another-country/ar-AAM7Hfm?ocid=Peregrine,Top Stories,Time,Unavailable,,1.8,False,False
Election depicts two Californias: Rising star or catastrophe,https://www.msn.com/en-us/news/politics/election-depicts-two-californias-rising-star-or-catastrophe/ar-AAM7Ha7?ocid=Peregrine,Top Stories,Associated Press,Unavailable,,1.9,False,False
