article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Kabul Airport Explosion Kills Four U.S. Marines Amid Evacuations,https://www.msn.com/en-us/news/world/13-us-troops-at-least-90-afghans-killed-in-kabul-blasts/ar-AANLzDs?ocid=BingNews,Top stories,The Wall Street Journal.,Unavailable,8h,1.0,False,False
Biden struggles to address the most volatile crisis of his presidency,https://www.msn.com/en-us/news/politics/biden-struggles-to-address-the-most-volatile-crisis-of-his-presidency/ar-AANMF2q?ocid=BingNews,Top stories,The Washington Post,Unavailable,25m,2.0,False,False
Stocks slide amid Afghanistan chaos,https://www.msn.com/en-us/money/markets/stocks-slide-amid-afghanistan-chaos/ar-AANLJ30?ocid=BingNews,Top stories,Fox Business,Unavailable,5h,3.0,False,False
U.S. Attorney General urges election officials to share threats,https://www.msn.com/en-us/news/politics/us-attorney-general-urges-election-officials-to-share-threats/ar-AANMEAD?ocid=BingNews,Top stories,Reuters,Unavailable,2h,4.0,False,False
"In rare interview, senior Taliban official reaches out to West, promises rights for women",https://www.msn.com/en-us/news/world/in-rare-interview-senior-taliban-official-reaches-out-to-west-promises-rights-for-women/ar-AANLXpR?ocid=BingNews,Top stories,NBC News,Unavailable,7h,5.0,False,False
World leaders and Taliban condemn attack near Kabul airport,https://www.msn.com/en-us/news/world/world-leaders-and-taliban-condemn-attack-near-kabul-airport/ar-AANMDsM?ocid=BingNews,Top stories,The Washington Post,Unavailable,6h,6.0,False,False
Biden banks on Taliban through Aug. 31 and beyond: The Note,https://www.msn.com/en-us/news/politics/biden-banks-on-taliban-through-aug-31-and-beyond-the-note/ar-AANLm9Q?ocid=BingNews,Top stories,ABC News,Unavailable,15h,7.0,False,False
"About 1,500 American citizens still in Afghanistan, secretary of state says",https://www.msn.com/en-us/news/us/about-1500-american-citizens-still-in-afghanistan-secretary-of-state-says/ar-AANK11G?ocid=BingNews,Top stories,NBC News,Unavailable,13h,8.0,False,False
Illinois requires all residents to wear masks indoors,https://www.msn.com/en-us/news/us/illinois-requires-all-residents-to-wear-masks-indoors/ar-AANMxfn?ocid=BingNews,Top stories,CBS News,Unavailable,5h,9.0,False,False
Southern California students and families stranded in Afghanistan,https://www.msn.com/en-us/news/us/southern-california-students-and-families-stranded-in-afghanistan/ar-AANKEVq?ocid=BingNews,Top stories,Reuters,Unavailable,23h,10.0,False,False
What is ISIS K? Islamic State terrorist group believed to be behind Kabul airport explosions,https://www.msn.com/en-us/news/world/what-is-isis-k-islamic-state-terrorist-group-believed-to-be-behind-kabul-airport-explosions/ar-AANMjs2?ocid=BingNews,Top stories,USA TODAY,Unavailable,9h,11.0,False,False
"""We will hunt you down"": Biden vows retribution after Kabul attacks",https://www.msn.com/en-us/news/world/we-will-hunt-you-down-biden-vows-retribution-after-kabul-attacks/ar-AANMxb4?ocid=BingNews,Top stories,CBS News,Unavailable,5h,12.0,False,False
