article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
"For G.O.P., Infrastructure Bill Is a Chance to Inch Away from Trump",https://news.google.com/articles/CAIiEERqlKhkPTiH7mCVuYx2vZsqFwgEKg8IACoHCAowjuuKAzCWrzww9oEY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-07T18:26:20Z,1.0,False
"Trump blasts infrastructure bill, McConnell ahead of key vote",https://news.google.com/articles/CAIiEFGX7DaN5wd4W8V87O_3V8IqLQgEKiUIACIbd3d3LmJ1c2luZXNzaW5zaWRlci5jb20vc2FpKgQICjAMMJD-CQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Business Insider,https://news.google.com/publications/CAAiG3d3dy5idXNpbmVzc2luc2lkZXIuY29tL3NhaSoECAowDA?hl=en-US&gl=US&ceid=US%3Aen,2021-08-07T16:03:13Z,1.1,False
McConnell warns Dems not to expect GOP support on raising debt limit for 'socialist shopping list',https://news.google.com/articles/CAIiEBOZYMR294xi0soWXDaonSIqGAgEKg8IACoHCAowhK-LAjD4ySww69W0BQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,New York Post ,https://news.google.com/publications/CAAqBwgKMISviwIw-Mks?hl=en-US&gl=US&ceid=US%3Aen,2021-08-05T20:15:47Z,1.2,False
Time to Get Serious About the Debt Limit,https://news.google.com/articles/CAIiELb5U1ZiBc7dGsJzik0VonYqGQgEKhAIACoHCAow4uzwCjCF3bsCMIrOrwM?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Bloomberg,https://news.google.com/publications/CAAqBwgKMOLs8Aowhd27Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-08-05T13:09:18Z,1.3,True
Senate GOP poised to give Biden huge political victory | TheHill,https://news.google.com/articles/CBMiYWh0dHBzOi8vdGhlaGlsbC5jb20vaG9tZW5ld3Mvc2VuYXRlLzU2NjQ0MS1zZW5hdGUtZ29wLXBvaXNlZC10by1naXZlLWJpZGVuLWh1Z2UtcG9saXRpY2FsLXZpY3RvcnnSAWVodHRwczovL3RoZWhpbGwuY29tL2hvbWVuZXdzL3NlbmF0ZS81NjY0NDEtc2VuYXRlLWdvcC1wb2lzZWQtdG8tZ2l2ZS1iaWRlbi1odWdlLXBvbGl0aWNhbC12aWN0b3J5P2FtcA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Hill,,2021-08-05T10:00:24Z,1.4,False
'We are shattered and lost': Largest wildfire in U.S. decimates a Northern California town,https://news.google.com/articles/CAIiEAEY_ns-GHX7mxvRcmmR4B0qGQgEKhAIACoHCAownvOTCzCHjqkDMLa6lAc?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Yahoo News,https://news.google.com/publications/CAAqBwgKMJ7zkwswh46pAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-07T13:31:38Z,2.0,False
Dixie Fire becomes largest single wildfire in California historyPOLITICOSearchSearchClose,https://news.google.com/articles/CAIiEKxgSniu-yBihA4yOUBNHpAqGQgEKhAIACoHCAow4Zn5CjCu8uACMLTRlgY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,POLITICO,https://news.google.com/publications/CAAqBwgKMOGZ-QowrvLgAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-06T19:16:39Z,2.1,False
Weekend of fear looms for Northern Californians in face of fast-moving wildfires,https://news.google.com/articles/CBMifGh0dHBzOi8va3RsYS5jb20vbmV3cy9jYWxpZm9ybmlhL3dpbGRmaXJlcy93ZWVrZW5kLW9mLWZlYXItbG9vbXMtZm9yLW5vcnRoZXJuLWNhbGlmb3JuaWFucy1pbi1mYWNlLW9mLWZhc3QtbW92aW5nLXdpbGRmaXJlcy_SAYABaHR0cHM6Ly9rdGxhLmNvbS9uZXdzL2NhbGlmb3JuaWEvd2lsZGZpcmVzL3dlZWtlbmQtb2YtZmVhci1sb29tcy1mb3Itbm9ydGhlcm4tY2FsaWZvcm5pYW5zLWluLWZhY2Utb2YtZmFzdC1tb3Zpbmctd2lsZGZpcmVzL2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,Headlines,KTLA,,2021-08-07T13:06:42Z,2.2,False
Hollister firefighters join others in failed attempt to save gold mining town,https://news.google.com/articles/CBMiZWh0dHBzOi8vYmVuaXRvbGluay5jb20vaG9sbGlzdGVyLWZpcmVmaWdodGVycy1qb2luLW90aGVycy1pbi1mYWlsZWQtYXR0ZW1wdC10by1zYXZlLWdvbGQtbWluaW5nLXRvd24v0gEA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Benitolink: San Benito County News,,2021-08-07T06:16:07Z,2.3,True
"California fire rages, but some defend property at gunpoint",https://news.google.com/articles/CAIiEITcJU82s2Mf2GIEdQUxKEMqFwgEKg4IACoGCAowjKxcMOvhCzCU9KQB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Los Angeles Times,https://news.google.com/publications/CAAqBggKMIysXDDr4Qs?hl=en-US&gl=US&ceid=US%3Aen,2021-08-07T12:00:40Z,2.4,False
