article_url,article_title,meta_description,section,authors,publish_date,modified_date,canonical_link,top_image,is_opinion
https://www.msn.com/en-us/news/us/2000-people-displaced-in-southern-oregon-as-wildfires-ravage-west/ar-AAMcL7k?ocid=BingNews,"2,000 people displaced in southern Oregon as wildfires ravage West","A wildfire in southern Oregon has displaced 2,000 people as of Thursday evening, Reuters reported.",,[],2021-07-15 19:22:54-04:00,2021-07-15T19:40:10-04:00,https://thehill.com/policy/energy-environment/563312-2000-people-displaced-in-southern-oregon-as-wildfires-ravage-west,https://thehill.com/sites/default/files/wildfire_ca_getty102720.jpg,
https://www.msn.com/en-us/news/world/dozens-dead-more-than-1000-may-be-missing-after-floods-in-germany/ar-AAMcm9K?ocid=BingNews,"More than 100 dead, as many as 1,500 missing after floods hit Europe","At least 100 people were killed in Germany and as many as 1,500 people were missing as frantic rescue efforts entered a second day after severe floods hit the country and Belgium.",,"['Andy Eckardt', 'Andy Eckardt Is A Producer Based In Mainz', 'Germany. He Started This Role In', 'Chantal Da Silva', 'Phil Helsel Is A Reporter For Nbc News.', ""Matthew Mulligan Is A Reporter For Nbc News' Social Newsgathering Team Based In London.""]",2021-07-16 14:03:00+00:00,Sat Jul 17 2021 00:02:06 GMT+0000 (UTC),https://www.nbcnews.com/news/world/dozens-dead-more-1-000-may-be-missing-after-floods-n1274128,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2021_28/3491726/210716-belgium-flooding-al-1143.jpg",false
https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__4b58be34efae17f77a04d4cf24899705__4de7bcfda0751fedbe8a9347b65e9ffe&response.session=v2_a636586deda301096905695bb5579caf_08E22F01B7AA6FB60BBA3F77B6C56E44_1626399943_1626399943_CIi3jgYQhpxRGMDD8ob4_7C-MCABKAUw4QE4kaQOQLDlD0jO19kDUL0EWABgAGik5e77u5GH_NUBcAA&item.id=%7E%7EV1%7E%7E-8396620378174787651%7E%7EVlHWOMpWjeOokuIy2v7SGs_B5Xf-jXdKVCbl7wv0MgvTxvAnL2wqac4MyzR7uD46gj3kUkbS3FhelBtnsiJV6MhkDZRZzzIqDobN6rWmCPA3hYz5D3PLat6nhIftiT1lwdxwdlxkeV_Mfb3eos_TQeasbccu2HzCIbvKqPpgKvYfVh-50szu0_kSLrPAHdOCU9TlSSdSkPHVF07Jbogp5aOTGSUuCMQqKgdzCVBWIltjgI6-gPLiPb8IKUJcRRlNGimmqBjlH8mdzZrQDhLnZd1-t7nOZzza7HxWO_Ta42RQIiFyKAMoup9dqEAtgoLqjrOGv-6iDoYLvQ6osB3pEQ&item.type=text&sig=0cc568532eeac9be6d882509e0ed63c30de74e8154e0&redir=https%3A%2F%2Fwww.startengine.com%2Frayton-solar%3Futm_source%3Dtaboola%26utm_medium%3Dreferral%26tblci%3DGiBmRmUVHMlG3IJW0LL8xWHvCX1x6RgTGfi0HBqlOXu2QyDO7FQope2V5_ep5Nhs%23tblciGiBmRmUVHMlG3IJW0LL8xWHvCX1x6RgTGfi0HBqlOXu2QyDO7FQope2V5_ep5Nhs&ui=08E22F01B7AA6FB60BBA3F77B6C56E44&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIJd2F0ZXIxMTYxOIDe484EQJGkDkiw5Q9QztfZA1i9BGMI3v__________ARDe__________8BGCJkYwjXFhDUHxgjZGMI3AoQoBAYFmRjCNIDEOAGGAhkYwiWFBCgHBgYZGMItRQQwhwYCWRjCPQUEJ4dGB9kaiAzNjgxM0JBNzA0NkQ0NkU4OEE3Q0UyNkYyNTMwODIzM3gBgAGKWYgB____________AQ,,,,[],,,,,
https://www.msn.com/en-us/news/politics/texas-democrats-find-voting-rights-are-a-tough-sell-as-capitol-hill-turns-its-focus-to-biden-s-economic-agenda/ar-AAMcu9z?ocid=BingNews,Texas Democrats find voting rights are a tough sell as Capitol Hill turns its focus to Biden’s economic agenda,The Senate’s pivot to infrastructure and a sweeping $3.5 trillion spending plan has made the fight for voting rights legislation more difficult.,Politics,[],2021-07-15 00:00:00,2021-07-16T10:34:59.679Z,https://www.washingtonpost.com/politics/texas-democrats-find-voting-rights-are-a-tough-sell-as-capitol-hill-turns-its-focus-to-bidens-economic-agenda/2021/07/15/f881e386-e570-11eb-8aa5-5662858b696e_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/ZNEZWIHFVQI6XCGFJ7LDQLCHZM.jpg&w=1440,false
https://www.msn.com/en-us/money/taxes/child-tax-credit-heres-when-payments-will-hit-accounts/ar-AAM5YGF?ocid=BingNews,Child Tax Credit 2021: Payments to be disbursed starting July 15 — here's when the money will land,"IRS sending payments of up to $300 per child as part of the government's efforts to ""supersize"" stimulus aid.",,['Aimee Picchi'],2021-07-15 00:00:00,,https://www.cbsnews.com/news/child-tax-credit-2021-payments-july-15-2021-07-15/,https://cbsnews2.cbsistatic.com/hub/i/r/2021/05/17/9a8efdf7-b246-47ea-8da0-8c6afdbbcdab/thumbnail/1200x630/9a5a997a1452f314063aee6cdaa6ffbc/gettyimages-610665870.jpg,false
https://api.taboola.com/2.0/json/msn-bingnews-us/recommendations.notify-click?app.type=desktop&app.apikey=f4e07b04dc5ff2a50fc9a1a3421bd7189a107d41&response.id=__4b58be34efae17f77a04d4cf24899705__109a6dd684df91027c81055232ebb3c3&response.session=v2_a636586deda301096905695bb5579caf_08E22F01B7AA6FB60BBA3F77B6C56E44_1626399943_1626399943_CIi3jgYQhpxRGMDD8ob4_7C-MCABKAUw4QE4kaQOQLDlD0jO19kDUL0EWABgAGik5e77u5GH_NUBcAA&item.id=%7E%7EV1%7E%7E6957480952857734491%7E%7ErXHo48S_hb5NG0bGnVKrY8w6Bay5-nu8NYCwhydsnwnTxvAnL2wqac4MyzR7uD46gj3kUkbS3FhelBtnsiJV6MhkDZRZzzIqDobN6rWmCPA3hYz5D3PLat6nhIftiT1lwdxwdlxkeV_Mfb3eos_TQTczIDkSywovsRboV3IoMOUfVh-50szu0_kSLrPAHdOCU9TlSSdSkPHVF07Jbogp5aOTGSUuCMQqKgdzCVBWIlu-LpFjAb87H1uJloFg9SuDGuxTxams5f0pSfCkMMEI2r4XxvbLHN_Unedduy9sV_pQIiFyKAMoup9dqEAtgoLqjrOGv-6iDoYLvQ6osB3pEQ&item.type=photo&sig=ca371bd1b211e8b36e3b81f64e37740232e99edabc54&redir=https%3A%2F%2Fgotgravy.com%2Farticles%2F1137917_bizarre-things-you-ll-only-find-in-european-grocery-stores%2F%3Futm_source%3Dtb%26utm_campaign%3Dmsn-bingnews-us%26utm_term%3D1330694%26utm_medium%3Deuropean-grocery2-tb-vmbgg2-mb8-dsk-gg-v16-10%26utm_content%3DDo%2BThey%2BReally%2BSell%2BThis%2BIn%2BEU%2BGrocery%2BStores%253F%26utm_layout%3D1%26utm_referrer%3Dmb8%23tblciGiBmRmUVHMlG3IJW0LL8xWHvCX1x6RgTGfi0HBqlOXu2QyDB_FQoh5LG76vB4uqSAQ&ui=08E22F01B7AA6FB60BBA3F77B6C56E44&cpb=GAEgnP__________ASoZdXMudGFib29sYXN5bmRpY2F0aW9uLmNvbTIJd2F0ZXIxMTYxOIDe484EQJGkDkiw5Q9QztfZA1i9BGMI3v__________ARDe__________8BGCJkYwjXFhDUHxgjZGMI3AoQoBAYFmRjCNIDEOAGGAhkYwiWFBCgHBgYZGMItRQQwhwYCWRjCPQUEJ4dGB9kaiAzNjgxM0JBNzA0NkQ0NkU4OEE3Q0UyNkYyNTMwODIzM3gBgAGKWYgB____________AQ,,,,[],,,,,
https://www.msn.com/en-us/news/politics/us-general-feared-trump-would-attempt-coup-book-says/ar-AAMcGGg?ocid=BingNews,"Top U.S. general feared Trump would attempt coup after election loss, new book says","General Mark Milley also saw parallels between Trump's claims of election fraud and Adolf Hitler's rhetoric in Nazi Germany, the book says.",,"['Kris Van Cleave', 'Kris Van Cleave Is A Congressional Correspondent For Cbs News Based In Washington']",,,https://www.cbsnews.com/news/general-mark-milley-trump-coup-new-book/,https://cbsnews1.cbsistatic.com/hub/i/r/2021/07/15/10130c49-c47d-4881-b41a-8be3d1af6cb3/thumbnail/1200x630/fc15e11931b7a980ac5cd2eb47982ea0/ap20092790688435.jpg,false
https://www.msn.com/en-us/news/us/los-angeles-county-to-restores-indoor-mask-mandate-for-all/ar-AAMcCBJ?ocid=BingNews,"With virus cases rising, mask mandate back on in Los Angeles","LOS ANGELES (AP) — Los Angeles County will again require masks be worn indoors in the nation's largest county, even by those vaccinated against the coronavirus, while the University of California system also said Thursday that students, faculty and staff must be inoculated against the disease to return to campuses.",University of California,"['Christopher Weber', 'John Antczak']",2021-07-15 21:04:47+00:00,2021-07-16T00:40:04Z,https://apnews.com/3b893ce7a9dbbfaeb4eb6161edebf4e6,https://storage.googleapis.com/afs-prod/media/1adc18aeb7724566b0af2fd2e14fc20f/3000.jpeg,
https://www.msn.com/en-us/money/other/la-to-require-masks-indoors-again-as-delta-variant-rages/ar-AAMcu6C?ocid=BingNews,Are you a robot?,,,[],2021-07-15 00:00:00,,,,
https://www.msn.com/en-us/sports/nfl/report-colts-remain-among-teams-with-lowest-vaccination-rates/ar-AAMcV8r?ocid=BingNews,Report: Colts remain among teams with lowest vaccination rates,An updated report from the AP reveals the Indianapolis Colts are still among the lowest vaccinated teams.,,"['Kevin Hickey', 'July', 'Pm Et']",2021-07-15 00:00:00,2021-07-16T01:00:05+00:00,https://coltswire.usatoday.com/2021/07/15/indianapolis-colts-vaccine-rates-low-covid-19/,https://coltswire.usatoday.com/wp-content/uploads/sites/49/2019/08/usatsi_13259461.jpg?w=1024&h=576&crop=1,
https://www.msn.com/en-us/sports/nfl/chad-johnson-reveals-unused-td-celebration-has-chiefs-talking-about-doing-it/ar-AAMcNYV?ocid=BingNews,"Chad Johnson reveals unused TD celebration, has Chiefs talking about doing it",A unique Chad TD idea has Patrick Mahomes and the Chiefs considering it.,,"['Chris Roling', 'July', 'Pm Et']",2021-07-15 00:00:00,2021-07-16T01:00:55+00:00,https://bengalswire.usatoday.com/2021/07/15/chad-johnson-unused-td-celebration-has-chiefs-patrick-mahomes-mecole-hardman/,https://bengalswire.usatoday.com/wp-content/uploads/sites/47/2021/06/USATSI_13852387.jpg?w=1024&h=576&crop=1,
https://www.msn.com/en-us/sports/nfl/raiders-c-andre-james-named-worst-starting-center-in-the-nfl/ar-AAMcFcW?ocid=BingNews,Raiders C Andre James named worst starting center in the NFL,Raiders C Andre James named worst starting center in the NFL,,"['Marcus Mosher', 'Luke Straub', 'Levi Damien', 'July', 'Pm Pt']",2021-07-15 00:00:00,2021-07-16T14:58:47+00:00,https://raiderswire.usatoday.com/2021/07/15/raiders-c-andre-james-named-worst-starting-center-in-the-nfl/,https://raiderswire.usatoday.com/wp-content/uploads/sites/75/2019/11/gettyimages-1185306810.jpg?w=1024&h=576&crop=1,
https://www.msn.com/en-us/sports/nfl/clock-is-ticking-for-steelers-to-sign-ol-kendrick-green-to-rookie-contract/ar-AAMcXPq?ocid=BingNews,Clock is ticking for Steelers to sign OL Kendrick Green to rookie contract,"Of the nine players in the Pittsburgh Steelers 2021 draft class, only offensive lineman Kendrick Green remains unsigned.",,"['Allison Koehler', 'Curt Popejoy', 'July', 'Pm Et']",2021-07-15 00:00:00,2021-07-16T01:14:23+00:00,https://steelerswire.usatoday.com/2021/07/15/pittsburgh-steelers-2021-rookie-kendrick-green-nfl/,https://steelerswire.usatoday.com/wp-content/uploads/sites/76/2021/05/2021_OTA_0526ce_0345.jpg?w=1024&h=576&crop=1,
https://www.msn.com/en-us/sports/mlb/chicago-cubs-trade-joc-pederson-to-the-atlanta-braves-the-1st-move-in-what-could-be-a-busy-few-weeks-for-the-team/ar-AAMcNZL?ocid=BingNews,"Chicago Cubs trade Joc Pederson to the Atlanta Braves, the 1st move in what could be a busy few weeks for the team",The first step in the Chicago Cubs’ roster shakeup was taken Thursday when the team dealt outfielder Joc Pederson to the Atlanta Braves.,"Chicago Cubs, Sports, Breaking Sports",['Meghan Montemurro'],2021-07-16 00:00:00,,https://www.chicagotribune.com/sports/cubs/ct-chicago-cubs-joc-pederson-trade-20210716-up5iwqmg3bhhjbxr7u4kpo7twu-story.html,https://www.chicagotribune.com/resizer/Ogz9n3xH_fdi0anrhtnCJ58yL-0=/1200x0/center/top/cloudfront-us-east-1.images.arcpublishing.com/tronc/YNRMWGLOIBDLTP6W6SCR2JZPOI.jpg,false
https://www.msn.com/en-us/sports/ncaabk/miles-mcbride-former-moeller-hs-and-wvu-standout-guard-goes-no-17-in-cbs-mock-draft/ar-AAMcV6K?ocid=BingNews,"Miles McBride, former Moeller HS and WVU standout guard, goes No. 17 in CBS' mock draft","CBS' Kyle Boone on Miles McBride: ""He's a hard-working winner -- the exact type of player Memphis' front office has targeted in the draft.""",,[],2021-07-15 00:00:00,,https://www.cincinnati.com/story/sports/college/othercolleges/2021/07/15/miles-mcbride-nba-mock-draft-former-moeller-high-school-wvu-guard-pick-17-memphis-grizzlies/7987183002/,https://www.gannett-cdn.com/-mm-/a7876e72face06a6dd525516ba51819f2108d492/c=0-312-6000-3687/local/-/media/2021/03/20/USATODAY/usatsports/54d0001b5464434291b93f91ea0dbbb9.jpg?width=3200&height=1800&fit=crop&format=pjpg&auto=webp,false
https://www.msn.com/en-us/sports/nfl/nfl-declines-comment-on-buccaneers-failure-to-disclose-tom-brady-s-knee-injury/ar-AAMcGz7?ocid=BingNews,NFL declines comment on Buccaneers’ failure to disclose Tom Brady’s knee injury,,Rumor Mill,['Posted Mike Florio'],2021-07-15 00:00:00,,https://profootballtalk.nbcsports.com/2021/07/15/nfl-declines-comment-on-buccaneers-failure-to-disclose-tom-bradys-knee-injury/,https://profootballtalk.nbcsports.com/wp-content/uploads/sites/25/2021/07/GettyImages-1228285387-e1626389151124.jpg,false
https://www.msn.com/en-us/sports/nfl/dj-humphries-details-where-he-has-improved-since-entering-nfl/ar-AAMcMZF?ocid=BingNews,D.J. Humphries details where he has improved since entering NFL,Arizona Cardinals LT D.J. Humphries notes how much more consistent he is and says a tackle better learn how to pass block in the NFC West.,,"['Jess Root', 'Site Editor', 'July', 'Pm Mt']",2021-07-15 00:00:00,2021-07-16T14:41:30+00:00,https://cardswire.usatoday.com/2021/07/15/arizona-cardinals-d-j-humphries-improvement/,https://cardswire.usatoday.com/wp-content/uploads/sites/60/2020/01/usatsi_13404027.jpg?w=1024&h=576&crop=1,
https://www.msn.com/en-us/sports/more-sports/heat-s-bam-adebayo-realizing-role-with-team-usa-while-learning-about-international-game/ar-AAMcL0G?ocid=BingNews,Heat’s Bam Adebayo realizing role with Team USA while learning about international game,"Through Team USA’s first three of five pre-Olympic exhibition games, Adebayo has learned his role isn’t significantly different than the one he has as the Miami Heat’s center.","Miami Heat, Sports",['Khobi Price'],2021-07-15 00:00:00,,https://www.sun-sentinel.com/sports/miami-heat/fl-sp-miami-heat-thursday-20210715-v6a5xyr2tzbnxjd6s3yaqu55le-story.html,https://www.sun-sentinel.com/resizer/WFj8jnu50BYMAOI2PDl6Og08O8Y=/1200x0/top/cloudfront-us-east-1.images.arcpublishing.com/tronc/BG2QG43ZEBFPZAH2534K7SXRL4.aspx,false
https://www.msn.com/en-us/sports/nfl/analysis-taylor-moton-deal-provides-panthers-with-much-needed-stability/ar-AAMcFBx?ocid=BingNews,Analysis: Taylor Moton deal provides Panthers with much-needed stability,Analysis: Taylor Moton deal provides Panthers with much needed stability for their offensive line.,,"['Anthony Rizzuti', 'Tim Weaver', 'July', 'Pm Et']",2021-07-15 00:00:00,2021-07-15T21:22:08+00:00,https://pantherswire.usatoday.com/2021/07/15/panthers-taylor-moton-deal-provides-much-needed-stability/,https://pantherswire.usatoday.com/wp-content/uploads/sites/62/2018/08/usatsi_11095726.jpg?w=1024&h=576&crop=1,
https://www.msn.com/en-us/sports/ncaabk/as-four-coaches-depart-university-of-hartford-after-decision-to-leave-division-i-john-gallagher-makes-a-stand-for-the-men-s-basketball-program/ar-AAMcLfX?ocid=BingNews,"As four coaches depart University of Hartford after decision to leave Division I, John Gallagher makes a stand for the men’s basketball program","Hartford's men's basketball coach John Gallagher has said little publicly since the school's intention to transition to Division III became known in April. In an interview with the Courant, he made clear he is in a fight to save “The Neighborhood” despite the recent loss of four head coaches in the athletic department.","College Sports, Sports",['Dom Amore'],2021-07-16 20:00:00,,https://www.courant.com/sports/college/hc-sp-amore-column-uhart-john-gallagher-20210716-20210715-qmepfhexmncgpdwdsxsgcmdhva-story.html,https://www.courant.com/resizer/0mxyb4WAFmLyNFUjwOC02XoXTzc=/1200x0/top/cloudfront-us-east-1.images.arcpublishing.com/tronc/IOHXHAMJ4RGDTKLLYU7VQ3H7PI.jpg,false
https://www.msn.com/en-us/sports/nfl/listen-sean-mcvay-talks-coaching-with-joe-judge-on-flying-coach-podcast/ar-AAMcK2A?ocid=BingNews,Listen: Sean McVay talks coaching with Joe Judge on 'Flying Coach' podcast,"Sean McVay had Giants coach Joe Judge on his podcast, ""Flying Coach,"" and talked about everything from Daniel Jones to the Patriots.",,"['Cameron Dasilva', 'July', 'Pm Pt']",2021-07-15 00:00:00,2021-07-15T21:14:04+00:00,https://theramswire.usatoday.com/2021/07/15/rams-sean-mcvay-joe-judge-flying-coach-podcast/,https://theramswire.usatoday.com/wp-content/uploads/sites/64/2020/10/3ceee5cdfc2049a6bc7f64331de099dd.jpg?w=1024&h=576&crop=1,
https://www.msn.com/en-us/health/medical/la-county-will-require-masks-indoors-amid-alarming-rise-in-coronavirus-cases/ar-AAMcHSF?ocid=BingNews,L.A. County will require masks indoors amid alarming rise in coronavirus cases,"Faced with a rise in coronavirus cases, L.A. County will again require residents to mask up in indoor public spaces — regardless of vaccination status.",California,"['Luke Money Is A Metro Reporter Covering Breaking News At The Los Angeles Times. He Previously Was A Reporter', 'Assistant City Editor For The Daily Pilot', 'A Times Community News Publication In Orange County', 'Before That Wrote For The Santa Clarita Valley Signal. He Earned His Bachelor S Degree In Journalism The University Of Arizona.', 'Rong-Gong Lin Ii Is A Metro Reporter Based In San Francisco Who Specializes In Covering Statewide Earthquake Safety Issues', 'The Pandemic. The Bay Area Native Is A Graduate Of Uc Berkeley', 'Started At The Los Angeles Times In', 'Melissa Hernandez Is A Metro Reporting Intern For The Los Angeles Times', 'Covering General Assignments. Before Coming To The Times', 'She Was An Investigative Enterprise Reporter For Fresh Take Florida. Her Other Work Can Be Found In The Associated Press']",2021-07-15 00:00:00,,https://www.latimes.com/california/story/2021-07-15/l-a-county-will-require-masks-indoors-amid-covid-19-surge,https://ca-times.brightspotcdn.com/dims4/default/4f7efa7/2147483647/strip/true/crop/6323x3320+0+448/resize/1200x630!/quality/90/?url=https%3A%2F%2Fcalifornia-times-brightspot.s3.amazonaws.com%2F6c%2F7e%2F1a91fded4f11b4ab579aeb4262e0%2Fla-photos-1staff-805925-ca-movie-comeback-el-capitan-jlc-0709-10607.JPG,false
https://www.msn.com/en-us/news/crime/1-officer-killed-3-wounded-in-standoff-with-texas-gunman/ar-AAMcIFA?ocid=BingNews,"Gunman captured in standoff that killed 1 officer, wounded 4","LEVELLAND, Texas (AP) — Authorities captured the suspect late Thursday following an hourslong police standoff where one officer was killed and four others were wounded in a small West Texas city. Omar Soto-Chavira, 22, was injured when he was taken into custody around 11:30 p.m.",Texas,[],2021-07-15 23:05:48+00:00,2021-07-16T05:48:23Z,https://apnews.com/01cb7f2d716f4e69008fb1a61bd35bc9,https://apnews.com/images/ShareLogo2.png,
https://www.msn.com/en-us/news/us/businesses-help-encourage-vaccination-in-new-covid-hotspots/ar-AAMcKEO?ocid=BingNews,Businesses encourage vaccinations in states with high rates of COVID-19 variant,"One salon owner who is urging vaccination wants to help clients ""make a decision by the time they walk out the door.""",,['Megan Cerullo'],,,https://www.cbsnews.com/news/covid-states-high-positivity-businesses-encourage-vaccination/,https://cbsnews1.cbsistatic.com/hub/i/r/2021/07/15/78223f28-c655-40e5-ad0d-a4740ed75814/thumbnail/1200x630/e984c98fd9cec19de15a12284fa3f567/gettyimages-1321992176.jpg,false
https://www.msn.com/en-us/news/politics/arizona-senate-hears-plea-for-more-maricopa-election-materials-or-risk-incomplete-audit/ar-AAMcLcJ?ocid=BingNews,Arizona Senate hears plea for more Maricopa election materials or risk 'incomplete audit',"The Republican-led Arizona Senate held a hearing on Thursday in which witnesses involved with the Maricopa County 2020 election audit stressed the need for additional materials or else they'll risk presenting an ""incomplete"" review.",News,[],2021-07-15 23:22:17.537000,2021-07-16T17:15:48.359,https://www.washingtonexaminer.com/news/arizona-senate-hears-plea-more-maricopa-election-materials-risk-incomplete-audit,https://mediadc.brightspotcdn.com/dims4/default/17f844e/2147483647/strip/true/crop/3600x1890+0+230/resize/1200x630!/quality/90/?url=http%3A%2F%2Fmediadc-brightspot.s3.amazonaws.com%2Fe5%2F4c%2F2b66a6274d36b2763129265cb87a%2Fap20147737980057.jpg,
https://www.msn.com/en-us/news/us/e2-80-98a-serious-violent-incident-e2-80-99-promotion-of-an-e2-80-98anti-trans-e2-80-99-paperback-stirs-criticism-of-amazon-american-booksellers-association/ar-AAMcz0k?ocid=BingNews,"ABA Apologizes For 'Anti-Trans' Book, Amazon Staffers Resign",The American Booksellers Association apologized on Wednesday for including “an anti-trans book” in a recent promotional shipment to members.,,['Madeleine Carlisle'],,,https://time.com/6080670/irreversible-damage-trans-book-amazon/,https://api.time.com/wp-content/uploads/2021/07/GettyImages-1304000179.jpg?quality=85&w=1200&h=628&crop=1,false
https://www.msn.com/en-us/news/politics/ice-may-finally-get-senate-confirmed-director-after-more-than-four-years-without-one/ar-AAMcyGF?ocid=BingNews,ICE may finally get a Senate-confirmed director after over four years without one,"Senators grilled Texas Sheriff Ed Gonzalez, President Biden's nominee to lead U.S. Immigration and Customs Enforcement, at his confirmation hearing.",Politics,"['Meena Venkataramanan Is A Reporting Intern For The Los Angeles Times With The Washington', 'D.C.', 'Bureau. Her Work Has Appeared In The Arizona Republic', 'The Texas Tribune', 'Politico', 'Harvard Magazine', 'Abc News', 'Among Other Publications. A Recent Graduate Of Harvard University', 'She Was Raised In Tucson', 'Will Always Remain A Proud Arizonan.']",2021-07-15 00:00:00,,https://www.latimes.com/politics/story/2021-07-15/ice-may-finally-get-senate-confirmed-director-after-more-than-four-years-without-one,https://ca-times.brightspotcdn.com/dims4/default/22a0199/2147483647/strip/true/crop/6000x3150+0+425/resize/1200x630!/quality/90/?url=https%3A%2F%2Fcalifornia-times-brightspot.s3.amazonaws.com%2Fd0%2F62%2Fcae41c29439bbc69917faf5c1bdf%2Fla-photos-1staff-809867-na-pol-0715-capitol-hill-kkn-28258.JPG,false
