article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Biden: Budget talks hit ‘stalemate,’ $3.5 trillion may take a while",https://www.msn.com/en-us/news/politics/biden-budget-talks-hit-stalemate-35-trillion-may-take-a-while/ar-AAOOqoc?ocid=BingNews,Top stories,MarketWatch,Unavailable,2h,1.0,False,False
"Trump 'Succeeded' Where Russia Failed by Attacking Election Integrity, Ex-GOP Arizona AG Says",https://www.msn.com/en-us/news/politics/trump-succeeded-where-russia-failed-by-attacking-election-integrity-ex-gop-arizona-ag-says/ar-AAOOCNa?ocid=BingNews,Top stories,Newsweek,Unavailable,56m,2.0,False,False
"Fort Bliss: Female military service member assaulted by Afghan evacuees, FBI investigating",https://www.msn.com/en-us/news/us/fort-bliss-female-military-service-member-assaulted-by-afghan-evacuees-fbi-investigating/ar-AAOOhbh?ocid=BingNews,Top stories,USA TODAY,Unavailable,2h,3.0,False,False
"Golf fans spontaneously belt out national anthem, 'USA' chants at Ryder Cup",https://www.msn.com/en-us/sports/golf/golf-fans-spontaneously-belt-out-national-anthem-usa-chants-at-ryder-cup/ar-AAOOvHt?ocid=BingNews,Top stories,FOX News,Unavailable,1h,4.0,False,False
Haiti's leader: Migration won't end unless inequality does,https://www.msn.com/en-us/news/world/haitis-leader-migration-wont-end-unless-inequality-does/ar-AAOOCDy?ocid=BingNews,Top stories,Associated Press,Unavailable,32m,5.0,False,False
‘We couldn’t be more inconsistent’: discordant Democrats imperil Biden’s agenda,https://www.msn.com/en-us/news/politics/we-couldn-t-be-more-inconsistent-discordant-democrats-imperil-biden-s-agenda/ar-AAONFkP?ocid=BingNews,Top stories,The Guardian,Unavailable,9h,6.0,False,False
"EXPLAINER: As Arizona election 'audit' ends, new ones begin",https://www.msn.com/en-us/news/politics/explainer-as-arizona-election-audit-ends-new-ones-begin/ar-AAOOxul?ocid=BingNews,Top stories,Associated Press,Unavailable,1h,7.0,False,False
‘Law and order’ views linger in Del Rio after migrant encampment cleared,https://www.msn.com/en-us/news/world/law-and-order-views-linger-in-del-rio-after-migrant-encampment-cleared/ar-AAOOgh7?ocid=BingNews,Top stories,The Guardian,Unavailable,3h,8.0,False,False
"Cruz blames Biden for Haitian migrant crisis, cites 'canceled' deportation flights",https://www.msn.com/en-us/news/politics/cruz-blames-biden-for-haitian-migrant-crisis-cites-canceled-deportation-flights/ar-AAOOdSo?ocid=BingNews,Top stories,FOX News,Unavailable,2h,9.0,False,False
Homeland Security Chair Urges DHS to Stop 'Horrifying' Treatment of Haitian Migrants,https://www.msn.com/en-us/news/world/homeland-security-chair-urges-dhs-to-stop-horrifying-treatment-of-haitian-migrants/ar-AAOOzoU?ocid=BingNews,Top stories,Newsweek,Unavailable,1h,10.0,False,False
Biden backs tax on billionaires' unrealized investment gains,https://www.msn.com/en-us/news/politics/biden-backs-tax-on-billionaires-unrealized-investment-gains/ar-AAONem7?ocid=BingNews,Top stories,Fox Business,Unavailable,19h,11.0,False,False
How people are getting around the new Texas abortion law,https://www.msn.com/en-us/news/us/how-people-are-getting-around-the-new-texas-abortion-law/ar-AAONGxz?ocid=BingNews,Top stories,NBC News,Unavailable,8h,12.0,False,False
2022 Chiefs NFL draft prospects: Group 4,https://www.msn.com/en-us/sports/nfl/2022-chiefs-nfl-draft-prospects-group-4/ar-AAOOyLg?ocid=BingNews,Sports,Chiefs Wire,Unavailable,53m,1.0,False,False
T.J. Watt ruled out for Sunday,https://www.msn.com/en-us/sports/nfl/tj-watt-ruled-out-for-sunday/ar-AAOOeyS?ocid=BingNews,Sports,NBC Sports,Unavailable,1h,2.0,False,False
Behind Enemy Lines: 6 questions with Titans Wire,https://www.msn.com/en-us/sports/nfl/behind-enemy-lines-6-questions-with-titans-wire/ar-AAOOdEu?ocid=BingNews,Sports,Colts Wire,Unavailable,2h,3.0,False,False
"Why Kirk Herbstreit, Desmond Howard like what they’re seeing from Michigan football",https://www.msn.com/en-us/sports/ncaafb/why-kirk-herbstreit-desmond-howard-like-what-they-re-seeing-from-michigan-football/ar-AAOOr6Z?ocid=BingNews,Sports,Wolverines Wire,Unavailable,1h,4.0,False,False
"Don't call Cardinals' Week 3 game vs. Jaguars a trap game, says GM Steve Keim",https://www.msn.com/en-us/sports/nfl/dont-call-cardinals-week-3-game-vs-jaguars-a-trap-game-says-gm-steve-keim/ar-AAOOsUO?ocid=BingNews,Sports,Cardinals Wire,Unavailable,1h,5.0,False,False
Panthers HC Matt Rhule: TE Tommy Tremble is 'this year's Jeremy Chinn',https://www.msn.com/en-us/sports/nfl/panthers-hc-matt-rhule-te-tommy-tremble-is-this-years-jeremy-chinn/ar-AAOOp26?ocid=BingNews,Sports,Panthers Wire,Unavailable,1h,6.0,False,False
"Former Heisman winner Danny Wuerffel supports NIL, but says recruiting impact 'seems dicey'",https://www.msn.com/en-us/sports/ncaafb/former-heisman-winner-danny-wuerffel-supports-nil-but-says-recruiting-impact-seems-dicey/ar-AAOOxQs?ocid=BingNews,Sports,Gators Wire,Unavailable,1h,7.0,False,False
Jets vs. Broncos: Zach Wilson's ability to rebound among Week 3 storylines,https://www.msn.com/en-us/sports/nfl/jets-vs-broncos-zach-wilson-s-ability-to-rebound-among-week-3-storylines/ar-AAOOj78?ocid=BingNews,Sports,Jets Wire,Unavailable,1h,8.0,False,False
"Injuries, environment create monumental task for Packers in San Francisco",https://www.msn.com/en-us/sports/nfl/injuries-environment-create-monumental-task-for-packers-in-san-francisco/ar-AAOOgmt?ocid=BingNews,Sports,Packers Wire,Unavailable,3h,9.0,False,False
"Eagles practice report: Zach Ertz taken off COVID list, Jordan Mailata misses second straight session",https://www.msn.com/en-us/sports/nfl/eagles-practice-report-zach-ertz-taken-off-covid-list-jordan-mailata-misses-second-straight-session/ar-AAOOrvo?ocid=BingNews,Sports,NJ.com,Unavailable,19m,10.0,False,False
Lightning happy to have newcomer Corey Perry on their side now,https://www.msn.com/en-us/sports/nhl/lightning-happy-to-have-newcomer-corey-perry-on-their-side-now/ar-AAOOz4X?ocid=BingNews,Sports,Tampa Bay Times,Unavailable,35m,11.0,False,False
Home Cooking: Cowboys look to continue 3-game home win streak over Eagles,https://www.msn.com/en-us/sports/nfl/home-cooking-cowboys-look-to-continue-3-game-home-win-streak-over-eagles/ar-AAOOiNY?ocid=BingNews,Sports,Cowboys Wire,Unavailable,2h,12.0,False,False
