article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,1.0,False,False
"They were the nice, older couple next door. Then the first body turned up.",Unavailable,News,The New York Times,Unavailable,Yesterday,2.0,False,False
Covid-19 cases are rising in Tokyo with the Olympics just 3 weeks away,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,3.0,False,False
It's one of California's lakes with enough water for boating. Drownings are a problem,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,4.0,False,False
Canada’s new travel rules: Here’s what you need to know,Unavailable,News,Toronto Star,Unavailable,Yesterday,5.0,False,False
The US jobs market is scorching hot for teenagers,Unavailable,News,Financial Times,Unavailable,"July 5, 2021",6.0,False,False
Jimmy and Rosalynn Carter reflect on 75 years of marriage,Unavailable,News,The New York Times,Unavailable,Yesterday,7.0,False,False
COVID-19 hospitalizations worsen for Black residents of L.A. County,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,8.0,False,False
"Eve Adams, the writer who gave lesbians a voice, is overlooked no more",Unavailable,News,The New York Times,Unavailable,Yesterday,9.0,False,False
Blue Jackets goalie Matiss Kivlenieks dies of chest trauma at age 24,Unavailable,News,,Unavailable,Yesterday,10.0,False,False
Haircuts on Wheels: This mobile hairdressing service for seniors in Ontario is officially back on the road,Unavailable,News,The Globe and Mail,Unavailable,Yesterday,11.0,False,False
Shorter working week trial in Iceland hailed as an ‘overwhelming success’,Unavailable,News,CNBC Make It,Unavailable,2 hours ago,12.0,False,False
England cricket team in isolation after three players test positive for COVID-19,Unavailable,News,,Unavailable,This morning,13.0,False,False
"Wealth, class and remote work reshape California’s new boomtowns as people flee big cities",Unavailable,News,Los Angeles Times,Unavailable,Yesterday,14.0,False,False
COVID-19: Keep up with the latest safety and vaccine guidance,Unavailable,News,,Unavailable,LIVE,15.0,False,False
Fox’s new channel changes the climate for weather TV,Unavailable,News,The New York Times,Unavailable,3 hours ago,16.0,False,False
