article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"US tells Americans to 'immediately' leave 3 gates at the Kabul airport over a 'specific' and 'credible' threat from ISIS-K, report says",https://www.msn.com/en-us/news/world/us-tells-americans-to-immediately-leave-3-gates-at-the-kabul-airport-over-a-specific-and-credible-threat-from-isis-k-report-says/ar-AANKDDx?ocid=Peregrine,Top Stories,Business Insider,Unavailable,,1.0,False,False
Pelosi and other lawmakers criticize Moulton and Meijer for unauthorized trip to Afghanistan,https://www.msn.com/en-us/news/politics/pelosi-and-other-lawmakers-criticize-moulton-and-meijer-for-unauthorized-trip-to-afghanistan/ar-AANJELI?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.1,False,False
"7 Retirement Income Strategies Once Your Portfolio Reaches $500,000",https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=N6PeLP9dIVholIiWGwQjcDB43f36lQkT2w01l5P2hcs&evt=102&rid=a661e76b4cd15fbbe2ffd34e75e18c2e&campaignid=1040022&impid=vlp-infopane-3&offerid=2476690&test=0&time=1629946589&cp=pkZgSIv3jjo3o-GZPlTUEGMcNivgZeSHf_JPXUMyhaE&clickid=21_a661e76b4cd15fbbe2ffd34e75e18c2e_vlp-infopane-3&acid=305&trackingid=900575763b5f6f068b9f7826f3763ac8&uid=266FA5E985C4660838F9B576847467E7&jt=2&url=KvMqLnTWrUnyyYFpoqpqWkQ_FlnNQ0AL9z-qRPBA3zmNhdQukmEjuKgm4xrbqMZDZvwye8ZWxDMv6UP3qmuiZB-0TSp7X0v8CWGY_dBIfoPKIEi0pvD5yMUXwHGaIVPGhluBp0f1mSh-aFM8rJX-A3dxoixh3raq25Uj0N7AL1wNGOYBfL5X0sqf5ehMiwDPGXIGTN2j7uMTir7-8fspNAl_bHKrhnnwmsqcPwBAVOktUVTQX4dS5XiCN0h-D-F9fEwwH_OYJymq_iYX2sZ_E2BuFGXfBRxSyZbVcHSDGe0&bm=2&la=en&cn=us&cid=1081622&info=dVeTppXK_TmJy0_WH_UA5FXcxiKVu7n08MLyHJqBCw88_IaKw2GIhyJvwuu6oGZSF6q1yYP1BCMajuuvWfxCrQ,Top Stories,AdFisher Investments,Unavailable,,1.2,False,True
"New Australian virus cases soar over 1,000 for first time",https://www.msn.com/en-us/news/world/new-australian-virus-cases-soar-over-1-000-for-first-time/ar-AANKK2O?ocid=Peregrine,Top Stories,AFP,Unavailable,,1.3,False,False
Reviving a once-forbidden dialect: ‘All French is good French’,https://www.msn.com/en-us/news/us/reviving-a-once-forbidden-dialect-all-french-is-good-french/ar-AANJv9r?ocid=Peregrine,Top Stories,National Geographic,Unavailable,,1.4,False,False
Top Doctors: These Men's Shoes Can Reduce Foot Pain And Improve Posture,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=ifDGQrv8M2B0luUK7mOYhu-iXsVDV_kXtACqsHISzl0&evt=102&rid=a661e76b4cd15fbbe2ffd34e75e18c2e&campaignid=1041143&impid=vlp-infopane-6&offerid=2522837&test=0&time=1629946589&cp=nwc1KVXhZj5Q5cGxl_0U7LU5QOAyvQnqk6zqE9YVwr8&clickid=21_a661e76b4cd15fbbe2ffd34e75e18c2e_vlp-infopane-6&acid=200&trackingid=c23d191e6009085884da932df013f099&uid=266FA5E985C4660838F9B576847467E7&jt=2&url=Xpng4WG98S7qpnFHqcUdFjD5MmC-anQGWUpTldWOqRHM8MIqwPVawqmcOo-bp0IBviEC-cbn6bk-euf3MD5FfHPD8jeeDanBmKXRCG_jkjvWGTssDyl31Twsu-YXR25K3YRdVlr6P4GmQxcMnmxGhbIRm1cApEBMC8M_68FZMWUJ9tt3ykQ9doJ-kV34mjkceLbfQMPExYkfDEBuoXsXsATZuVdJ_FO33-ckJy41PqHDX7NrCw0PPa4OhRjJlXk1QH_H0V3cs5-ieytdyZz06B4cWgc23q4gBJnViOrWVK42D2B0q4JHProRuYtwu9J4aylASv7_O-qThrqgEoziE3RkzYWNPDOFYjovKkdgMiyyEjDs91Y1AQ2BBMgHSSKgEGkndTj5SnjNHXMewh3zE2KQy1aMh_Oa96_yKa-5SNI&bm=2&la=en&cn=us&cid=1083812&info=BNbbq7ObwhHTC_neXxC9pXvFexsZuw9lMEhMYFOW5heXWvo16njt_6iyY4bPGQNfhppMmw5_DkF2whO65-MQJw,Top Stories,AdLovehots.com,Unavailable,,1.5,False,True
Paralympics TV presenter finds plane to Tokyo has pilot who airlifted him out of Afghanistan 10 years earlier,https://www.msn.com/en-us/news/world/paralympics-tv-presenter-finds-plane-to-tokyo-has-pilot-who-airlifted-him-out-of-afghanistan-10-years-earlier/ar-AANKrlp?ocid=Peregrine,Top Stories,New York Daily News,Unavailable,,1.6,False,False
Tucker Finds It ‘Confusing’ That a Bisexual Woman Married a Man,https://www.msn.com/en-us/news/us/tucker-finds-it-confusing-that-a-bisexual-woman-married-a-man/ar-AANKDeI?ocid=Peregrine,Top Stories,The Daily Beast,Unavailable,,1.7,False,False
U.S. Gives Airport Warning as Deadline Looms: Afghanistan Update,https://www.msn.com/en-us/news/world/u-s-gives-airport-warning-as-deadline-looms-afghanistan-update/ar-AANKl77?ocid=Peregrine,Top Stories,Bloomberg,Unavailable,,1.8,False,False
Capitol Police officer who shot Ashli Babbitt to reveal identity,https://www.msn.com/en-us/news/us/capitol-police-officer-who-shot-ashli-babbitt-to-reveal-identity/ar-AANKowf?ocid=Peregrine,Top Stories,Washington Examiner,Unavailable,,1.9,False,False
