article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,1.0,False,False
"A mega-comet, which scientists thought was a dwarf planet, is approaching our solar system",Unavailable,News,The Weather Channel India,Unavailable,,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
“The reality is we’re creating God.” An interview with the Silicon Valley supergeek who believes we face an apocalyptic threat from AI,Unavailable,News,The Times,Unavailable,Yesterday,4.0,False,False
British police officer Wayne Couzens is sentenced to spend his whole life in prison for the murder of Sarah Everard,Unavailable,News,,Unavailable,This morning,5.0,False,False
Kīlauea volcano erupts on Hawaii's Big Island,Unavailable,News,,Unavailable,Last night,6.0,False,False
Delta wants to share banned-passenger lists among airlines. Why experts say it isn’t that easy,Unavailable,News,Los Angeles Times,Unavailable,2 hours ago,7.0,False,False
"COVID-19 vaccines are extremely effective at preventing serious illness and death, trials show",Unavailable,News,,Unavailable,LIVE,8.0,False,False
Experts and studies agree vaccinations against COVID-19 provide stronger protection than natural immunity,Unavailable,News,,Unavailable,Yesterday,9.0,False,False
Learn more about how COVID-19 vaccines work,Unavailable,News,,Unavailable,LIVE,10.0,False,False
Jury finds R. Kelly guilty in federal trial,Unavailable,News,,Unavailable,LIVE,11.0,False,False
AccuWeather's 2021-2022 US Winter Forecast,Unavailable,News,AccuWeather,Unavailable,Yesterday,12.0,False,False
Why there are toxic gas fears after this volcanic eruption 🌋,Unavailable,News,Sky News,Unavailable,This morning,13.0,False,False
Business as usual for Afghan opium trade as Taliban ban goes up in smoke,Unavailable,News,Telegraph World News,Unavailable,"September 29, 2021",14.0,False,False
Fumio Kishida to become Japan's prime minister after being elected ruling party leader,Unavailable,News,,Unavailable,LIVE,15.0,False,False
"Who is Fumio Kishida, Japan's next prime minister?",Unavailable,News,Nikkei Asia,Unavailable,"September 29, 2021",16.0,False,False
Fat Bear Week is here,Unavailable,News,Reuters,Unavailable,Yesterday,17.0,False,False
"Nearly half of American women report being burned out, a new study shows",Unavailable,News,The Wall Street Journal,Unavailable,Yesterday,18.0,False,False
"Protesters shut down Golden Gate Bridge, calling on Democrats to support undocumented immigrants",Unavailable,News,San Francisco Chronicle,Unavailable,1 hour ago,19.0,False,False
