article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
PG&E Says Its Equipment May Have Started Dixie Fire,https://news.google.com/articles/CAIiEK9dZ_dKaLHuI7-YkCFeflIqFwgEKg8IACoHCAowjuuKAzCWrzwwloEY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-07-19T21:54:34Z,1.0,False
"Oregon Bootleg Fire: Evacuations as largest US fire burns 300,000 acres",https://news.google.com/articles/CBMiMWh0dHBzOi8vd3d3LmJiYy5jb20vbmV3cy93b3JsZC11cy1jYW5hZGEtNTc4OTA5MzXSATVodHRwczovL3d3dy5iYmMuY29tL25ld3Mvd29ybGQtdXMtY2FuYWRhLTU3ODkwOTM1LmFtcA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,BBC News,,2021-07-20T00:42:43Z,1.1,False
"More ready to evacuate in Oregon as massive Bootleg Fire passes 340,000 acres",https://news.google.com/articles/CAIiENdrUcC7yaQf73Cl0EAbdOEqMwgEKioIACIQpzoRSNLEm6QR--MasMLSAioUCAoiEKc6EUjSxJukEfvjGrDC0gIw1KnKBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN ,https://news.google.com/publications/CAAiEKc6EUjSxJukEfvjGrDC0gIqFAgKIhCnOhFI0sSbpBH74xqwwtIC?hl=en-US&gl=US&ceid=US%3Aen,2021-07-20T02:35:00Z,1.2,False
Video shows terrifying activity at California's Dixie Fire,https://news.google.com/articles/CBMibGh0dHBzOi8vd3d3LnNmZ2F0ZS5jb20vY2FsaWZvcm5pYS13aWxkZmlyZXMvYXJ0aWNsZS9EaXhpZS1GaXJlLXB5cm9jdW11bG91cy1jbG91ZHMtdmlkZW8tUGx1bWFzLTE2MzIzOTg1LnBocNIBaGh0dHBzOi8vd3d3LnNmZ2F0ZS5jb20vY2FsaWZvcm5pYS13aWxkZmlyZXMvYW1wL0RpeGllLUZpcmUtcHlyb2N1bXVsb3VzLWNsb3Vkcy12aWRlby1QbHVtYXMtMTYzMjM5ODUucGhw?hl=en-US&gl=US&ceid=US%3Aen,Headlines,SFGate,,2021-07-19T15:33:45Z,1.3,False
Size of Oregon wildfire underscores vastness of the US West,https://news.google.com/articles/CBMiVGh0dHBzOi8vbmV3cy55YWhvby5jb20vZGFuZ2Vyb3VzLWNvbmRpdGlvbnMtY29tcGxpY2F0ZS13aWxkZmlyZS1maWdodC0wNzExMDI1ODkuaHRtbNIBXGh0dHBzOi8vbmV3cy55YWhvby5jb20vYW1waHRtbC9kYW5nZXJvdXMtY29uZGl0aW9ucy1jb21wbGljYXRlLXdpbGRmaXJlLWZpZ2h0LTA3MTEwMjU4OS5odG1s?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Yahoo News,,2021-07-19T07:11:02Z,1.4,False
"VP Kamala Harris tested negative for COVID-19 after meeting with Texas Democrats, Psaki says",https://news.google.com/articles/CAIiEL_G2fYT0AIEHHBXaxKudrsqGQgEKhAIACoHCAowwL2ICzCckocDMMaPqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-07-19T21:29:36Z,2.0,False
Number of infected Texas lawmakers who fled state rises to 5,https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3Lmt4YW4uY29tL25ld3MvcG9saXRpY2FsLW5ld3MvbnVtYmVyLW9mLWluZmVjdGVkLXRleGFzLWxhd21ha2Vycy13aG8tZmxlZC1zdGF0ZS1yaXNlcy10by01L9IBamh0dHBzOi8vd3d3Lmt4YW4uY29tL25ld3MvcG9saXRpY2FsLW5ld3MvbnVtYmVyLW9mLWluZmVjdGVkLXRleGFzLWxhd21ha2Vycy13aG8tZmxlZC1zdGF0ZS1yaXNlcy10by01L2FtcC8?hl=en-US&gl=US&ceid=US%3Aen,Headlines,KXAN.com,,2021-07-19T02:28:22Z,2.1,False
White House confirms Harris got COVID-19 test after meeting with Texas Democrats | TheHill,https://news.google.com/articles/CBMidWh0dHBzOi8vdGhlaGlsbC5jb20vaG9tZW5ld3MvYWRtaW5pc3RyYXRpb24vNTYzNzkyLXdoaXRlLWhvdXNlLWNvbmZpcm1zLWthbWFsYS1oYXJyaXMtZ290LWNvdmlkLTE5LXRlc3QtYWZ0ZXItbWVldGluZ9IBeWh0dHBzOi8vdGhlaGlsbC5jb20vaG9tZW5ld3MvYWRtaW5pc3RyYXRpb24vNTYzNzkyLXdoaXRlLWhvdXNlLWNvbmZpcm1zLWthbWFsYS1oYXJyaXMtZ290LWNvdmlkLTE5LXRlc3QtYWZ0ZXItbWVldGluZz9hbXA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Hill,,2021-07-19T23:24:12Z,2.2,False
Majority thinks second-in-line Harris unprepared to be president: Poll,https://news.google.com/articles/CBMiSGh0dHBzOi8vbmV3cy55YWhvby5jb20vbWFqb3JpdHktdGhpbmtzLXNlY29uZC1saW5lLWhhcnJpcy0xNzI2MDA3ODcuaHRtbNIBUGh0dHBzOi8vbmV3cy55YWhvby5jb20vYW1waHRtbC9tYWpvcml0eS10aGlua3Mtc2Vjb25kLWxpbmUtaGFycmlzLTE3MjYwMDc4Ny5odG1s?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Yahoo News,,2021-07-19T17:26:00Z,2.3,False
Harris tests negative for Covid-19 following meeting with Texas Democrats who tested positive,https://news.google.com/articles/CAIiEAV3x7N9Ap5CVqjHYVkTg1QqMwgEKioIACIQpzoRSNLEm6QR--MasMLSAioUCAoiEKc6EUjSxJukEfvjGrDC0gIwpvTQBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN ,https://news.google.com/publications/CAAiEKc6EUjSxJukEfvjGrDC0gIqFAgKIhCnOhFI0sSbpBH74xqwwtIC?hl=en-US&gl=US&ceid=US%3Aen,2021-07-19T18:50:29Z,2.4,False
