article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
How the Assassination of Haiti's President Follows Years of Turmoil,https://www.msn.com/en-us/news/world/how-the-assassination-of-haitis-president-follows-years-of-turmoil/ar-AALT1Kt?ocid=BingNews,Top stories,The New York Times,Unavailable,1h,1.0,False,False
"Coast Guard: 13 Cubans rescued, others missing off Key West",https://www.msn.com/en-us/news/us/coast-guard-13-cubans-rescued-others-missing-off-key-west/ar-AALTbBr?ocid=BingNews,Top stories,Associated Press,Unavailable,37m,2.0,False,False
U.S. is 60% responsible for 2017 Texas church mass shooting -judge,https://www.msn.com/en-us/news/us/us-is-60-responsible-for-2017-texas-church-mass-shooting-judge/ar-AALSZGe?ocid=BingNews,Top stories,Reuters,Unavailable,2h,3.0,False,False
"Trump Sues Facebook, Twitter and Google Over Social Media Bans",https://www.msn.com/en-us/news/politics/trump-sues-facebook-twitter-and-google-over-social-media-bans/ar-AALSCQx?ocid=BingNews,Top stories,Bloomberg,Unavailable,1h,4.0,False,False
"Eric Adams on projected win, curbing crime and ending ""inequalities""",https://www.msn.com/en-us/news/us/eric-adams-on-projected-win-curbing-crime-and-ending-inequalities/ar-AALSKAC?ocid=BingNews,Top stories,CBS News,Unavailable,2h,5.0,False,False
Biden condemns ‘horrific assassination’ of Haitian president,https://www.msn.com/en-us/news/world/biden-condemns-horrific-assassination-of-haitian-president/ar-AALSocG?ocid=BingNews,Top stories,POLITICO,Unavailable,6m,6.0,False,False
Tropical Storm Elsa makes landfall in Florida: Latest path,https://www.msn.com/en-us/weather/topstories/tropical-storm-elsa-makes-landfall-in-florida-latest-path/ar-AALSaRh?ocid=BingNews,Top stories,ABC News,Unavailable,1h,7.0,False,False
Confirmed death toll in Miami Beach-area condo collapse rises to 46,https://www.msn.com/en-us/news/us/confirmed-death-toll-in-miami-beach-area-condo-collapse-rises-to-46/ar-AALSZbH?ocid=BingNews,Top stories,NBC News,Unavailable,2h,8.0,False,False
Biden meets with Chicago Mayor Lightfoot at airport amid surge in gun violence,https://www.msn.com/en-us/news/politics/biden-meets-with-chicago-mayor-lightfoot-at-airport-amid-surge-in-gun-violence/ar-AALSUlK?ocid=BingNews,Top stories,FOX News,Unavailable,3h,9.0,False,False
3 law enforcement officers shot in Chicago on heels of violent holiday weekend,https://www.msn.com/en-us/news/crime/3-law-enforcement-officers-shot-in-chicago-on-heels-of-violent-holiday-weekend/ar-AALT1ga?ocid=BingNews,Top stories,ABC News,Unavailable,2h,10.0,False,False
Haitian President Jovenel Moïse assassinated at his home by unidentified gunmen,https://www.msn.com/en-us/news/world/haitian-president-jovenel-mo%C3%AFse-assassinated-at-his-home-by-unidentified-gunmen/ar-AALSgX4?ocid=BingNews,Top stories,The Washington Post,Unavailable,7h,11.0,False,False
Melinda Gates could quit foundation she runs with Bill Gates,https://www.msn.com/en-us/money/companies/melinda-gates-could-quit-foundation-she-runs-with-bill-gates/ar-AALSYo9?ocid=BingNews,Top stories,CBS News,Unavailable,1h,12.0,False,False
"Tom Brady shared 3 hilarious memes after losing to Aaron Rodgers, Bryson DeChambeau in The Match",https://www.msn.com/en-us/sports/golf/tom-brady-shared-3-hilarious-memes-after-losing-to-aaron-rodgers-bryson-dechambeau-in-the-match/ar-AALT7nT?ocid=BingNews,Sports,Patriots Wire,Unavailable,45m,1.0,False,False
Euro 2021 updated odds: Who will win it? Italy betting favorite over England for now,https://www.msn.com/en-us/sports/soccer/euro-2021-updated-odds-who-will-win-it-italy-betting-favorite-over-england-for-now/ar-AALBgAg?ocid=BingNews,Sports,Sporting News,Unavailable,1h,2.0,False,False
"N.J.’s Chris Hogan, ex-Patriots star, traded to PLL team coached by ex-Rutgers skipper",https://www.msn.com/en-us/sports/nfl/nj-s-chris-hogan-ex-patriots-star-traded-to-pll-team-coached-by-ex-rutgers-skipper/ar-AALT6R2?ocid=BingNews,Sports,NJ.com,Unavailable,1h,3.0,False,False
Bleacher Report suggests Titans should sign CB Richard Sherman,https://www.msn.com/en-us/sports/nfl/bleacher-report-suggests-titans-should-sign-cb-richard-sherman/ar-AALT7uf?ocid=BingNews,Sports,Titans Wire,Unavailable,30m,4.0,False,False
Watch: Obo Okoronkwo shares key advice with high school players,https://www.msn.com/en-us/sports/nfl/watch-obo-okoronkwo-shares-key-advice-with-high-school-players/ar-AALT6SM?ocid=BingNews,Sports,Rams Wire,Unavailable,1h,5.0,False,False
