article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
The CDC recommends parents and children should wear masks in public indoor spaces where there is high spread of COVID-19,Unavailable,News,,Unavailable,2 hours ago,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
Americans are very willing to take pay cuts to never go into the office again,Unavailable,News,Bloomberg Wealth,Unavailable,Yesterday,3.0,False,False
These 6 countries are most likely to survive a climate change-caused societal collapse,Unavailable,News,Mic,Unavailable,Yesterday,4.0,False,False
A ghost town dating to the Gold Rush has burned in the Dixie Fire,Unavailable,News,San Francisco Chronicle,Unavailable,This afternoon,5.0,False,False
Lawsuit factory: How a law firm sued 13 websites and falsely claimed its client couldn't read,Unavailable,News,Business Insider,Unavailable,5 hours ago,6.0,False,False
"Mexico sues gun companies in U.S., accusing them of fueling violence",Unavailable,News,The New York Times,Unavailable,2 hours ago,7.0,False,False
Should I mask? Can I travel? What about hugs? How Delta is changing advice for the vaccinated.,Unavailable,News,The New York Times,Unavailable,Yesterday,8.0,False,False
AccuWeather's 2021 US fall forecast,Unavailable,News,AccuWeather,Unavailable,4 hours ago,9.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,10.0,False,False
What we lost the day of the Beirut explosion,Unavailable,News,The New York Times,Unavailable,This morning,11.0,False,False
Thousands ordered to stop pumping water in California,Unavailable,News,CalMatters,Unavailable,Earlier today,12.0,False,False
‘Blood mineral’ traders in Rwanda are helping fund Congo rebels – and fuelling military and human-rights abuses in Central Africa,Unavailable,News,The Globe and Mail,Unavailable,5 hours ago,13.0,False,False
"As drought worsens, California orders unprecedented water restrictions on farmers",Unavailable,News,Los Angeles Times,Unavailable,This afternoon,14.0,False,False
The slow collapse of Amazon’s drone delivery dream,Unavailable,News,WIRED UK,Unavailable,Yesterday,15.0,False,False
Bipedal robot 'teaches itself' to run 5K,Unavailable,News,NowThis,Unavailable,This afternoon,16.0,False,False
New York City will require proof of vaccination for indoor dining and fitness,Unavailable,News,The New York Times,Unavailable,Yesterday,17.0,False,False
There’s a crew of Lake Tahoe scuba divers with a special mission: clean up trash,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,18.0,False,False
Meet the 24 biotech startups that top VCs say are set to take off in the next 12 months,Unavailable,News,Business Insider Tech,Unavailable,This afternoon,19.0,False,False
Workers evacuate after wildfires engulf a thermal power plant on Turkey's Aegean coast,Unavailable,News,,Unavailable,LIVE,20.0,False,False
