article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Matthew Mindler, 'Our Idiot Brother' actor, found dead at 19 after going missing at college",https://www.msn.com/en-us/news/us/matthew-mindler-our-idiot-brother-actor-found-dead-at-19-after-going-missing-at-college/ar-AANS4Lx?ocid=Peregrine,Top Stories,USA TODAY,Unavailable,,1.0,False,False
"Romney, criticizing Trump and Biden, says the US is facing current situation in Afghanistan 'because of terrible decisions made by two administrations'",https://www.msn.com/en-us/news/politics/romney-criticizing-trump-and-biden-says-the-us-is-facing-current-situation-in-afghanistan-because-of-terrible-decisions-made-by-two-administrations/ar-AANSgBC?ocid=Peregrine,Top Stories,Business Insider,Unavailable,,1.1,False,False
"7 Retirement Income Strategies Once Your Portfolio Reaches $500,000",https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=yH1YtrNNrwNnmQ70xIDKbm2x9lTTGWeVy4gsZuswq64&evt=102&rid=50863adf576c60944cb1b0e1a6f8e783&campaignid=1040022&impid=vlp-infopane-3&offerid=2476690&test=0&time=1630255051&cp=umhMzYAIvTgLZ4eNY2KRv0aU5yrPRFIg1JvZ6tZpYMQ&clickid=21_50863adf576c60944cb1b0e1a6f8e783_vlp-infopane-3&acid=305&trackingid=131822eef9377a0d414bce02e4673ccd&uid=36598EAF80AC6B3B10C59E0D811C6AFF&jt=2&url=fZU0Z4JzbCX5UFVnEkwbSlhKtKEC1eeSr12YwNKQnUagq-v86Q_d3zVAy5Zu7wne-1v33hIVaOReOzAvY1BD2RaZhUX0NzVSxRHAVj4EqSTk8tAJTC74uKvoqMAOjR_Tg9oxmdNlEZlrhWFKhStGzotSTemM-MenIW4OEdercWrFSD_gI8F2SLrySDOi3rFaOn8gskYD2O3C_UTgOhLf_-mTPQdBQVkjYLVAths2BNtkr0myQKcYFURVS0CDNmZF2nrKWqTJHL9YtlGGhWhLW7pSN-t1vv9oOzj1hWY1_jo&bm=2&la=en&cn=us&cid=1081622&info=KRyCiPnHFAlbSLZD2J67jB91m3Gl3OU1E21HQpDvp5AdUYVZelNKCNpzpImBMVIm8fL-k9EPzrSpDCyJCWXdXQ,Top Stories,AdFisher Investments,Unavailable,,1.2,False,True
"Mountain lion that attacked boy, 5, is shot and killed",https://www.msn.com/en-us/news/us/mountain-lion-that-attacked-boy-5-is-shot-and-killed/ar-AANRZ3e?ocid=Peregrine,Top Stories,New York Daily News,Unavailable,,1.3,False,False
Angry with no plan: Republicans' tantrum continues in California,https://www.msn.com/en-us/news/politics/angry-with-no-plan-republicans-tantrum-continues-in-california/ar-AANSgyl?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.4,False,False
Top Doctors: These Men's Shoes Can Reduce Foot Pain And Improve Posture,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=T6FguS02_ACuBYVkcFs3I7uwsDFBhiCY8lBzjJxaybA&evt=102&rid=50863adf576c60944cb1b0e1a6f8e783&campaignid=1043312&impid=vlp-infopane-6&offerid=2610795&test=0&time=1630255051&cp=gbOpG0q2TRSLJpx-pTRUOChINOgRTz4UevSy8orjp-g&clickid=21_50863adf576c60944cb1b0e1a6f8e783_vlp-infopane-6&acid=713&trackingid=f0177b3b07615e03f83fda35bedb6e4a&uid=36598EAF80AC6B3B10C59E0D811C6AFF&jt=2&url=DbmwfqHk3Dihmt-0exoCYoG8bSLvqXnB-PDcn5NRWHxNJWIp8Nfmy-jrZvRvEjdw1oj88BtgkxsZeN065C0TbIg_ZtsviD8SiEpNoXtHblJXZs6j5v4fsLNfO2r_eEjmkvM_OKJC57gMrKIkiwU6gzU2m4LaUZZD0ptEUiDZkSzTJhzQt8Mz8HUNG43FMUOA_bK250YWl-g8V-SIXH9k2pD8mmanOOGzpQPD7Y9E4VdbdmIPyHUDvqVz2EctxWlGsCBBORyX7Cz10Z9FsDVOhxCVAe2oUUFl1yo8hYRyPDcJXH1AhXUon0Te4PPUrhqb17y809NjbyblbO3r-Hfinzq3bhtP3pLGUgKXfiB88oxdoy6iDIhTe5_rwE_vVRA8Zbkz95Nb9Yke5c59yg6PhxbTS82Ar_tCiQ-S01w5Fys&bm=2&la=en&cn=us&cid=1088070&info=PqaX5ANdXHpNqoPKjStPbh3s7HskQEAwYdGZmTbli_tANA5vQhzzX4vQlRv0PUXyJkvE6N_TtcD2WPMvsOaRtg,Top Stories,AdLovehots.com,Unavailable,,1.5,False,True
US carries out Kabul airstrike targeting suspected ISIS-K car bomb posing 'imminent' threat to airport,https://www.msn.com/en-us/news/world/us-carries-out-kabul-airstrike-targeting-suspected-isis-k-car-bomb-posing-imminent-threat-to-airport/ar-AANScYb?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.6,False,False
COVID vaccine mandates: Who are they for? We'll explain,https://www.msn.com/en-us/news/technology/covid-vaccine-mandates-who-are-they-for-we-ll-explain/ar-AANOu8z?ocid=Peregrine,Top Stories,CNET,Unavailable,,1.7,False,False
Fauci: Health officials sticking with 8-month COVID booster shot timeline,https://www.msn.com/en-us/news/us/health-officials-sticking-with-8-month-covid-booster-shot-timeline-fauci/ar-AANS0nj?ocid=Peregrine,Top Stories,ABC News,Unavailable,,1.8,False,False
Biden in solemn ritual over remains of fallen US troops,https://www.msn.com/en-us/news/world/biden-in-solemn-ritual-over-remains-of-fallen-us-troops/ar-AANRZ1w?ocid=Peregrine,Top Stories,AFP,Unavailable,,1.9,False,False
How North Carolina became a laboratory for the GOP's subversion of democracy,https://www.msn.com/en-us/news/politics/how-north-carolina-became-a-laboratory-for-the-gop-s-subversion-of-democracy/ar-AANS76r?ocid=Peregrine,Top Stories,Salon,Unavailable,,1.10,False,False
Fauci calls school COVID-19 vaccine mandates a 'good idea',https://www.msn.com/en-us/news/us/fauci-calls-school-covid-19-vaccine-mandates-a-good-idea/ar-AANS4y8?ocid=Peregrine,Top Stories,Yahoo! News,Unavailable,,1.11,False,False
Congressmen criticized over Kabul visit say they were ‘uniquely situated’ for trip,https://www.msn.com/en-us/news/world/congressmen-criticized-over-kabul-visit-say-they-were-uniquely-situated-for-trip/ar-AANS4jR?ocid=Peregrine,Top Stories,The Guardian,Unavailable,,2.0,False,False
Drone attack on Yemeni airbase kills 30 soldiers,https://www.msn.com/en-us/news/world/drone-attack-on-yemeni-airbase-kills-30-soldiers/ar-AANS6NM?ocid=Peregrine,Top Stories,BBC News,Unavailable,,3.0,False,False
Fauci Implores People to Stop Taking Horse Drug to Prevent COVID: ‘Don't Do It!’,https://www.msn.com/en-us/news/us/fauci-implores-people-to-stop-taking-horse-drug-to-prevent-covid-don-t-do-it/ar-AANS292?ocid=Peregrine,Top Stories,The Daily Beast,Unavailable,,4.0,False,False
Romney blames both Biden and Trump for crisis in Afghanistan,https://www.msn.com/en-us/news/politics/romney-blames-both-biden-and-trump-for-crisis-in-afghanistan/ar-AANS374?ocid=Peregrine,Top Stories,POLITICO,Unavailable,,5.0,False,False
U.S. Military Confirms Airstrike Hit Explosives-Packed Vehicle Headed for Kabul Airport,https://www.msn.com/en-us/news/world/u-s-military-confirms-airstrike-hit-explosives-packed-vehicle-headed-for-kabul-airport/ar-AANS4ua?ocid=Peregrine,Top Stories,Newsweek,Unavailable,,6.0,False,False
"US carries out Kabul airstrike against ISIS-K suicide bombers that threatened airport, US official confirms",https://www.msn.com/en-us/news/world/us-carries-out-kabul-airstrike-against-isis-k-suicide-bombers-that-threatened-airport-us-official-confirms/ar-AANS6qj?ocid=Peregrine,Top Stories,FOX News,Unavailable,,7.0,False,False
Official: U.S. strikes 'credible threat' in Kabul,https://www.msn.com/en-us/news/world/u-s-kills-suicide-bombers-in-kabul-u-s-official-says/ar-AANS5xT?ocid=Peregrine,Top Stories,The New York Times,Unavailable,,8.0,False,False
UAE says to resume visas for tourists vaccinated against Covid,https://www.msn.com/en-us/news/world/uae-says-to-resume-visas-for-tourists-vaccinated-against-covid/ar-AANRxU0,Coronavirus,AFP,Unavailable,,9.0,False,False
Singapore fully vaccinates 80% of population against COVID-19,https://www.msn.com/en-us/money/other/singapore-fully-vaccinates-80-of-population-against-covid-19/ar-AANR9WH,Coronavirus,Reuters,Unavailable,,11.0,False,False
Okinawa finds contaminants in Moderna COVID-19 vaccines- NHK,https://www.msn.com/en-us/news/world/okinawa-finds-contaminants-in-moderna-covid-19-vaccines-nhk/ar-AANQYNj,Coronavirus,Reuters,Unavailable,,12.0,False,False
