article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
U.S. to begin evacuation flights for eligible Afghans at end of July,https://www.msn.com/en-us/news/politics/us-to-begin-evacuation-flights-for-eligible-afghans-at-end-of-july/ar-AAM9CKZ?ocid=BingNews,Top stories,NBC News,Unavailable,54m,1.0,False,False
Biden heads to Capitol Hill to pitch his spending plans,https://www.msn.com/en-us/news/politics/biden-heads-to-capitol-hill-to-pitch-his-spending-plans/ar-AAM9GsM?ocid=BingNews,Top stories,The Washington Post,Unavailable,1h,2.0,False,False
Bodycam footage raises doubts about state rep's racism claim for traffic stop: 'Driving while Black',https://www.msn.com/en-us/news/us/bodycam-footage-raises-doubts-about-state-reps-racism-claim-for-traffic-stop-driving-while-black/ar-AAM9fy7?ocid=BingNews,Top stories,FOX News,Unavailable,3h,3.0,False,False
New Bill to Legalize Marijuana at Federal Level but Allows States to Maintain Prohibition,https://www.msn.com/en-us/news/us/new-bill-to-legalize-marijuana-at-federal-level-but-allows-states-to-maintain-prohibition/ar-AAM9EPO?ocid=BingNews,Top stories,Newsweek,Unavailable,1h,4.0,False,False
Senior Democrats prepare Medicare and climate initiatives as well as tax increases on wealthy as details of $3.5 trillion budget deal emerge,https://www.msn.com/en-us/news/politics/senior-democrats-prepare-medicare-and-climate-initiatives-as-well-as-tax-increases-on-wealthy-as-details-of-35-trillion-budget-deal-emerge/ar-AAM9tXG?ocid=BingNews,Top stories,The Washington Post,Unavailable,2h,5.0,False,False
"Taliban Claim They Control 85 Percent of Afghanistan, Take Over Pakistan Border Crossing",https://www.msn.com/en-us/news/world/taliban-claim-they-control-85-percent-of-afghanistan-take-over-pakistan-border-crossing/ar-AAM9M2S?ocid=BingNews,Top stories,Newsweek,Unavailable,54m,6.0,False,False
Biden administration says it will begin evacuating Afghan interpreters and others who aided U.S. troops starting later this month,https://www.msn.com/en-us/news/world/biden-administration-says-it-will-begin-evacuating-afghan-interpreters-and-others-who-aided-us-troops-starting-later-this-month/ar-AAM9wLo?ocid=BingNews,Top stories,The Washington Post,Unavailable,1h,7.0,False,False
Democrats land on $3.5 trillion budget agreement,https://www.msn.com/en-us/news/politics/democrats-land-on-35-trillion-budget-agreement/ar-AAM7O7J?ocid=BingNews,Top stories,ABC News,Unavailable,14h,8.0,False,False
Arrest made in slaying of Naval Academy mom,https://www.msn.com/en-us/news/crime/arrest-made-in-slaying-of-naval-academy-mom/ar-AAM9xXC?ocid=BingNews,Top stories,ABC News,Unavailable,22m,9.0,False,False
EXPLAINER: Are we going to need COVID-19 booster shots?,https://www.msn.com/en-us/news/us/explainer-are-we-going-to-need-covid-19-booster-shots/ar-AAM9BUL?ocid=BingNews,Top stories,Associated Press,Unavailable,1h,10.0,False,False
Taliban fighters execute 22 Afghan commandos as they try to surrender,https://www.msn.com/en-us/news/world/taliban-fighters-execute-22-afghan-commandos-as-they-try-to-surrender/ar-AAM5l6E?ocid=BingNews,Top stories,CNN,Unavailable,33m,11.0,False,False
Devastating wildfire conditions in West expected to worsen,https://www.msn.com/en-us/weather/topstories/devastating-wildfire-conditions-in-west-expected-to-worsen/ar-AAM9pgh?ocid=BingNews,Top stories,ABC News,Unavailable,1h,12.0,False,False
Poll: Which is your favorite Rams jersey?,https://www.msn.com/en-us/sports/nfl/poll-which-is-your-favorite-rams-jersey/ar-AAM9NL6?ocid=BingNews,Sports,Rams Wire,Unavailable,42m,1.0,False,False
2022 5-star Michigan football target sets decision date,https://www.msn.com/en-us/sports/ncaafb/2022-5-star-michigan-football-target-sets-decision-date/ar-AAM9xXA?ocid=BingNews,Sports,Wolverines Wire,Unavailable,24m,2.0,False,False
Can Raiders TE Darren Waller overtake George Kittle as the No. 2 tight end?,https://www.msn.com/en-us/sports/nfl/can-raiders-te-darren-waller-overtake-george-kittle-as-the-no-2-tight-end/ar-AAM9jYu?ocid=BingNews,Sports,Raiders Wire,Unavailable,4h,3.0,False,False
"Richard Sherman allegedly attempted to force his way into a home, fought with police",https://www.msn.com/en-us/sports/nfl/richard-sherman-allegedly-attempted-to-force-his-way-into-a-home-fought-with-police/ar-AAM9JnO?ocid=BingNews,Sports,NBC Sports,Unavailable,1h,4.0,False,False
Tennessee Titans 2021 training camp preview: Inside linebacker,https://www.msn.com/en-us/sports/nfl/tennessee-titans-2021-training-camp-preview-inside-linebacker/ar-AAM9wXA?ocid=BingNews,Sports,Titans Wire,Unavailable,1h,5.0,False,False
Colts' Jonathan Taylor not among ESPN's top-10 RBs for 2021,https://www.msn.com/en-us/sports/nfl/colts-jonathan-taylor-not-among-espns-top-10-rbs-for-2021/ar-AAM9rdp?ocid=BingNews,Sports,Colts Wire,Unavailable,2h,6.0,False,False
Mason High School hires Jenna Griffiths as new girls lacrosse coach,https://www.msn.com/en-us/sports/ncaafb/mason-high-school-hires-jenna-griffiths-as-new-girls-lacrosse-coach/ar-AAM9vgZ?ocid=BingNews,Sports,Cincinnati Enquirer,Unavailable,1h,7.0,False,False
Liam Hendriks threw a knuckleball in All-Star Game to raise money for shelter animals,https://www.msn.com/en-us/sports/mlb/liam-hendriks-threw-a-knuckleball-in-all-star-game-to-raise-money-for-shelter-animals/ar-AAM9s8F?ocid=BingNews,Sports,Kansas City Star,Unavailable,1h,8.0,False,False
Kyle Busch locks up Busch Pole Award for New Hampshire; see starting lineup,https://www.msn.com/en-us/sports/motorsports/kyle-busch-locks-up-busch-pole-award-for-new-hampshire-see-starting-lineup/ar-AAM9d8h?ocid=BingNews,Sports,NASCAR,Unavailable,4h,9.0,False,False
Successful Montague girls basketball program announces head-coach hiring,https://www.msn.com/en-us/sports/ncaabk/successful-montague-girls-basketball-program-announces-head-coach-hiring/ar-AAM9s72?ocid=BingNews,Sports,MLive - GrandRapids/Muskegon/Kalamazoo,Unavailable,1h,10.0,False,False
"Video: Is there a line when it comes to trash talk, and did Conor McGregor cross it at UFC 264?",https://www.msn.com/en-us/sports/other/video-is-there-a-line-when-it-comes-to-trash-talk-and-did-conor-mcgregor-cross-it-at-ufc-264/ar-AAM9qp5?ocid=BingNews,Sports,MMAJunkie,Unavailable,4h,11.0,False,False
One Man's Trash: League execs leave all Cowboys off ESPN's WR rankings,https://www.msn.com/en-us/sports/nfl/one-mans-trash-league-execs-leave-all-cowboys-off-espns-wr-rankings/ar-AAM97Cw?ocid=BingNews,Sports,Cowboys Wire,Unavailable,3h,12.0,False,False
