article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Biden's vaccine mandate for workers is supported by legal precedents, experts say",Unavailable,News,,Unavailable,LIVE,1.0,False,False
Teen who ran over 6 cyclists outside Houston walks free,Unavailable,News,Chron,Unavailable,Earlier today,2.0,False,False
Stephanie Grisham’s new book details Trump’s ‘terrifying’ temper,Unavailable,News,The New York Times,Unavailable,This afternoon,3.0,False,False
Here are some phrases you should avoid using in interviews — and what to say instead,Unavailable,News,Careers Insider,Unavailable,Yesterday,4.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,5.0,False,False
Care About Gabby Petito. But Keep That Same Energy for POC and LGBTQ People Too,Unavailable,News,NBCLX,Unavailable,Earlier today,6.0,False,False
California’s universal voting by mail becomes permanent,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,7.0,False,False
The fight over ‘The One’ — L.A.'s biggest and most extravagant mansion,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,8.0,False,False
Workers are putting on pants to return to the office only to be on Zoom all day,Unavailable,News,The Washington Post,Unavailable,Yesterday,9.0,False,False
Aluminum’s surge is an energy crisis in disguise,Unavailable,News,Bloomberg Opinion,Unavailable,Last night,10.0,False,False
N.C. hospital system fires about 175 workers in one of the largest-ever mass terminations due to a vaccine mandate,Unavailable,News,The Washington Post,Unavailable,Earlier today,11.0,False,False
What it feels like to get a COVID-19 vaccine booster shot,Unavailable,News,Healthcare Insider,Unavailable,Last night,12.0,False,False
The FBI continues search for Brian Laundrie,Unavailable,News,,Unavailable,2 hours ago,13.0,False,False
How Covid misinformation created a run on ivermectin,Unavailable,News,The New York Times,Unavailable,3 hours ago,14.0,False,False
How a 'thirsty’ atmosphere is propelling Northern California’s drought into the record books,Unavailable,News,Los Angeles Times,Unavailable,4 hours ago,15.0,False,False
"70% of long Covid patients develop organ damage, U.K. study finds",Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,16.0,False,False
Greta Thunberg blasts leaders' climate inaction,Unavailable,News,Bloomberg Quicktake,Unavailable,4 hours ago,17.0,False,False
Your drawer full of old tech could have a new life — or start a fire. Here’s how to handle it.,Unavailable,News,The Washington Post,Unavailable,This afternoon,18.0,False,False
"Stanford athletics program was aware of college admissions bribes, former coach says",Unavailable,News,The New York Times,Unavailable,Last night,19.0,False,False
Pfizer begins study of oral drug for prevention of COVID-19,Unavailable,News,Reuters Science News,Unavailable,Yesterday,20.0,False,False
🚧 🚆 How Biden's massive infrastructure plans could change your life,Unavailable,News,Axios,Unavailable,Yesterday,21.0,False,False
San Francisco rents aren't taking off at the same pace as New York's. Here's why,Unavailable,News,San Francisco Chronicle,Unavailable,Last night,22.0,False,False
"""He held me hostage with no gun but with his words"": The phone scam gaslighting therapists",Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,23.0,False,False
