article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
High winds threaten to whip up flames approaching Lake Tahoe,https://www.msn.com/en-us/weather/topstories/high-winds-threaten-to-whip-up-flames-approaching-lake-tahoe/ar-AANVhra?ocid=BingNews,Top stories,Associated Press,Unavailable,50m,1.0,False,False
Biden Defends His Decision in Afghanistan,https://www.msn.com/en-us/news/world/biden-defends-his-decision-in-afghanistan/ar-AANX1rb?ocid=BingNews,Top stories,The New York Times,Unavailable,3h,2.0,False,False
Idaho reactivates National Guard to help with rising coronavirus cases,https://www.msn.com/en-us/news/us/idaho-reactivates-national-guard-to-help-with-rising-coronavirus-cases/ar-AANXsPo?ocid=BingNews,Top stories,Reuters,Unavailable,37m,3.0,False,False
New Orleans institutes curfew as power outages remain after Hurricane Ida,https://www.msn.com/en-us/news/us/new-orleans-institutes-curfew-as-power-outages-remain-after-hurricane-ida/ar-AANWIsE?ocid=BingNews,Top stories,ABC News,Unavailable,1h,4.0,False,False
"Democrats counter Republican-led voter restrictions with early, aggressive outreach",https://www.msn.com/en-us/news/politics/democrats-counter-republican-led-voter-restrictions-with-early-aggressive-outreach/ar-AANVOmZ?ocid=BingNews,Top stories,Reuters,Unavailable,17h,5.0,False,False
COVID-19 live updates: US now approaching January's hospitalization peak,https://www.msn.com/en-us/news/us/covid-19-live-updates-us-now-approaching-januarys-hospitalization-peak/ar-AANU2VP?ocid=BingNews,Top stories,ABC News,Unavailable,1h,6.0,False,False
Questions hang over diplomatic mission as next phase of U.S. relationship with Afghanistan begins,https://www.msn.com/en-us/news/world/questions-hang-over-diplomatic-mission-as-next-phase-of-us-relationship-with-afghanistan-begins/ar-AANX8RK?ocid=BingNews,Top stories,The Washington Post,Unavailable,3h,7.0,False,False
Survivor recounts narrowly escaping Hurricane Ida,https://www.msn.com/en-us/news/us/survivor-recounts-narrowly-escaping-hurricane-ida/ar-AANX8zl?ocid=BingNews,Top stories,CBS News,Unavailable,4h,8.0,False,False
"USA Gymnastics, survivors reach agreement on proposed $425 million settlement",https://www.msn.com/en-us/sports/more-sports/usa-gymnastics-survivors-reach-agreement-on-proposed-425-million-settlement/ar-AANXdhT?ocid=BingNews,Top stories,USA TODAY SPORTS,Unavailable,2h,9.0,False,False
Judge throws out Trump rollback of clean water safeguards,https://www.msn.com/en-us/money/markets/judge-throws-out-trump-rollback-of-clean-water-safeguards/ar-AANXgoI?ocid=BingNews,Top stories,MarketWatch,Unavailable,5h,10.0,False,False
Woman testifies about R. Kelly prodding her to have sex,https://www.msn.com/en-us/news/us/woman-testifies-about-r-kelly-prodding-her-to-have-sex/ar-AANWMua?ocid=BingNews,Top stories,Reuters,Unavailable,9h,11.0,False,False
"In Kabul, celebration and dread the day after U.S. troops withdraw",https://www.msn.com/en-us/news/world/in-kabul-celebration-and-dread-the-day-after-us-troops-withdraw/ar-AANXgFI?ocid=BingNews,Top stories,The Washington Post,Unavailable,4h,12.0,False,False
QB Cam Newton could bring intrigue back to the Texans,https://www.msn.com/en-us/sports/nfl/qb-cam-newton-could-bring-intrigue-back-to-the-texans/ar-AANXbWa?ocid=BingNews,Sports,Texans Wire,Unavailable,1h,1.0,False,False
Building a 16-player practice squad for Packers after final cuts,https://www.msn.com/en-us/sports/nfl/building-a-16-player-practice-squad-for-packers-after-final-cuts/ar-AANXAml?ocid=BingNews,Sports,Packers Wire,Unavailable,1h,2.0,False,False
