article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
Biden says ‘everybody is frustrated’ as agenda stalls in Congress amid Dem division,https://news.google.com/articles/CAIiEBcroaIpCq98rHE_phwKboAqGQgEKhAIACoHCAowwL2ICzCckocDMMaPqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-10-02T14:27:49Z,1.0,False
'It doesn't matter when': How Biden gave feuding House Democrats an off-ramp,https://news.google.com/articles/CAIiEPFU6kWyDCZ7R2S9bB5Nhy8qGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-10-02T16:49:01Z,1.1,False
The new era of doom scrolling - POLITICO,https://news.google.com/articles/CBMiZ2h0dHBzOi8vd3d3LnBvbGl0aWNvLmNvbS9uZXdzbGV0dGVycy93ZXN0LXdpbmctcGxheWJvb2svMjAyMS8xMC8wMS90aGUtbmV3LWVyYS1vZi1kb29tLXNjcm9sbGluZy00OTQ1NTPSAQA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Politico,,2021-10-01T21:34:31Z,1.2,False
Reminder to Democrats: Bernie Sanders isn’t president,https://news.google.com/articles/CAIiEARMxsXXplNWnCjP5XdkHuoqMwgEKioIACIQBwB3h9S7eSAUFMWok1yrKioUCAoiEAcAd4fUu3kgFBTFqJNcqyow_P6VBw?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Yahoo Finance,https://news.google.com/publications/CAAiEAcAd4fUu3kgFBTFqJNcqyoqFAgKIhAHAHeH1Lt5IBQUxaiTXKsq?hl=en-US&gl=US&ceid=US%3Aen,2021-10-01T15:12:59Z,1.3,True
President Sanders Uses His Veto,https://news.google.com/articles/CAIiEGwVxMzy4Y5JZJfbZmOkCpQqGAgEKg8IACoHCAow1tzJATDnyxUwycrPBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Wall Street Journal,https://news.google.com/publications/CAAqBwgKMNbcyQEw58sV?hl=en-US&gl=US&ceid=US%3Aen,2021-10-01T22:35:00Z,1.4,True
"US Hits 700,000 COVID Deaths Despite Free, Widely Available Vaccine",https://news.google.com/articles/CAIiENlciE9HDKpyK2gtHQmOOUMqFggEKg0IACoGCAow7s8BMNBIMLXUiQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Daily Beast,https://news.google.com/publications/CAAqBggKMO7PATDQSA?hl=en-US&gl=US&ceid=US%3Aen,2021-10-02T14:42:03Z,2.0,False
"Covid Live News: Updates on Virus Variants, Vaccines and Mandates",https://news.google.com/articles/CAIiEPtYk8JS9Vkvgkohzwq0EwEqFwgEKg8IACoHCAowjuuKAzCWrzwwt4QY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-10-02T15:20:24Z,2.1,False
"COVID deaths eclipse 700,000 in U.S. as Delta variant rages",https://news.google.com/articles/CBMicmh0dHBzOi8vd3d3LmxhdGltZXMuY29tL3dvcmxkLW5hdGlvbi9zdG9yeS8yMDIxLTEwLTAyL2NvdmlkLTE5LWRlYXRocy1lY2xpcHNlLTcwMC0wMDAtaW4tdXMtYXMtZGVsdGEtdmFyaWFudC1yYWdlc9IBfGh0dHBzOi8vd3d3LmxhdGltZXMuY29tL3dvcmxkLW5hdGlvbi9zdG9yeS8yMDIxLTEwLTAyL2NvdmlkLTE5LWRlYXRocy1lY2xpcHNlLTcwMC0wMDAtaW4tdXMtYXMtZGVsdGEtdmFyaWFudC1yYWdlcz9fYW1wPXRydWU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Los Angeles Times,,2021-10-02T15:54:02Z,2.2,False
"Lingering COVID symptoms are common, new studies find; US passes 700k deaths. Latest COVID-19 updates",https://news.google.com/articles/CAIiELLOgTOoq3xTmptcfs6Cl-8qGQgEKhAIACoHCAowjsP7CjCSpPQCMM_b5QU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,USA TODAY,https://news.google.com/publications/CAAqBwgKMI7D-wowkqT0Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-10-02T15:00:08Z,2.3,False
"US surpasses 700,000 COVID-19 deaths as cases start to decline",https://news.google.com/articles/CBMiXmh0dHBzOi8vd3d3LndtdHcuY29tL2FydGljbGUvdXMtaGl0cy03MDAtMDAwLWNvdmlkLWRlYXRocy1qdXN0LWFzLWNhc2VzLWJlZ2luLXRvLWZhbGwvMzc4Mjg4NDTSAQA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WMTW Portland,,2021-10-02T10:47:00Z,2.4,False
