article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Biden Says Drone Strike on ISIS-K Won't Be Last as Taliban Condemn Action,https://www.msn.com/en-us/news/world/biden-says-drone-strike-on-isis-k-wont-be-last-as-taliban-condemn-action/ar-AANQXiW?ocid=BingNews,Top stories,Newsweek,Unavailable,2h,1.0,False,False
"'Today is it': Louisiana, Gulf Coast brace for a hit Sunday from 'extremely dangerous' Hurricane Ida",https://www.msn.com/en-us/weather/topstories/today-is-it-louisiana-gulf-coast-brace-for-a-hit-sunday-from-extremely-dangerous-hurricane-ida/ar-AANQfHd?ocid=BingNews,Top stories,USA TODAY,Unavailable,34m,2.0,False,False
'Egregiously mishandled' or inevitably 'messy'? What went wrong in U.S. withdrawal from Afghanistan,https://www.msn.com/en-us/news/world/egregiously-mishandled-or-inevitably-messy-what-went-wrong-in-us-withdrawal-from-afghanistan/ar-AANR2gF?ocid=BingNews,Top stories,USA TODAY,Unavailable,3h,3.0,False,False
Evacuations From Kabul Wind Down as U.S. Prepares to Pull Last Troops,https://www.msn.com/en-us/news/world/evacuations-from-kabul-wind-down-as-us-prepares-to-pull-last-troops/ar-AANQAjw?ocid=BingNews,Top stories,The New York Times,Unavailable,3h,4.0,False,False
Theranos founder claims abuse by ex-boyfriend in fraud trial -court filings,https://www.msn.com/en-us/money/companies/theranos-founder-claims-abuse-by-ex-boyfriend-in-fraud-trial-court-filings/ar-AANQyEK?ocid=BingNews,Top stories,Reuters,Unavailable,7h,5.0,False,False
"Surprise, panic and fateful choices: The day America lost its longest war",https://www.msn.com/en-us/news/world/surprise-panic-and-fateful-choices-the-day-america-lost-its-longest-war/ar-AANQDV3?ocid=BingNews,Top stories,The Washington Post,Unavailable,6h,6.0,False,False
Louisiana governor says Hurricane Ida will be one of the strongest since the 1850s,https://www.msn.com/en-us/news/us/louisiana-governor-says-hurricane-ida-will-be-one-of-the-strongest-since-the-1850s/ar-AANQBua?ocid=BingNews,Top stories,NBC News,Unavailable,50m,7.0,False,False
"Delta variant may double risk of hospitalization for unvaccinated, study says",https://www.msn.com/en-us/news/us/delta-variant-may-double-risk-of-hospitalization-for-unvaccinated-study-says/ar-AANQOam?ocid=BingNews,Top stories,CBS News,Unavailable,3h,8.0,False,False
Most of the Americans killed in the Kabul bombing were 9/11 babies who never knew a nation at peace,https://www.msn.com/en-us/news/us/most-of-the-americans-killed-in-the-kabul-bombing-were-911-babies-who-never-knew-a-nation-at-peace/ar-AANQJU8?ocid=BingNews,Top stories,The Washington Post,Unavailable,4h,9.0,False,False
The storms of August: Biden’s devastating month stokes midterm fears among Democrats,https://www.msn.com/en-us/news/politics/the-storms-of-august-biden-s-devastating-month-stokes-midterm-fears-among-democrats/ar-AANQCJ7?ocid=BingNews,Top stories,The Washington Post,Unavailable,3h,10.0,False,False
Their work secured the election. It also paved the way for pro-Trump conspiracies.,https://www.msn.com/en-us/news/us/their-work-secured-the-election-it-also-paved-the-way-for-pro-trump-conspiracies/ar-AANP9RO?ocid=BingNews,Top stories,NBC News,Unavailable,13h,11.0,False,False
Al Sharpton to Biden: Black community is being stabbed ‘in the back’,https://www.msn.com/en-us/news/politics/al-sharpton-to-biden-black-community-is-being-stabbed-in-the-back/ar-AANR7na?ocid=BingNews,Top stories,FOX News,Unavailable,1h,12.0,False,False
UFC on ESPN 30 play-by-play and live results,https://www.msn.com/en-us/sports/mma_ufc/ufc-on-espn-30-play-by-play-and-live-results/ar-AANQ9p5?ocid=BingNews,Sports,MMAJunkie,Unavailable,53m,1.0,False,False
"On Sunday at BMW Championship, the spoils won’t just go to the victor",https://www.msn.com/en-us/sports/golf/on-sunday-at-bmw-championship-the-spoils-wont-just-go-to-the-victor/ar-AANQMjU?ocid=BingNews,Sports,Golf Channel,Unavailable,2h,2.0,False,False
Dont'a Hightower impressed with Mac Jones' work ethic,https://www.msn.com/en-us/sports/nfl/donta-hightower-impressed-with-mac-jones-work-ethic/ar-AANQqf2?ocid=BingNews,Sports,Patriots Wire,Unavailable,11h,3.0,False,False
UConn football outmatched by Fresno State 45-0 in Huskies’ first game in 637 days,https://www.msn.com/en-us/sports/ncaafb/uconn-football-outmatched-by-fresno-state-45-0-in-huskies-first-game-in-637-days/ar-AANQUyr?ocid=BingNews,Sports,Hartford Courant,Unavailable,2h,4.0,False,False
Julian Edelman praises Mac Jones after Patriots joint practice fight,https://www.msn.com/en-us/sports/nfl/julian-edelman-praises-mac-jones-after-patriots-joint-practice-fight/ar-AANQPw0?ocid=BingNews,Sports,Patriots Wire,Unavailable,6h,5.0,False,False
"Report: Vaccinations required for refs, coaches, other personnel around players",https://www.msn.com/en-us/sports/nba/report-vaccinations-required-for-refs-coaches-other-personnel-around-players/ar-AANQByJ?ocid=BingNews,Sports,Thunder Wire,Unavailable,8h,6.0,False,False
