article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Texas anti-mask ‘Freedom Defender’ Caleb Wallace dies at 30,https://www.msn.com/en-us/news/us/texas-anti-mask-freedom-defender-caleb-wallace-dies-at-30/ar-AANQYtG?ocid=Peregrine,Top Stories,New York Daily News,Unavailable,,1.0,False,False
War-weary Libyans yearn for end to daily blackouts,https://www.msn.com/en-us/news/world/war-weary-libyans-yearn-for-end-to-daily-blackouts/ar-AANQYug?ocid=Peregrine,Top Stories,AFP,Unavailable,,1.1,False,False
"7 Retirement Income Strategies Once Your Portfolio Reaches $500,000",https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=q_iDRnKqXgYwewW5YZskeQyGriXskJTt_TBJp0_Uc9Q&evt=102&rid=ffd45ae51e2fdf638d9872c3d6294829&campaignid=1040022&impid=vlp-infopane-3&offerid=2476690&test=0&time=1630201798&cp=F8Vxznzqo32VbJmFiS-XzN7GI1DWdrYMbSWSwB7uIvU&clickid=21_ffd45ae51e2fdf638d9872c3d6294829_vlp-infopane-3&acid=305&trackingid=439cd3ac5adaf1e03f98c9e53f9cc0f2&uid=19FEA719F14B6FEE1468B7BBF04F6E25&jt=2&url=3fSehcykDeMHsIW5rtGn-QFQOhwbTE12gZVedTZ8vXkF2Cp78ZGch6aM3sRRCKv22RiNEK8O2Ycciu-PtTYhFUcqvfnRVY6XwC8LV8NJaKwExKGFt_eovJnF2eWA8JcTSVvcxaQrMlAWtA_3BYCpTiCyTaPBjDuhl3Z4g5E6WP3IgzwB1u5GcmXWmuFm3eo5VfQJ3Sd_83FKHFYff6uzj0KKEoN7PUkWz36QBBiROrSKr7tXICFAjTno1xJif9DmyUAQZDedOYPT_QrPxdqWdgdlBfAJFqVR3ZU81dJyqCQ&bm=2&la=en&cn=us&cid=1081622&info=-6JAFin-9zRcF4mTAyugvOjTEjGTWS5ID8jpZvEgGDiCxr4_75xf3JUjaWW7QKSvyELD7Pn96zvwvYFyl01P9Q,Top Stories,AdFisher Investments,Unavailable,,1.2,False,True
Afghanistan live updates: US warns Americans to leave Kabul airport 'immediately'; Biden says another Kabul attack 'highly likely',https://www.msn.com/en-us/news/world/afghanistan-live-updates-us-warns-americans-to-leave-kabul-airport-immediately-biden-says-another-kabul-attack-highly-likely/ar-AANQe4p?ocid=Peregrine,Top Stories,USA TODAY,Unavailable,,1.3,False,False
Mexico is suing US gunmakers for thousands of guns trafficked across the border each year. Can they win?,https://www.msn.com/en-us/news/us/mexico-is-suing-us-gunmakers-for-thousands-of-guns-trafficked-across-the-border-each-year-can-they-win/ar-AANQvkM?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.4,False,False
Top Doctors: These Men's Shoes Can Reduce Foot Pain And Improve Posture,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=FmDNtPwIVa6DRAimRvrxcKl0K3Seufza8Qwe2VCNR3E&evt=102&rid=ffd45ae51e2fdf638d9872c3d6294829&campaignid=1043312&impid=vlp-infopane-6&offerid=2610795&test=0&time=1630201798&cp=8nQP-62R2kfOozY6-0DkkqPE-fEaWvht54OVEZJs2bY&clickid=21_ffd45ae51e2fdf638d9872c3d6294829_vlp-infopane-6&acid=713&trackingid=6f954537540ee7f3816f7f2e71b570ae&uid=19FEA719F14B6FEE1468B7BBF04F6E25&jt=2&url=auIoLX-D1d8CP3KQa59jkXZ6h6GOI7S5bi-Zu7JOE8I87hhaoynjKgsS2DHrHrR9Fjde4yMOJmtcigB0cKyFGrswsNn5yK9qoY5KcHRzPSEyui8YxWH5YmrOjezD22roKJ2TZ20YAG5lgdSKtvsjxYKN9doxP0l2Rsmoi-eyLvPThmi43Nx8dX2Slenjouml0t2waBheEzlmADsbvqDL3VfX3B5-BOa0F_wJzWHoQ8R1zo1uobZgIx8-8cyKYP7lAD9iyDopdkPpEaKgrD73wHQmkX7dEpFGjoo-gOfHC9FGEYNgU5ykMDvRKJSbTcEAk7xv1q7di3ZGJpJvZGFxQrMrrvmSzeQL4u4oKXQe9kE8IFLRx8KZlgbpg5xyv1U4norcpsvCwu7gdLPXdjd2yIp-JeiU0zkdUFxPoeFS9RA&bm=2&la=en&cn=us&cid=1088070&info=03--FZEjL7EN7oPP28vnEF73xBahBfrS81Lzr119P6bwbP0qjs1Taije6F2jzvobpPpsQk3UaneLh_LFNMbXUA,Top Stories,AdLovehots.com,Unavailable,,1.5,False,True
Afghanistan updates: Taliban warns US withdrawal deadline is 'a red line',https://www.msn.com/en-us/news/world/afghanistan-updates-us-warns-of-specific-credible-threat-at-airport/ar-AANnZjQ?ocid=Peregrine,Top Stories,ABC News,Unavailable,,1.6,False,False
"US tells Americans to leave Kabul airport 'immediately,' citing 'credible' threat",https://www.msn.com/en-us/news/politics/us-tells-americans-to-leave-kabul-airport-immediately-citing-credible-threat/ar-AANR88x?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.7,False,False
Louisiana governor says Hurricane Ida will be one of the strongest since the 1850s,https://www.msn.com/en-us/news/us/louisiana-governor-says-hurricane-ida-will-be-one-of-the-strongest-since-the-1850s/ar-AANQBua?ocid=Peregrine,Top Stories,NBC News,Unavailable,,1.8,False,False
The Caldor fire is moving in on Strawberry. Can its historic lodge be saved?,https://www.msn.com/en-us/news/us/the-caldor-fire-is-moving-in-on-strawberry-can-its-historic-lodge-be-saved/ar-AANQVj1?ocid=Peregrine,Top Stories,The LA Times,Unavailable,,1.9,False,False
