article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Highlights from the latest Apple Event,Unavailable,News,,Unavailable,LIVE,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
"If you own an Apple product, you should update it now — yes, right now.",Unavailable,News,The New York Times,Unavailable,Yesterday,3.0,False,False
Here’s why you should update your iPhone to iOS 14.8 ASAP,Unavailable,News,BreezyScroll,Unavailable,This morning,4.0,False,False
Why the stress of work is killing you — and what to do about it,Unavailable,News,The Times,Unavailable,This morning,5.0,False,False
Wildfires are burning dangerously close to California's famed Giant Forest. It's home to a tree considered the largest living thing on Earth,Unavailable,News,San Francisco Chronicle,Unavailable,Last night,6.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,7.0,False,False
Renting a car will be a pain until at least 2022,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,8.0,False,False
What the California recall polls say going into election day,Unavailable,News,San Francisco Chronicle,Unavailable,Last night,9.0,False,False
Scientists scramble to harvest ice cores as glaciers melt,Unavailable,News,Reuters Science News,Unavailable,Last night,10.0,False,False
"Apple issues an emergency security update after a spyware flaw was discovered, researchers say",Unavailable,News,,Unavailable,Last night,11.0,False,False
Food service workers are more stressed than ever. Could closing restaurants for mental health breaks help?,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,12.0,False,False
The latest news and updates from Afghanistan under Taliban control,Unavailable,News,,Unavailable,LIVE,13.0,False,False
"As a doctor, I don't hate the unvaccinated. But I rage at COVID disinformation profiteers",Unavailable,News,SFChronicle Opinion,Unavailable,Yesterday,14.0,False,False
"COVID-19 vaccines are extremely effective at preventing serious illness and deaths, trials show",Unavailable,News,,Unavailable,LIVE,15.0,False,False
"While most Asian Americans are against California's recall, here's why some haven't forgiven Newsom for his nail salon remark",Unavailable,News,Los Angeles Times,Unavailable,Yesterday,16.0,False,False
"Biden sounds alarm on 'serious global warming problem' in Boise, Idaho",Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,17.0,False,False
"Tahoe ski resort Squaw Valley finally loses its 'racist, sexist' name, is now Palisades Tahoe",Unavailable,News,SFGATE,Unavailable,Yesterday,18.0,False,False
