article_url,article_title,meta_description,section,authors,publish_date,modified_date,canonical_link,top_image,is_opinion
https://www.msn.com/en-us/health/medical/new-study-on-delta-variant-reveals-importance-of-receiving-both-vaccine-shots-highlights-challenges-posed-by-mutations/ar-AALVjwC?ocid=BingNews,"New study on delta variant reveals importance of receiving both vaccine shots, highlights challenges posed by mutations",Virologists fear more dangerous variants are on the horizon without speedy global vaccination.,Health,[],2021-07-08 00:00:00,2021-07-08T23:45:56.602Z,https://www.washingtonpost.com/health/delta-variant-vaccines/2021/07/08/05b1bc5e-df75-11eb-ae31-6b7c5c34f0d6_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/XGL55JFVQMI6XECZ3ALWXHRXTA.jpg&w=1440,false
https://www.msn.com/en-us/news/politics/biden-pitches-massive-spending-plan-in-trump-territory/ar-AALTA57?ocid=BingNews,Biden pitches massive spending plan in Trump territory,,,"['Burgess Everett', 'Marianne Levine']",2021-07-07 00:00:00,,https://www.politico.com/news/2021/07/07/biden-spending-plan-trump-illinois-498689,https://static.politico.com/f3/24/2eee4e174b9fb5bd0a69a84d1704/gettyimages-1327483165-1.jpg,false
https://www.msn.com/en-us/sports/more-sports/spectators-banned-at-tokyo-olympics-and-how-that-could-impact-athlete-performance/ar-AAKZVdt?ocid=BingNews,How the ban on spectators at Tokyo Olympics could impact athlete performance,No fans will be allowed to attend any Olympics venues in Tokyo. Can that impact athletes' performance?,,"['Abc News', 'Meredith Deliso', 'July']",,,https://abcnews.go.com/Sports/ban-spectators-tokyo-olympics-impact-athlete-performance/story?id=78070680,https://s.abcnews.com/images/Sports/japan-olympics-ap-jc-210611_1623444761280_hpMain_16x9_992.jpg,false
https://www.msn.com/en-us/news/us/repealed-florida-law-would-have-required-faster-repairs-at-collapsed-tower-experts-say/ar-AALUvzg?ocid=BingNews,"Collapsed Florida tower could have been repaired faster under repealed law, experts say","Before Champlain Towers South collapsed in Surfside, Florida, the condo tower's board hadn't recently done a ""reserve study,"" which could have shown a need for repairs.",,"['Jon Schuppe Writes About Crime', 'Justice', 'Related Matters For Nbc News.', 'Phil Prazan', 'Nbc South Florida', 'Phil Prazan Is A Reporter At Nbc South Florida.']",2021-07-08 21:58:42+00:00,Thu Jul 08 2021 21:58:42 GMT+0000 (UTC),https://www.nbcnews.com/news/us-news/collapsed-florida-tower-could-have-been-repaired-faster-under-repealed-n1273310,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2021_27/3488814/210705-surfside-collapse-search-jm-1023.jpg",false
https://www.msn.com/en-us/news/us/death-toll-rises-to-60-as-recovery-efforts-begin-in-surfside/ar-AALVjqi?ocid=BingNews,Surfside building collapse latest: Death toll rises to 94,At least 94 people have been confirmed dead since a 12-story residential building partially collapsed in South Florida last month.,,"['Abc News', 'Morgan Winsor', 'Meredith Deliso', 'Marlene Lenthang', 'Ivan Pereira', 'July']",,,https://abcnews.go.com/US/surfside-building-collapse-latest-death-toll-rises-90/story?id=78727253,https://s.abcnews.com/images/US/surfside-5-gty-er-210709_1625876521829_hpMain_16x9_992.jpg,false
https://www.msn.com/en-us/news/world/haiti-president-jovenel-moise-assassinated-four-suspects-killed-two-held/ar-AALUbRW?ocid=BingNews,Two Americans among 15 detained over assassination of Haitian President,"Two US citizens are among more than a dozen arrested in Haiti in connection with the assassination of President Jovenel Moise, a top government official said Thursday.",americas,"['Caitlin Hu', 'Kiarinna Parisi', 'Etant Dupain', 'Mitchell Mccluskey', 'Gerardo Lemos', 'Helen Regan', 'Ivana Kottasová', 'Jack Guy']",2021-07-08 00:00:00,2021-07-09T06:42:22Z,https://www.cnn.com/2021/07/08/americas/haiti-moise-assassination-suspects-killed-intl-hnk/index.html,https://cdn.cnn.com/cnnnext/dam/assets/210708013242-11-haiti-moise-attack-0707-super-tease.jpg,false
https://www.msn.com/en-us/news/us/indiana-fbi-task-force-member-fatally-shot-in-ambush-outside-federal-building/ar-AALVCxS?ocid=BingNews,Indiana FBI task force member fatally shot in 'ambush' outside federal building,An FBI task force officer and longtime detective was fatally shot Wednesday in what officials called an ambush outside of a federal building.,,[],2021-07-08 00:00:00,,https://www.usatoday.com/story/news/nation/2021/07/08/terre-haute-officer-ambush-shooting-greg-ferency-fbi/7900995002/,"https://www.gannett-cdn.com/presto/2021/07/08/PIND/a1977054-876f-45bd-99cc-a187995525df-Greg_Fernecy_070821.png?crop=2276,1280,x621,y450&width=2276&height=1280&format=pjpg&auto=webp",false
https://www.msn.com/en-us/news/world/us-concern-about-security-situation-in-haiti-had-been-rising/ar-AALTAn4?ocid=BingNews,U.S. concern about security situation in Haiti had been rising,Lawmakers had urged the Biden administration to change U.S. policy after President Jovenel Moïse’s plans to hold elections and a referendum on a new constitution.,National Security,[],2021-07-07 00:00:00,2021-07-08T10:36:11.046Z,https://www.washingtonpost.com/national-security/us-haiti-relations-assassination/2021/07/07/06a71cdc-df55-11eb-b507-697762d090dd_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/SMZ3UUG7PII6XH2UP3XBBNP42I.jpg&w=1440,false
https://www.msn.com/en-us/news/politics/dems-seek-swift-timeline-for-senate-consideration-of-bipartisan-infrastructure-deal/ar-AALTlOn?ocid=BingNews,Democrats seek swift timeline for Senate consideration of bipartisan infrastructure deal,Senate Majority Leader Chuck Schumer has said he wants the bipartisan infrastructure package considered before the August recess.,,"['Abc News', 'Rachel Scott', 'Trish Turner', 'July']",,,https://abcnews.go.com/Politics/democrats-seek-swift-timeline-senate-consideration-bipartisan-infrastructure/story?id=78721451,https://s.abcnews.com/images/Politics/pelosi-gty-er-210707_1625698241366_hpMain_16x9_992.jpg,false
https://www.msn.com/en-us/news/us/no-hope-families-confront-fate-of-florida-collapse-victims/ar-AALUo3H?ocid=BingNews,No hope: Families confront fate of Florida collapse victims,"It was the dreaded end that all had feared. Fourteen days after a seaside condominium tower collapsed just north of Miami, rescuers said their mission was no longer one of rescue, but had shifted to recovery. There were no survivors.",United States,['Brad Brooks'],2021-07-08 10:23:23+00:00,2021-07-08T10:44:06.777Z,https://www.reuters.com/world/us/no-hope-families-confront-fate-florida-collapse-victims-2021-07-08/,https://www.reuters.com/resizer/nss9_0qcVYfB7VsX0N20sF-GLnc=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/6XINOXUJT5M6LKEHPBM3FZNKT4.jpg,
https://www.msn.com/en-us/sports/nfl/predicting-the-mvp-of-each-nfc-team-dak-prescott-kyler-murray-primed-for-breakout-seasons-in-2021/ar-AALV6M9?ocid=BingNews,"Predicting the MVP of each NFC team: Dak Prescott, Kyler Murray primed for breakout seasons in 2021",These players may have the biggest impact on their teams in 2021,,"['Bryan Deardo', 'Min Read', 'Jason La Canfora', 'Josh Edwards', 'Jonathan Jones', 'Jeff Kerr', 'Jared Dubin', 'Jordan Dajani']",,,https://www.cbssports.com/nfl/news/predicting-the-mvp-of-each-nfc-team-dak-prescott-kyler-murray-primed-for-breakout-seasons-in-2021/,https://sportshub.cbsistatic.com/i/r/2021/05/13/d1d53d89-a61e-467f-8c9e-3cf23713cfe2/thumbnail/1200x675/8fcd6321d788ded5499ea543175a2e90/dak-prescott.jpg,false
https://www.msn.com/en-us/sports/nfl/patrick-mahomes-excited-to-make-another-run-at-winning-the-super-bowl-this-year/ar-AALVIbs?ocid=BingNews,Patrick Mahomes excited to make another run at winning the Super Bowl this year,,Rumor Mill,['Posted Myles Simmons'],2021-07-08 00:00:00,,https://profootballtalk.nbcsports.com/2021/07/08/patrick-mahomes-excited-to-make-another-run-at-winning-the-super-bowl-this-year/,https://profootballtalk.nbcsports.com/wp-content/uploads/sites/25/2021/07/GettyImages-1298927309-e1625761095547.jpg,false
