article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"COVID-19 vaccines are extremely effective at preventing serious illness and deaths, trials show",Unavailable,News,,Unavailable,LIVE,1.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
"Where the CDC recommends wearing masks indoors, state by state",Unavailable,News,The New York Times,Unavailable,Yesterday,4.0,False,False
Unpaid caregivers: How America treats women caring for paralyzed partners,Unavailable,News,The Washington Post,Unavailable,Yesterday,5.0,False,False
Lindsey Graham says he told Trump to urge supporters to get Covid vaccine,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,6.0,False,False
Britney Spears’ Conservator Fights Back After Jamie Spears Alleges Singer Is ‘Mentally Sick’ and Needs Psychiatric Hold,Unavailable,News,Variety,Unavailable,Yesterday,7.0,False,False
"Some bar and restaurant owners are beginning to ask customers for proof of vaccination — and no, it's not a HIPAA violation",Unavailable,News,Business Insider,Unavailable,"August 5, 2021",8.0,False,False
Wildfires burn through forests and villages in parts of Turkey and Greece,Unavailable,News,,Unavailable,LIVE,9.0,False,False
July jobs report smashes expectations,Unavailable,News,CNBC,Unavailable,Yesterday,10.0,False,False
COVID-19: Keep up with the latest safety and vaccine guidance,Unavailable,News,,Unavailable,LIVE,11.0,False,False
Inside the book that exposes Elon Musk’s alleged workplace rages and ruthless nature,Unavailable,News,Tech Insider,Unavailable,"August 6, 2021",12.0,False,False
Flying is as sustainable as it will ever be in your lifetime,Unavailable,News,Bloomberg Opinion,Unavailable,Yesterday,13.0,False,False
What is going on with Obama’s 60th birthday bash?,Unavailable,News,The New York Times,Unavailable,Yesterday,14.0,False,False
"Proof of vaccination has been a requirement for international travel for decades, medical experts and journalists say",Unavailable,News,,Unavailable,LIVE,15.0,False,False
"These are the most promising enterprise startups of 2021, according to top VCs",Unavailable,News,Business Insider Tech,Unavailable,Yesterday,16.0,False,False
Gray whale deaths: How humans and climate change hurt oceans,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,17.0,False,False
DeepMind's cofounder was placed on leave after employees complained about bullying and humiliation for years. Then Google made him a VP.,Unavailable,News,Business Insider,Unavailable,Yesterday,18.0,False,False
Updates on wildfire season in the western US and Canada,Unavailable,News,,Unavailable,LIVE,19.0,False,False
