article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"COVID-19 vaccines significantly reduce the risk of serious illness, but rare 'breakthrough' infections are possible, fact-checkers say",Unavailable,News,,Unavailable,Last night,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
Buyers are pouring billions of dollars into Palm Beach real estate,Unavailable,News,WSJ Real Estate,Unavailable,1 hour ago,3.0,False,False
NYC sent non-police teams to respond to mental health calls for a month. More people got help and fewer were hospitalized.,Unavailable,News,Insider News,Unavailable,Yesterday,4.0,False,False
Poll: Most unvaccinated Americans don’t want shots,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,5.0,False,False
"TikTok has created viral dances and instant stars, but it's also helping small businesses cash in. Here's how 4 of them successfully leveraged the algorithm.",Unavailable,News,Business Insider Tech,Unavailable,2 hours ago,6.0,False,False
How the Dixie fire became California’s biggest of the year,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,7.0,False,False
Updates on wildfire season in the western US and Canada,Unavailable,News,,Unavailable,LIVE,8.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,9.0,False,False
Atlantic hurricane season continues after June 1 start,Unavailable,News,,Unavailable,LIVE,10.0,False,False
"How to prepare for, prevent and respond to wildfires",Unavailable,News,,Unavailable,LIVE,11.0,False,False
COVID-19: Keep up with the latest safety and vaccine guidance,Unavailable,News,,Unavailable,LIVE,12.0,False,False
Why vaccinated people are getting ‘breakthrough’ infections,Unavailable,News,The New York Times,Unavailable,"July 22, 2021",13.0,False,False
Russia's permafrost is thawing and this is what it's unveiling,Unavailable,News,Sky News,Unavailable,"July 22, 2021",14.0,False,False
"'A huge rise in people just forgetting to be human': Since restaurants reopened, customers have been 'unbearable'",Unavailable,News,SFGATE,Unavailable,"July 23, 2021",15.0,False,False
A Couple's Gender Reveal Started a Deadly Wildfire. Now They're in Trouble.,Unavailable,News,VICE News,Unavailable,"July 21, 2021",16.0,False,False
"Don’t call them ‘shark attacks,’ scientists say",Unavailable,News,The New York Times,Unavailable,"July 20, 2021",17.0,False,False
Here's the latest on the fires burning in California,Unavailable,News,San Francisco Chronicle,Unavailable,"July 19, 2021",18.0,False,False
