article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Hospitals in states hit with Covid 'onslaught' implore public to get vaccine,https://www.msn.com/en-us/news/us/hospitals-in-states-hit-with-covid-onslaught-implore-public-to-get-vaccine/ar-AAMWpGG?ocid=BingNews,Top stories,NBC News,Unavailable,1h,1.0,False,False
Andrew Cuomo Faces Multiple Criminal Investigations,https://www.msn.com/en-us/news/us/andrew-cuomo-faces-multiple-criminal-investigations/ar-AAMWiDo?ocid=BingNews,Top stories,The New York Times,Unavailable,51m,2.0,False,False
Remission: What ulcerative colitis patients have to say,https://r1-usc1.zemanta.com/rp2/b1_msn/5641341/37421922/IH7MSDKBDF5T4HTZPYZGEJ737RQM4EGQZ64PLXA3UQXC77POLWGFQQ3LBYA2R5SCWFFOEKTVDIIUSTOZSFUQWB4AKWQNYS5IADMN3FTEUFW7XDRAIOLJCP7Y7XGTECFCMN7NCQIAK5RAY5EKMX6HXY5JDJKGRGY7AR7E3H347GVVMEWVCOI2NG4ICWDGCGXMGKPAIUZMLYMNHY7WCTUE255GW4AYC3PYK2HLKN7GXESRNBRODOSTCIWNF55KOHMSUJDBFCOVQDSUHBYP3IIAJGWHKFSSNFSE7WEQRNWQWA57RQV5WFIGYGQ43AN4BE6IHATVTZKK7H2M4HEMA55D6QXYU57DWMV5DT7PLN4KIM2P7XHMWCJTBNBF46AK55DYF5A4FBRF2U252G4NIWXQRCS6OALEZY26WUNLXLP7M7FKSCHSXTSDDRDBFCCMU6YSOFFTY2CNLXYR55Y6JULOHJOASLQO3Q2QW2BTAOC7YCDKSFZVHDHHUKJUB2S7W6SCMPLWSDU3XGIQSXG76N7INKBIKQW3M7GRKNDAPCWAQTLMNOFJHS67DRE7M3TH5JOGWUHKPYTLBUVOHS2BL35J2CDPBGT5FBKWRO7N6N7HGISXNDAJ7FOA/,Top stories,AbbVie,Unavailable,,3.0,False,True
'It’s not easy:' U.S. men's track and field team still in search of first gold medal at Olympics,https://www.msn.com/en-us/sports/olympics/it-s-not-easy-us-mens-track-and-field-team-still-in-search-of-first-gold-medal-at-olympics/ar-AAMWjf6?ocid=BingNews,Top stories,USA TODAY SPORTS,Unavailable,2h,4.0,False,False
Local prosecutors look into alleged sexual harassment by New York's Cuomo,https://www.msn.com/en-us/news/us/local-prosecutors-look-into-alleged-sexual-harassment-by-new-yorks-cuomo/ar-AAMWu3R?ocid=BingNews,Top stories,Reuters,Unavailable,1h,5.0,False,False
Mexico sues U.S.-based gunmakers over flow of arms across border,https://www.msn.com/en-us/news/world/mexico-sues-us-based-gunmakers-over-flow-of-arms-across-border/ar-AAMW352?ocid=BingNews,Top stories,The Washington Post,Unavailable,3h,6.0,False,False
Simone Biles reveals her aunt died unexpectedly during Olympics,https://www.msn.com/en-us/sports/olympics/simone-biles-reveals-her-aunt-died-unexpectedly-during-olympics/ar-AAMW3q1?ocid=BingNews,Top stories,CBS News,Unavailable,1h,7.0,False,False
Wisconsin election officials cancel 205K voter registrations,https://www.msn.com/en-us/news/politics/wisconsin-election-officials-cancel-205k-voter-registrations/ar-AAMWqUG?ocid=BingNews,Top stories,Associated Press,Unavailable,3h,8.0,False,False
Blacksburg: Startup Is Changing the Way People Retire,https://r1-usc1.zemanta.com/rp2/b1_msn/8081922/44668477/TPDU6TZG7DGPJ6XO6FQD7CP7MBQM4EGQZ64PLXA3UQXC77POLWGFQQ3LBYA2R5SCWFFOEKTVDIIUSH2WU5O4SHN2OIMQQVYSZ6V3RTFURSENIUWEWDDJCP7Y7XGTECFCMN7NCQIAK5RAYHPKRLNC2LBNLO6J72C4VSLQVUZF4SKFHV6TCPPW7372CGR6DJDL2TNZGFKBGUDD7UYERUICBRKNRRBCCE2RAIFASZAYXB7IBS7ZTXMTYXENU6UVODY5BJXYY2YHCYBZKN6I4Z5XB465OYVHMLQILK3RI3ZKWDZNYWQUKLPU3MUFXVOOVNBDEDEVN2PVORN5JME5UEER4ONMTUTSC4CEF3YVFT4IEOJ7RJXHKLFJ4AEETIP65S54SRANR4AKXYU2XXJVPB6L22EI7UGSAL7VUCMKTQNSBGNSS2YQWBZJDULPSVXK2F2OT23XV3A3SUTDUEUSPBDAIMLA57JKAIUZFUNUH6DBYX63WVOKN62WLE7GAY2H7PE7TPPSOM4D6WNUDRHH34PF36XLLY2VOMM6QGZ47PB2NWJWGADO2TT3M2WCS7UEULIDBGX465ITH3Y563KDX7BIG4MD57RTDURBYCW6S7IVPHZYFGVN7GS6OMRFO2GAT6K4/,Top stories,SmartAsset,Unavailable,,9.0,False,True
Arkansas' GOP governor wants to undo ban on mask mandates,https://www.msn.com/en-us/news/us/arkansas-gop-governor-wants-to-undo-ban-on-mask-mandates/ar-AAMVZZf?ocid=BingNews,Top stories,CBS News,Unavailable,3h,10.0,False,False
