article_url,article_title,meta_description,section,authors,publish_date,modified_date,canonical_link,top_image,is_opinion
https://www.msn.com/en-us/news/world/military-leaders-refusing-to-fault-biden-say-troop-withdrawal-ensured-afghanistan-s-collapse/ar-AAOVV8p?ocid=BingNews,"Military leaders, refusing to fault Biden, say troop withdrawal ensured Afghanistan’s collapse",Tuesday’s Senate Armed Services Committee hearing marked the first time senior Defense Department officials have faced lawmakers publicly since last month’s hasty evacuation from Kabul.,National Security,[],2021-09-28 00:00:00,2021-09-29T12:57:48.778Z,https://www.washingtonpost.com/national-security/afghanistan-hearing-milley-austin-mckenzie/2021/09/28/75d1557e-2086-11ec-9309-b743b79abc59_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/IM4ZX5BAVAI6ZKGZBAT2FJFZCU.jpg&w=1440,
https://www.msn.com/en-us/news/politics/sanders-no-bipartisan-infrastructure-deal-unless-35t-spending-bill-passes-first/ar-AAOVIO9?ocid=BingNews,Sanders: No bipartisan infrastructure deal unless $3.5T spending bill passes first,"Sen. Bernie Sanders, I-Vt., urged House Democrats reject a $1 trillion bipartisan infrastructure package later this week unless the Senate first passes the $3.5 trillion spending bill favored by progressive lawmakers.",,['Thomas Barrabi'],,2021-09-28T18:18:37-04:00,https://www.foxbusiness.com/politics/sanders-bipartisan-infrastructure-deal-3-5t-spending-bill,https://a57.foxnews.com/static.foxbusiness.com/foxbusiness.com/content/uploads/2021/09/0/0/Bernie-Sanders-GETTY.jpg?ve=1&tl=1,false
https://www.msn.com/en-us/news/politics/mcconnell-stops-schumers-latest-attempt-to-raise-debt-ceiling/ar-AAOVJhY?ocid=BingNews,McConnell stops Schumer's latest attempt to raise debt ceiling,"Senate Majority Leader Chuck Schumer tried to pass the bill with a simple majority vote of 50, rather than the 60 that is usually required for Senate bills.",,"['Sarah Ewall-Wice', 'Cbs News Reporter Covering Economic Policy.']",,,https://www.cbsnews.com/news/debt-ceiling-mcconnell-stops-schumers-latest-attempt/,https://cbsnews1.cbsistatic.com/hub/i/r/2021/06/28/419a7b87-d8b3-4e3d-b140-d01d4721cc90/thumbnail/1200x630g2/8d175505aa5b76c886100da7c36bf026/gettyimages-1324938399.jpg,false
https://www.msn.com/en-us/sports/nba/lebron-james-explains-why-he-got-the-covid-19-vaccine/ar-AAOVxZt?ocid=BingNews,"LeBron James says he got the COVID vaccine despite initial skepticism: ""I felt like it was best suited for not only me but my family""","""I felt like it was best suited for not only me but for my family and my friends,"" James said Tuesday.",,['Zoe Christen Jones'],,,https://www.cbsnews.com/news/lebron-james-covid-vaccine-lakers-nba/,https://cbsnews1.cbsistatic.com/hub/i/r/2021/09/28/5f8e547b-e430-4536-988c-54a514270dfa/thumbnail/1200x630/36311c9affdaba71ae3bc3a802346ea6/gettyimages-1300769954.jpg,false
https://www.msn.com/en-us/news/politics/milley-defends-calls-made-to-his-chinese-counterpart-saying-they-were-sanctioned-and-briefed-across-the-administration/ar-AAOVFMY?ocid=BingNews,"Milley defends calls made to his Chinese counterpart, saying they were sanctioned and briefed across the administration",The chairman of the Joint Chiefs of Staff insisted he was ‘faithfully executing’ the intent of President Trump,National Security,[],2021-09-28 00:00:00,2021-09-29T01:45:09.720Z,https://www.washingtonpost.com/national-security/general-milley-china-calls/2021/09/28/2b319e44-2099-11ec-8200-5e3fd4c49f5e_story.html,https://www.washingtonpost.com/wp-apps/imrs.php?src=https://arc-anglerfish-washpost-prod-washpost.s3.amazonaws.com/public/PCYWZZBAQUI6ZKGZBAT2FJFZCU.jpg&w=1440,
https://www.msn.com/en-us/news/politics/biden-cancels-chicago-trip-as-talks-over-his-legislative-agenda-crumble/ar-AAOVVi3?ocid=BingNews,Biden cancels Chicago trip amid tensions over legislative agenda,"President Joe Biden canceled his trip to Chicago this week to haggle with lawmakers over his two large legislative priorities, a White House official said. 
President Joe Biden canceled his trip to Chicago this week and stay in Washington to haggle with lawmakers over the administration's two large legislative priorities, a White House official told NBC News on Tuesday.",,"['Shannon Pettypiece', 'Shannon Pettypiece Is The Senior White House Reporter For Nbcnews.Com.', ""Kelly O'Donnell"", 'Kelly O Donnell Is A White House Correspondent For Nbc News.', 'Dartunorro Clark', 'Dartunorro Clark Covers Politics', 'Including The Recovery', 'For Nbc News.', 'Geoff Bennett', 'Geoff Bennett Is A White House Correspondent For Nbc News.']",2021-09-28 23:53:00+00:00,Wed Sep 29 2021 15:48:22 GMT+0000 (UTC),https://www.nbcnews.com/politics/white-house/biden-cancels-chicago-trip-talks-over-his-legislative-agenda-crumble-n1280284,"https://media-cldnry.s-nbcnews.com/image/upload/t_nbcnews-fp-1200-630,f_auto,q_auto:best/newscms/2021_39/3508934/210928-joe-biden-ew-703p.jpg",false
https://www.msn.com/en-us/news/world/us-afghanistan-withdrawal-a-logistical-success-but-strategic-failure-milley-says/ar-AAOVsIf?ocid=BingNews,"US Afghanistan withdrawal a ‘logistical success but strategic failure’, Milley says","General, who defends loyalty to country and rejects suggestion to quit, undergoes heated cross-examination from Senate panel",US news,['Julian Borger'],2021-09-28 00:00:00,2021-09-28T21:00:52.000Z,https://www.theguardian.com/us-news/2021/sep/28/afghanistan-withdrawal-gen-mark-milley-senate,https://i.guim.co.uk/img/media/cf4c75b123475bf5b4d13ed5ba3c7e77af7e6d03/0_267_4000_2400/master/4000.jpg?width=1200&height=630&quality=85&auto=format&fit=crop&overlay-align=bottom%2Cleft&overlay-width=100p&overlay-base64=L2ltZy9zdGF0aWMvb3ZlcmxheXMvdGctZGVmYXVsdC5wbmc&enable=upscale&s=6386354b532560c754700b87b835e1ca,
https://www.msn.com/en-us/news/politics/pelosi-plans-infrastructure-vote-as-safety-net-bill-remains-mired-in-rifts/ar-AAOTTht?ocid=BingNews,Liberals Dig In Against Infrastructure Bill as Party Divisions Persist,They doubled down on a promise to oppose the infrastructure bill until Congress acts on a far more expansive domestic policy package.,U.S.,['Emily Cochrane'],2021-09-28 00:00:00,2021-10-02T02:19:31.942Z,https://www.nytimes.com/2021/09/28/us/politics/pelosi-infrastructure-house-vote.html,https://static01.nyt.com/images/2021/09/28/us/politics/28dc-cong-sub2/merlin_195478536_21552466-3923-441a-8d5c-a24cff65b0f8-facebookJumbo.jpg,false
https://www.msn.com/en-us/news/us/white-house-says-400000-people-so-far-got-boosters-at-pharmacies/ar-AAOVgmk?ocid=BingNews,"White House says 400,000 people so far got boosters at pharmacies","At least 400,000 people in the United States have received booster doses of the Pfizer/BioNTech , COVID-19 vaccine after U.S. health regulators cleared the third round of shots for millions of people, and a million more are seeking them, the White House said on Tuesday.",United States,"['Ahmed Aboulenein Susan Heavey', 'Ahmed Aboulenein', 'Susan Heavey']",2021-09-28 17:24:28+00:00,2021-09-28T17:24:53.733Z,https://www.reuters.com/world/us/white-house-says-400000-people-so-far-got-boosters-pharmacies-2021-09-28/,https://www.reuters.com/resizer/o7eF6IUM6wl8E-vrq6W5iELqJYQ=/1200x628/smart/filters:quality(80)/cloudfront-us-east-2.images.arcpublishing.com/reuters/ANCKLYG4IVO53HZICATPTQADHE.jpg,
https://www.msn.com/en-us/news/us/covid-19-vaccine-third-shot-side-effects-on-par-with-second-dose-cdc-study/ar-AAOV9yP?ocid=BingNews,COVID-19 vaccine third shot side effects on par with second dose: CDC study,"Most additional doses of mRNA COVID-19 vaccine administered roughly six months after the primary series resulted in mild to moderate side effects, according to an analysis from the Centers for Disease Control and Prevention released Tuesday.",,"['Kayla Rivas', 'Kayla Rivas Is A Health Reporter', 'Joined Fox News In April']",,2021-09-28T18:26:00-04:00,https://www.foxnews.com/health/cdc-study-mrna-covid-19-third-doses-mild-moderate,https://static.foxnews.com/foxnews.com/content/uploads/2021/09/GettyImages-1234966620.jpg,false
