article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
24 dead and 124 still missing after partial building collapse near Miami,Unavailable,News,,Unavailable,LIVE,1.0,False,False
Inside the Children of God cult,Unavailable,News,The Times,Unavailable,This morning,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
Afghanistan: Two decades of conflict – was it worth it?,Unavailable,News,The Telegraph,Unavailable,This morning,4.0,False,False
A cop played a Taylor Swift song to try to block BLM protesters' video from YouTube. It didn't work.,Unavailable,News,Variety,Unavailable,Yesterday,5.0,False,False
Two airplane pilots were rescued in the waters off Hawaii after a Boeing 737 cargo plane went down,Unavailable,News,SFGATE,Unavailable,Yesterday,6.0,False,False
There’s no labor shortage — just not enough good jobs,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,7.0,False,False
"Wally Funk was denied the chance to go to space in the 1960s because she's a woman. At 82, she's finally getting her chance",Unavailable,News,Reuters Science News,Unavailable,Yesterday,8.0,False,False
Job seekers have the power right now. Here are 7 questions you should ask in your next job interview.,Unavailable,News,Careers Insider,Unavailable,Yesterday,9.0,False,False
This is how Afghans describe the change in their country after 20 years of war,Unavailable,News,Financial Times,Unavailable,Yesterday,10.0,False,False
Texas is seeing sunflowers everywhere this summer for unexpected reasons,Unavailable,News,mySA,Unavailable,Yesterday,11.0,False,False
"Biden touts ""historic progress"" of the labor market after U.S. adds 850,000 jobs in June",Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,12.0,False,False
"Johnson & Johnson Covid vaccine protects against the Delta variant, company says",Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,13.0,False,False
Elsa downgraded from hurricane to tropical storm,Unavailable,News,,Unavailable,LIVE,14.0,False,False
Working from home offers an escape from workplace racism,Unavailable,News,Voices of Color,Unavailable,Yesterday,15.0,False,False
Wildfire season in the western US and Canada has started,Unavailable,News,,Unavailable,LIVE,16.0,False,False
Branson v.s. Bezos: The billionaire space race is set for take off,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,17.0,False,False
COVID-19: Keep up with the latest safety and vaccine guidance,Unavailable,News,,Unavailable,LIVE,18.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,19.0,False,False
