article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Disney sails into new LGBT waters with 'Jungle Cruise' film,https://www.msn.com/en-us/news/world/disney-sails-into-new-lgbt-waters-with-jungle-cruise-film/ar-AAMG8F3?ocid=Peregrine,Top Stories,AFP,Unavailable,,1.0,False,False
Pitchman and innovator Ron Popeil dies at 86,https://www.msn.com/en-us/news/us/pitchman-and-innovator-ron-popeil-dies-at-86/ar-AAMGaZx?ocid=Peregrine,Top Stories,New York Daily News,Unavailable,,1.1,False,False
"20 Most Miserable Cities In America, According To The ""Misery Index""",https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=ofHN4OTlEe2cq7TbYZpPgebmJRiJyZlMvkMbWFDVQJE&evt=102&rid=abe41dcd97d38d4b5c5543ae5e887708&campaignid=1017173&impid=vlp-infopane-3&offerid=1611393&test=0&time=1627524893&cp=v1UOWnMzD-T_QzW3a4iOWrBhlkeKuF8OOFxQfjfyvmE&clickid=21_abe41dcd97d38d4b5c5543ae5e887708_vlp-infopane-3&acid=266&trackingid=9b2246dc5b0c3c4f91241d790d5e268c&uid=0C79242221A76728193934A120A36638&jt=2&url=35KKjAPIWSheIA_xStaktKSTArOOGYWVYGlKvICxSS11efKXZ52hYsFzRdYLbK0D0MEo9hf5GHkIloonK2UWoEnQkLDqzmcAdyJl__15idj9N3yzGzLuP1PBFA_nWxnAF4JpbQqV8MU8PURfpEgunaRUbDgSdSjYC6z5mDqg7RooEm7ZnU8_36Wtik9Ie3vBoZOsAXoBhMyZFCV_1j0WdQMmdsdMeAyLIdety0WCqfpwub3rB68tvxWCTUWAZ12zWJSG4PpHDY4LfDNRZD2BdgBz7qeVdHJgizqdwvC9w76QOTagtcdoDSWRAGoWYDwgWfUOBZNzjcMmIngl68hkI9drb_S38J9lAvfrPIKW78fBmhnNlS_PurUZA7Zx7mh4mmC98uGQuB6jVrQ47Rgk-TJZ7bBDQFtcHfmsykdFioM&bm=2&la=en&cn=us&cid=1040284&info=IOAKw6YXNFpNcKx1YbjICKLPE0OGRldcNCGdxv-A1h8EXZz3wRamYTeabHxJ4pAuhJFhrVoL9QMuUbHtSlH93A,Top Stories,AdFacty Life,Unavailable,,1.2,False,True
China Sends Sharp-Tongued Diplomat as Ambassador to U.S.,https://www.msn.com/en-us/news/world/china-sends-sharp-tongued-diplomat-as-ambassador-to-u-s/ar-AAMFULH?ocid=Peregrine,Top Stories,Bloomberg,Unavailable,,1.3,False,False
"New Haitian prime minister pledges to hold assassins accountable, schedule elections",https://www.msn.com/en-us/news/world/new-haitian-prime-minister-pledges-to-hold-assassins-accountable-schedule-elections/ar-AAMGfkG?ocid=Peregrine,Top Stories,Miami Herald,Unavailable,,1.4,False,False
Couple Takes In Stray Dog Only To Watch Him Transform Before Their Very Eyes,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=olDCSFroOqdJCBCZDN6Ak8GEjoZiQXyCbXeQaUN0x7Q&evt=102&rid=abe41dcd97d38d4b5c5543ae5e887708&campaignid=1018328&impid=vlp-infopane-6&offerid=1645877&test=0&time=1627524893&cp=Qu02cIxwYuuKZdwfBxTj723Q9ne_vimFOPj3_qkeIbY&clickid=21_abe41dcd97d38d4b5c5543ae5e887708_vlp-infopane-6&acid=19&trackingid=912ab465133301817275ebf411487ac7&uid=0C79242221A76728193934A120A36638&jt=2&url=O0Dyk3qxXfqLffuILfatJnDcmCxWJg_o0ZT0tQoiku2OgpfjLXw2Bhlz6Ne9A4yE1uRxf2X4CZWurmzxtuTbgddtQ8ZXgdO_R3op7uURkV-d3MbSuWZZ_CVi2Iv6n3NSYGdhXY8T9wcIBW_jUtvqPkC4L2JictS0WK_zN3Jru9EgKDTk8DcHuOUeXmp1heV-4TsBav9L68iNms4VVO6fz3YEW6m5LpvB4VmBC4HQcVN6Nk-GeiLhBxUDDmNQG4Mlx0BUd_xcEUEpUJ9xCJzI-bnkrxdK_6IX13HOK_E0pcvzDyNg0OUSHwDqHPbVAvR-2zFo-OyGQC2OKBG487fgjYMk1f0kNYuYFXWsZbNKAIXQNbN-6nT-DpGvnWf5QdSXYK1lGbwb-c-tNHeUe2hioQ&bm=2&la=en&cn=us&cid=1042281&info=lJqfTZ1Lij1hGeZ96wDhujijBLfYVhlJ20il4nLTe4wXFB3aj2nEdjYJDY-sFS56LihWb-OTFu6wGIB0gtZ2tQ,Top Stories,AdPost Fun,Unavailable,,1.5,False,True
Prime Video: Everything coming in August 2021,https://www.msn.com/en-us/news/technology/prime-video-everything-coming-in-august-2021/ar-AAMGhMk?ocid=Peregrine,Top Stories,CNET,Unavailable,,1.6,False,False
"Los Angeles City Council voted in favor of anti-homelessness ordinance that would impact roughly 40,000 unhoused Angelenos",https://www.msn.com/en-us/news/us/los-angeles-city-council-voted-in-favor-of-anti-homelessness-ordinance-that-would-impact-roughly-40-000-unhoused-angelenos/ar-AAMGaPO?ocid=Peregrine,Top Stories,Business Insider,Unavailable,,1.7,False,False
Fetterman slams Sinema over infrastructure: 'Democrats need to vote like Democrats',https://www.msn.com/en-us/news/politics/fetterman-slams-sinema-over-infrastructure-democrats-need-to-vote-like-democrats/ar-AAMG8pJ?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.8,False,False
Biden ignores the ‘shiny objects’ and nears a bipartisan win,https://www.msn.com/en-us/news/politics/biden-ignores-the-shiny-objects-and-nears-a-bipartisan-win/ar-AAMG62p?ocid=Peregrine,Top Stories,POLITICO,Unavailable,,1.9,False,False
