article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Police say six people, including a young child, have died in the shooting in Plymouth, UK",Unavailable,News,,Unavailable,Yesterday,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
"More places, cities are requiring proof of COVID vaccination. Here's how to get your digital copy",Unavailable,News,Los Angeles Times,Unavailable,Last night,3.0,False,False
See how vaccines can make the difference in the Delta variant’s impact,Unavailable,News,The New York Times,Unavailable,Yesterday,4.0,False,False
U.S. asks Taliban to spare its embassy in coming fight for Kabul,Unavailable,News,The New York Times,Unavailable,Yesterday,5.0,False,False
Humans used up the earth’s available renewable resources for the year by July 29,Unavailable,News,Toronto Star,Unavailable,Yesterday,6.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,7.0,False,False
Here's where Mackenzie Scott is donating her billions,Unavailable,News,Bloomberg,Unavailable,Yesterday,8.0,False,False
Can you really bake cookies in your car in Houston? We found out.,Unavailable,News,Chron,Unavailable,Yesterday,9.0,False,False
Native Americans have the highest COVID-19 vaccination rate in the U.S.,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,10.0,False,False
Ship breaks into two off Japan causing oil leak,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,11.0,False,False
Where the racial makeup of the U.S. shifted in the last decade,Unavailable,News,The New York Times,Unavailable,Last night,12.0,False,False
Mathematicians are deploying algorithms to stop gerrymandering,Unavailable,News,MIT Technology Review,Unavailable,Yesterday,13.0,False,False
"An Indiana doctor’s comments about COVID-19 and vaccines at a school board meeting were inaccurate and misleading, according to fact-checkers",Unavailable,News,,Unavailable,3 hours ago,14.0,False,False
"It stinks to buy a home, but renting is a complete nightmare, too. Here are three key reasons renters are in such a tough spot",Unavailable,News,Business Insider,Unavailable,Yesterday,15.0,False,False
"COVID-19 vaccines are extremely effective at preventing serious illness and deaths, trials show",Unavailable,News,,Unavailable,LIVE,16.0,False,False
What's happening in Afghanistan?,Unavailable,News,Financial Times,Unavailable,Last night,17.0,False,False
