article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
State Dept. will not charge for evacuation flights from Afghanistan,https://www.msn.com/en-us/news/world/state-dept-will-not-charge-for-evacuation-flights-from-afghanistan/ar-AANw33e?ocid=BingNews,Top stories,The Hill,Unavailable,54m,1.0,False,False
"Texas Democrats return, end 38-day holdout over voting bill",https://www.msn.com/en-us/news/politics/texas-democrats-return-end-38-day-holdout-over-voting-bill/ar-AANvZL2?ocid=BingNews,Top stories,Associated Press,Unavailable,1h,2.0,False,False
3 N.J. congressional offices vacated during bomb threat near U.S. Capitol,https://www.msn.com/en-us/news/politics/3-nj-congressional-offices-vacated-during-bomb-threat-near-us-capitol/ar-AANvOsO?ocid=BingNews,Top stories,NJ.com,Unavailable,2h,3.0,False,False
Governor lets businesses reject COVID-19 mandates as state's hospitals overflow,https://www.msn.com/en-us/news/us/governor-lets-businesses-reject-covid-19-mandates-as-states-hospitals-overflow/ar-AANw71m?ocid=BingNews,Top stories,ABC News,Unavailable,47m,4.0,False,False
'Not even close': Biden said no one predicted Taliban would take over so quickly,https://www.msn.com/en-us/news/politics/not-even-close-biden-said-no-one-predicted-taliban-would-take-over-so-quickly/ar-AANv4pF?ocid=BingNews,Top stories,USA TODAY,Unavailable,3h,5.0,False,False
Taliban opens fire on protesters waving Afghan national flag in frightening video,https://www.msn.com/en-us/news/world/taliban-opens-fire-on-protesters-waving-afghan-national-flag-in-frightening-video/ar-AANvSCD?ocid=BingNews,Top stories,FOX News,Unavailable,2h,6.0,False,False
"Latest news from Afghanistan: 7,000 evacuated from Kabul; Biden holds firm on withdrawal",https://www.msn.com/en-us/news/world/latest-news-from-afghanistan-7000-evacuated-from-kabul-with-thousands-more-waiting-at-airport/ar-AANuYWH?ocid=BingNews,Top stories,USA TODAY,Unavailable,5h,7.0,False,False
"3 U.S. senators test positive in ""breakthrough"" COVID cases",https://www.msn.com/en-us/news/us/3-us-senators-test-positive-in-breakthrough-covid-cases/ar-AANvMFv?ocid=BingNews,Top stories,CBS News,Unavailable,4h,8.0,False,False
Virginia Tech student details horrors Afghan family experiencing after Taliban takeover,https://www.msn.com/en-us/news/world/virginia-tech-student-details-horrors-afghan-family-experiencing-after-taliban-takeover/ar-AANvrCr?ocid=BingNews,Top stories,FOX News,Unavailable,9h,9.0,False,False
Alabama vet who nearly died in Afghanistan calls Biden withdrawal strategy 'disgusting',https://www.msn.com/en-us/news/world/alabama-vet-who-nearly-died-in-afghanistan-calls-biden-withdrawal-strategy-disgusting/ar-AANw6qE?ocid=BingNews,Top stories,FOX News,Unavailable,2h,10.0,False,False
