article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Feds find components of pipe bomb at home of former Virginia cop charged in Jan. 6 Capitol insurrection,https://www.msn.com/en-us/news/us/feds-find-components-of-pipe-bomb-at-home-of-former-virginia-cop-charged-in-jan-6-capitol-insurrection/ar-AAMrIzC?ocid=Peregrine,Top Stories,USA TODAY,Unavailable,,1.0,False,False
China opposes studying lab leak in any new virus origins probe,https://www.msn.com/en-us/news/world/white-house-assails-china-s-opposition-to-wuhan-lab-leak-probe/ar-AAMpYNF?ocid=Peregrine,Top Stories,Bloomberg,Unavailable,,1.1,False,False
"20 Most Miserable Cities In America, According To The ""Misery Index""",https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=xT-sDYzwUkreyG7WH2x7H3nI3-ACGGbmxRGWwqUtVAc&evt=102&rid=eee15f37dfbc9c9380115eebc02879b7&campaignid=1016262&impid=vlp-infopane-3&offerid=1594573&test=0&time=1626976867&cp=FXWaWAOf5K-164TOTaZTX4C2cakENJjpQ1JGx8qOc6w&clickid=21_eee15f37dfbc9c9380115eebc02879b7_vlp-infopane-3&acid=266&trackingid=88f58755fa7bca2db38c334052d85f3a&uid=1E6E7310DBAD6589116E636CDAE264F8&jt=2&url=UIItN17V0q_qaecXBHjd04vY1vYPp_8_hITCcvf9TxTCMDaTz3cKgmHsIt4mBobI5GFjsEsNYbCwtpa6Tjce4AUgfGwcOTj3R7vaRMFdVEgkmlFrMiBA6PdGVPDL4A3ePC_Wocj6pXH6wCw3YIvKF0PkNsGnSEKSdstNEdRkLOfkd8aMhk1myou_W0n-o2Fwb2RTl6zrKBuCvy6q7t8z47UPpsI4PVWJSjeM4FSeCzM3T0KDRdh4DJEsrszV6p9Vd9zFVIlBT24xXpkA_CKaIWS4mgoHJIhVEHkuQJbY4_lJMWahllMngibLeJlyTPiS6pMTSQa1ZSblwiC25jpbqJ4qR13ZcxyyXdYxOSBdmE94xTsNxW79pf1sd3POBo9u5WLxDjSB3kDC3H6FGcIX0w&bm=2&la=en&cn=us&cid=1038569&info=OhgKU4-IFY_C5ADy-m8zXAE-Gwf0cTTPpGGpW1aARWnrrYpqrFRtTi_rUIOafSEg9nK9rD7sU5SPrRiT-GnQuA,Top Stories,AdFacty Life,Unavailable,,1.2,False,True
Austin to restore advisory boards after clearing out Trump loyalists,https://www.msn.com/en-us/news/politics/austin-to-restore-advisory-boards-after-clearing-out-trump-loyalists/ar-AAMrQDj?ocid=Peregrine,Top Stories,POLITICO,Unavailable,,1.3,False,False
Reporter suing Washington Post for discrimination after coming forward about sexual assault,https://www.msn.com/en-us/news/politics/reporter-suing-washington-post-for-discrimination-after-coming-forward-about-sexual-assault/ar-AAMrziq?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.4,False,False
Couple Takes In Stray Dog Only To Watch Him Transform Before Their Very Eyes,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=vPCbFvLxLvjAtDMHMhY6yRHWXpNFeM26sqyzzSsLQT8&evt=102&rid=eee15f37dfbc9c9380115eebc02879b7&campaignid=1018328&impid=vlp-infopane-6&offerid=1645877&test=0&time=1626976867&cp=I_KFsC5XVFEvK3KWXTycOlrzR7dqmvn3ey1rKnOLJV4&clickid=21_eee15f37dfbc9c9380115eebc02879b7_vlp-infopane-6&acid=19&trackingid=ba00bfddf97f57929cce8a47bdbb264f&uid=1E6E7310DBAD6589116E636CDAE264F8&jt=2&url=FOZpSHGiYIorllbpG7gBPMxbzOGNWdibZ6YUE4WyzoRIa7FX8WCwI6tuoKm0rLDSioJmwbXwDbPbHT_GqRBpZpOdF0VqenmDiozzDkH8cJtigGTtS5LcQxfu0FyYvc49hGFjIpVmViZU0Wj8WQPNHK9WTuRs3AK5DoHzkqInF4POjHXV1n7dp4sDK43jRAr7HPR42_zzSu6VM5NQMACZuzt6edlIQ6r7xcsZggB-gLM3Tm6meAG5SkXZUOF3mqtIC7P4g4jd5PzHOyymFVfIp50lUal43fwIIbWy8hhcNJ1fXG953IeVU_gn47KwQiBxEPZCAVCih-xZ5El9La_6dZQN9M13YiLa5xwwowQqwX2qy71qsRTmAGmOmDCn7JTmyfySL4FkPezf0B4xAxuOkA&bm=2&la=en&cn=us&cid=1042281&info=WKAAW02_90G85ojxC77YVJPF_joM-FBVW6YbNYHUIIlPY74Bk_wbljuFcv1IqO196X96DAal6IsvR4WWIDMvrQ,Top Stories,AdPost Fun,Unavailable,,1.5,False,True
Larry Elder Leads Gavin Newsom Recall Challengers By 10 Points in New Poll,https://www.msn.com/en-us/news/politics/larry-elder-leads-gavin-newsom-recall-challengers-by-10-points-in-new-poll/ar-AAMrJo2?ocid=Peregrine,Top Stories,Newsweek,Unavailable,,1.6,False,False
Bob Dole is just plain sick of Donald Trump,https://www.msn.com/en-us/news/politics/bob-dole-is-just-plain-sick-of-donald-trump/ar-AAMrFr5?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.7,False,False
"1 killed, several injured after bus falls off road in Italy",https://www.msn.com/en-us/news/world/1-killed-several-injured-after-bus-falls-off-road-in-italy/ar-AAMrrXG?ocid=Peregrine,Top Stories,NBC News,Unavailable,,1.8,False,False
Nevada Mother and Family Services Employee Charged with Horrific Drowning Murders of Her Two Young Children in Bathtub,https://www.msn.com/en-us/news/crime/nevada-mother-and-family-services-employee-charged-with-horrific-drowning-murders-of-her-two-young-children-in-bathtub/ar-AAMrJha?ocid=Peregrine,Top Stories,Law & Crime,Unavailable,,1.9,False,False
Former Democratic congresswoman announces run for GOP Sen. Chuck Grassley's Iowa seat,https://www.msn.com/en-us/news/politics/former-democratic-congresswoman-announces-run-for-gop-sen-chuck-grassley-s-iowa-seat/ar-AAMry7W?ocid=Peregrine,Top Stories,ABC News,Unavailable,,1.10,False,False
Ohio incel planned to ‘slaughter’ women in mass shooting: DOJ,https://www.msn.com/en-us/news/crime/ohio-incel-planned-to-slaughter-women-in-mass-shooting-doj/ar-AAMrzeV?ocid=Peregrine,Top Stories,New York Daily News,Unavailable,,1.11,False,False
"Gov defends agency's vaccine chief firing, outreach rollback",https://www.msn.com/en-us/news/us/gov-defends-agency-s-vaccine-chief-firing-outreach-rollback/ar-AAMrD8v?ocid=Peregrine,Top Stories,Associated Press,Unavailable,,2.0,False,False
"Britons splash lockdown cash on dining, gardens -- and pets",https://www.msn.com/en-us/news/world/britons-splash-lockdown-cash-on-dining-gardens-and-pets/ar-AAMrO9P?ocid=Peregrine,Top Stories,AFP,Unavailable,,3.0,False,False
Texas Democrat leaves Washington to engage in 'good faith dialogue' on GOP-backed voting bills,https://www.msn.com/en-us/news/politics/texas-democrat-leaves-washington-to-engage-in-good-faith-dialogue-on-gop-backed-voting-bills/ar-AAMrLVh?ocid=Peregrine,Top Stories,Washington Examiner,Unavailable,,4.0,False,False
"Florida, Missouri and Texas now account for 40% of new coronavirus cases in U.S.",https://www.msn.com/en-us/news/us/florida-missouri-and-texas-now-account-for-40-of-new-coronavirus-cases-in-u-s/ar-AAMrCZs?ocid=Peregrine,Top Stories,Yahoo! News,Unavailable,,5.0,False,False
Biden hits Cuba with more sanctions over its crackdown on protesters,https://www.msn.com/en-us/news/world/biden-hits-cuba-with-more-sanctions-over-its-crackdown-on-protesters/ar-AAMrHnL?ocid=Peregrine,Top Stories,The LA Times,Unavailable,,6.0,False,False
"Nicole Richie Says She Learned to 'Take a Pause and Listen' as Mom to Harlow, 13, and Sparrow, 11",https://www.msn.com/en-us/news/us/nicole-richie-says-she-learned-to-take-a-pause-and-listen-as-mom-to-harlow-13-and-sparrow-11/ar-AAMrF3W?ocid=Peregrine,Top Stories,People,Unavailable,,7.0,False,False
"Trump allies Jordan and Banks were 'ridiculous' choices for Jan. 6 commission, Pelosi says",https://www.msn.com/en-us/news/politics/trump-allies-jordan-and-banks-were-ridiculous-choices-for-jan-6-commission-pelosi-says/ar-AAMrCPN?ocid=Peregrine,Top Stories,CNBC,Unavailable,,8.0,False,False
Opinion: Are Tokyo Olympics destined to be a disaster amid COVID-19?,https://www.msn.com/en-us/sports/other/opinion-are-tokyo-olympics-destined-to-be-a-disaster-amid-covid-19/ar-AAMrviR,Coronavirus,USA TODAY SPORTS,Unavailable,,9.0,False,False
South Africa coach: 'Stigmatization' after COVID-19 positives 'disrespectful',https://www.msn.com/en-us/sports/other/south-africa-men-s-olympic-soccer-coach-stigmatization-after-covid-19-positives-disrespectful/ar-AAMrCel,Coronavirus,USA TODAY SPORTS,Unavailable,,11.0,False,False
CDC says benefits of J&J Covid vaccine still outweigh risks,https://www.msn.com/en-us/health/medical/cdc-says-benefits-of-j-j-covid-vaccine-still-outweigh-risks-after-reports-of-rare-neurological-disorder/ar-AAMrBQ4,Coronavirus,CNBC,Unavailable,,12.0,False,False
These Cities Are Going Back to Masks as Delta Variant Cases Rise,https://www.msn.com/en-us/news/us/these-cities-are-going-back-to-masks-as-delta-variant-cases-rise/ar-AAMrT04,US,Newsweek,Unavailable,,13.0,False,False
"Gov defends agency's vaccine chief firing, outreach rollback",https://www.msn.com/en-us/news/us/gov-defends-agency-s-vaccine-chief-firing-outreach-rollback/ar-AAMrJba,US,Associated Press,Unavailable,,14.0,False,False
US churches reckon with traumatic legacy of Native schools,https://www.msn.com/en-us/news/us/us-churches-reckon-with-traumatic-legacy-of-native-schools/ar-AAMrF6Q,US,Associated Press,Unavailable,,15.0,False,False
"Michigan Officials Use $65K of COVID Relief for Employee Bonuses, Including to Themselves",https://www.msn.com/en-us/news/us/michigan-officials-use-65k-of-covid-relief-for-employee-bonuses-including-to-themselves/ar-AAMrFge,US,Newsweek,Unavailable,,16.0,False,False
This is America: Everybody has a connection to the Surfside collapse,https://www.msn.com/en-us/news/us/this-is-america-everybody-has-a-connection-to-the-surfside-collapse/ar-AAMrva6,US,USA TODAY,Unavailable,,17.0,False,False
"5 things to know for July 22: Covid-19, Capitol riot, guns, wildfires, China",https://www.msn.com/en-us/news/world/5-things-to-know-for-july-22-covid-19-capitol-riot-guns-wildfires-china/ar-AAMqOOV,World,CNN,Unavailable,,18.0,False,False
Exclusive-French minister rejects UK Brexit renegotiation request,https://www.msn.com/en-us/news/world/exclusive-french-minister-rejects-uk-brexit-renegotiation-request/ar-AAMrHq8,World,Reuters,Unavailable,,19.0,False,False
Russia battered by deadly COVID 3rd wave,https://www.msn.com/en-us/news/world/russia-battered-by-deadly-covid-3rd-wave/ar-AAMrvkK,World,ABC News,Unavailable,,20.0,False,False
US launched several airstrikes in support of Afghan forces,https://www.msn.com/en-us/news/world/us-launched-several-airstrikes-in-support-of-afghan-forces/ar-AAMrLEH,World,Associated Press,Unavailable,,21.0,False,False
"Germany floods: More than 150 people still missing unlikely to be found, officials fear",https://www.msn.com/en-us/news/world/germany-floods-more-than-150-people-still-missing-unlikely-to-be-found-officials-fear/ar-AAMrHmx,World,CNN,Unavailable,,22.0,False,False
"Tucker Carlson attacks Capitol Police officer Harry Dunn, calls him an angry 'activist'",https://www.msn.com/en-us/news/politics/tucker-carlson-attacks-capitol-police-officer-harry-dunn-calls-him-an-angry-activist/ar-AAMryMR,Politics,USA TODAY,Unavailable,,23.0,False,False
Schumer blasts McCarthy for picking people who 'supported the big lie' for Jan. 6 panel,https://www.msn.com/en-us/news/politics/schumer-blasts-mccarthy-for-picking-people-who-supported-the-big-lie-for-jan-6-panel/ar-AAMrFmL,Politics,The Hill,Unavailable,,24.0,False,False
Pelosi mulls adding more anti-Trump Republicans to Jan. 6 investigation,https://www.msn.com/en-us/news/politics/pelosi-mulls-adding-more-anti-trump-republicans-to-jan-6-investigation/ar-AAMrp8S,Politics,POLITICO,Unavailable,,25.0,False,False
Pelosi says she won't let GOP 'antics' distract from Jan. 6 probe,https://www.msn.com/en-us/news/politics/pelosi-says-she-won-t-let-gop-antics-distract-from-jan-6-committee-investigation/ar-AAMrqFB,Politics,ABC News,Unavailable,,26.0,False,False
The military supply chain is national infrastructure — and it needs attention,https://www.msn.com/en-us/news/politics/the-military-supply-chain-is-national-infrastructure-and-it-needs-attention/ar-AAMrJaa,Politics,The Hill,Unavailable,,27.0,False,False
An Autonomous Drone Just Beat a Professional Racing Pilot for the First Time,https://www.msn.com/en-us/news/technology/an-autonomous-drone-just-beat-a-professional-racing-pilot-for-the-first-time/ar-AAMrLWI,Science and Technology,Gizmodo,Unavailable,,28.0,False,False
NASA shows moon over Arctic from last month's solar eclipse,https://www.msn.com/en-us/weather/topstories/nasa-shows-moon-over-arctic-from-last-month-s-solar-eclipse/ar-AAMrDdd,Science and Technology,Daily Mail,Unavailable,,29.0,False,False
"Playdate, the Pocketable Game Console, Prepares for Preorders",https://www.msn.com/en-us/news/technology/playdate-the-pocketable-game-console-prepares-for-preorders/ar-AAMrF3a,Science and Technology,Wired,Unavailable,,30.0,False,False
Samsung's new foldables will arrive at Unpacked on Aug. 11,https://www.msn.com/en-us/news/technology/samsung-s-new-foldables-will-arrive-at-unpacked-on-aug-11/ar-AAMnaZf,Science and Technology,CNET,Unavailable,,31.0,False,False
Websites hit by global outage,https://www.msn.com/en-us/news/technology/websites-hit-by-global-outage/ar-AAMrv8J,Science and Technology,BBC News,Unavailable,,32.0,False,False
