article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
The UN General Assembly continues in New York,Unavailable,News,,Unavailable,LIVE,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
President Biden says US border patrol agents using horses to chase Haitian migrants is 'beyond an embarrassment',Unavailable,News,,Unavailable,This morning,3.0,False,False
Every setting you should change right now to protect your privacy,Unavailable,News,The Washington Post,Unavailable,Yesterday,4.0,False,False
‘The View’ Pulls Hosts Mid-Show for Positive COVID Tests Before Kamala Harris Interview,Unavailable,News,Variety,Unavailable,Earlier today,5.0,False,False
"Afghanistan is facing an ""imminent humanitarian catastrophe""",Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,6.0,False,False
"Do Impossible's plant-based nuggets really taste like chicken? A critic tried them, and her review is so much more than a taste test",Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,7.0,False,False
Target says it anticipates that current store employees will work about 5 million more hours this holiday season,Unavailable,News,CNBC,Unavailable,Yesterday,8.0,False,False
Ancient footprints push back date of human arrival in the Americas,Unavailable,News,The New York Times,Unavailable,Yesterday,9.0,False,False
Is the R.1 variant in California? What to know about the highly mutated COVID strain,Unavailable,News,San Francisco Chronicle,Unavailable,Earlier today,10.0,False,False
Elon Musk and Grimes Split After 3 Years,Unavailable,News,BuzzFeed,Unavailable,Earlier today,11.0,False,False
"L.A. County sheriff’s unit accused of targeting political enemies, vocal critics",Unavailable,News,Los Angeles Times,Unavailable,Yesterday,12.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,13.0,False,False
Here is why Brazil always speaks first at the UNGA,Unavailable,News,BreezyScroll,Unavailable,Yesterday,14.0,False,False
"The year's best microscope photos reveal a hidden world, from a pregnant flea to crystals in a dinosaur bone",Unavailable,News,Business Insider India🇮🇳,Unavailable,"September 14, 2021",15.0,False,False
Citing religious beliefs to avoid the COVID-19 vaccine could cost you your job,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,16.0,False,False
Nearly 200 San Francisco police staff want religious exemptions from city's COVID-19 vaccine mandate,Unavailable,News,San Francisco Chronicle,Unavailable,1 hour ago,17.0,False,False
"Haitian migrants typically enter US through Central and South America, according to reporters and fact-checkers",Unavailable,News,,Unavailable,44 minutes ago,18.0,False,False
