article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Live updates: Milley, Austin and McKenzie to testify in Senate on Afghanistan withdrawal",https://www.msn.com/en-us/news/us/live-updates-milley-austin-and-mckenzie-to-testify-in-senate-on-afghanistan-withdrawal/ar-AAOUG23?ocid=Peregrine,Top Stories,USA TODAY,Unavailable,,1.0,False,False
Prince Andrew acknowledges he faces US sex assault lawsuit,https://www.msn.com/en-us/news/crime/prince-andrew-acknowledges-he-faces-us-sex-assault-lawsuit/ar-AAOV4th?ocid=Peregrine,Top Stories,Associated Press,Unavailable,,1.1,False,False
"Wear This Men's Shoe, You Can Walk Or Stand For Hours Without Discomfort",https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=Y6olpSAiIJoWYXNnHZw5JYQImrKyDTfCsBFzM9uQGDM&evt=102&rid=3b1ef4ea531a4e243ad0de5228e91ec8&campaignid=1042272&impid=vlp-infopane-3&offerid=2570743&test=0&time=1632847846&cp=edXKKjIK-LuJHZk3sth19zVwZ37iW0pZUWgaIcEvod4&clickid=21_3b1ef4ea531a4e243ad0de5228e91ec8_vlp-infopane-3&acid=201&trackingid=b1465a3359fc91e620cffed54a7d83bf&uid=1ED075D02766681E1C00651026296927&jt=2&url=evYN8OJnIK4TPqmS796T7jR9nrd7H44pbmhobPzQE_DIGofi_ZHt_jP843A6o7HOH9PeTA3ufC9UmJjuMXFgyqPiUezZgwzrFR-ubJepQNY_dejK62h-1g4Tu8zW6Ys-6EvXh82BpJu11f9xHSeiIFzsfKdg8_Q6H8MFdoYshBPS5aGM4ZQkW1OTtAWIU2EGqk_zJxjotLNUZMiC1Fax9Q40kotRci68lyKtkhdsHrchduNBp87r0T8oEpJ5CzMQcjwAZQQxSR-NLPmI93TniD2g79eW5kgw9Bjc0LSPtj2WLaaVc0EKOX4LPEbH9g0j19f4499DyC3OppRPqYPAh6eoOHPLpx7wiU24l4uJVMtIN214tQhTi0w0KxHrsZlYJeVYvTjY341lLjRF7vkvXS7wXteymq_R0uDL2yHO7yDbqbnYC1zGtIrJlcbyadl9&bm=2&la=en&cn=us&cid=1086029&info=kerk4xm9hwj_p9YgeLDRx2KLKLFBODHsXhlVQDpvvRXyIf9Elw8hdtZDUjgHtmjm,Top Stories,AdLovehots.com,Unavailable,,1.2,False,True
Austin: Milley sought 'clarification' from Russian counterpart on offer for assistance,https://www.msn.com/en-us/news/politics/austin-milley-sought-clarification-from-russian-counterpart-on-offer-for-assistance/ar-AAOV6ak?ocid=Peregrine,Top Stories,POLITICO,Unavailable,,1.3,False,False
Black teen dies after being restrained at Kansas juvenile facility,https://www.msn.com/en-us/news/politics/black-teen-dies-after-being-restrained-at-kansas-juvenile-facility/ar-AAOVfNe?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.4,False,False
Experts Rave About This $39 Men's Sneakers,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=o-eZPxPG_Bwmqvs-YQ-1RGB73GIOzJqxo2VVjGCU6fg&evt=102&rid=3b1ef4ea531a4e243ad0de5228e91ec8&campaignid=1049809&impid=vlp-infopane-6&offerid=2881314&test=0&time=1632847846&cp=rcn17R2cQp-qqjdITvq9jbHpZxiFzDAAcsf9t2Pbwz8&clickid=21_3b1ef4ea531a4e243ad0de5228e91ec8_vlp-infopane-6&acid=717&trackingid=b7fb22168270146eda719fb015ecb3f6&uid=1ED075D02766681E1C00651026296927&jt=2&url=rdytRmRiBXi5Qa5Hr41rXnPuGUSYWcPgFj9NZTiu_pNRyHh3O564koVhq8jWjXmBm9wH2DVnA2GQ6LU5vB9VFHnX5FGMKg7VA6ZKXwMOu7EVwajro3mTes__bGdW_gTYAK-AkK2W1YNYdX-abHCBtxlQrf-iu4Xmo03OfmW1mbwRQlEMLMQvX3JSDN_KO1CvPJPC5xXUriv1f1QMK48DCscVXkJvwG7d8iPNtKzc9fEMoDNkYiKZMWXUkSpZFMYBjbIVXCXjPNZii23ZBNM08rRMKwHP7kKogpeNnKkw260fRFm1bFaCngcmZDslkjKY&bm=5&la=en&cn=us&cid=1101099&info=DTmQ918MGgHEDd0pFh1YFM80Xo-oT-9agThru_2-nX_p66NSZHLwQUxbl5MxYe_c,Top Stories,AdGmdjd.com,Unavailable,,1.5,False,True
"Amazon's $80 Halo View fitness tracker drops the mic, adds color screen",https://www.msn.com/en-us/news/technology/amazon-s-80-halo-view-fitness-tracker-drops-the-mic-adds-color-screen/ar-AAOV4kY?ocid=Peregrine,Top Stories,CNET,Unavailable,,1.6,False,False
Nigeria jihadist infighting kills scores in Lake Chad,https://www.msn.com/en-us/news/world/nigeria-jihadist-infighting-kills-scores-in-lake-chad/ar-AAOVdHs?ocid=Peregrine,Top Stories,AFP,Unavailable,,1.7,False,False
Angela Merkel Didn't Just Save Europe. She Also Made It More Resilient,https://www.msn.com/en-us/news/world/angela-merkel-didn-t-just-save-europe-she-also-made-it-more-resilient/ar-AAOV4om?ocid=Peregrine,Top Stories,Time,Unavailable,,1.8,False,False
Why the Trumpist election fraud conspiracy just won't die,https://www.msn.com/en-us/news/politics/why-the-trumpist-election-fraud-conspiracy-just-won-t-die/ar-AAOV4h8?ocid=Peregrine,Top Stories,CNN,Unavailable,,1.9,False,False
Blinken faces second day of grilling on Capitol Hill,https://www.msn.com/en-us/news/politics/afghanistan-updates-generals-say-they-opposed-biden-decision-to-withdraw-all-troops/ar-AANnZjQ?ocid=Peregrine,Top Stories,ABC News,Unavailable,,1.10,False,False
"Greyhound settles lawsuit over immigration sweeps on buses, will pay restitution",https://www.msn.com/en-us/news/us/greyhound-settles-lawsuit-over-immigration-sweeps-on-buses-will-pay-restitution/ar-AAOVfv5?ocid=Peregrine,Top Stories,NBC News,Unavailable,,1.11,False,False
ABC TV stations launch 'Our America: Equity Report',https://www.msn.com/en-us/news/us/abc-tv-stations-launch-our-america-equity-report/ar-AAOVbDF?ocid=Peregrine,Top Stories,The LA Times,Unavailable,,2.0,False,False
Hochul orders more remote court hearings in effort to relieve Rikers staffing burden,https://www.msn.com/en-us/news/crime/hochul-orders-more-remote-court-hearings-in-effort-to-relieve-rikers-staffing-burden/ar-AAOV5OT?ocid=Peregrine,Top Stories,New York Daily News,Unavailable,,3.0,False,False
Capital Gazette Mass Shooter Gets More Than Five Life Prison Terms for Newsroom Murders,https://www.msn.com/en-us/news/crime/capital-gazette-mass-shooter-gets-more-than-five-life-prison-terms-for-newsroom-murders/ar-AAOV5MP?ocid=Peregrine,Top Stories,Law & Crime,Unavailable,,4.0,False,False
The Atlanta spa shootings suspect has pleaded not guilty to 4 murder charges. Prosecutors want him to face the death penalty.,https://www.msn.com/en-us/news/crime/the-atlanta-spa-shootings-suspect-has-pleaded-not-guilty-to-4-murder-charges-prosecutors-want-him-to-face-the-death-penalty/ar-AAOVhQm?ocid=Peregrine,Top Stories,INSIDER,Unavailable,,5.0,False,False
Top generals testify that Trump's deal with the Taliban hurt morale among Afghan forces and 'negatively' affected their performance,https://www.msn.com/en-us/news/world/top-generals-testify-that-trump-s-deal-with-the-taliban-hurt-morale-among-afghan-forces-and-negatively-affected-their-performance/ar-AAOV17a?ocid=Peregrine,Top Stories,Business Insider,Unavailable,,6.0,False,False
"Warren opposes renomination of Powell as Fed chairman, calling him ‘a dangerous man’",https://www.msn.com/en-us/news/politics/warren-opposes-renomination-of-powell-as-fed-chairman-calling-him-a-dangerous-man/ar-AAOVi7N?ocid=Peregrine,Top Stories,Washington Examiner,Unavailable,,7.0,False,False
New members of the House of Keys sworn in,https://www.msn.com/en-us/news/world/new-members-of-the-house-of-keys-sworn-in/ar-AAOVb1p?ocid=Peregrine,Top Stories,BBC News,Unavailable,,8.0,False,False
CDC raises Covid travel advisory level for Singapore and Hong Kong,https://www.msn.com/en-us/money/other/cdc-raises-covid-travel-advisory-level-for-singapore-and-hong-kong/ar-AAOTHUy,Coronavirus,CNBC,Unavailable,,9.0,False,False
Japan to lift all coronavirus emergency steps nationwide,https://www.msn.com/en-us/news/world/japan-to-lift-all-coronavirus-emergency-steps-nationwide/ar-AAOTcDJ,Coronavirus,Associated Press,Unavailable,,11.0,False,False
Where can you travel with mixed Covid-19 vaccine doses?,https://www.msn.com/en-us/health/medical/where-can-you-travel-with-mixed-covid-19-vaccine-doses/ar-AAOSGVU,Coronavirus,Quartz,Unavailable,,12.0,False,False
"Utah ghost town reemerges after 60 years underwater, revealing a 'glimmer' of history",https://www.msn.com/en-us/news/us/utah-ghost-town-reemerges-after-60-years-underwater-revealing-a-glimmer-of-history/ar-AAOUSSW,US,USA TODAY,Unavailable,,13.0,False,False
"Iowa boy, 12, dies after falling off homecoming parade float",https://www.msn.com/en-us/news/us/iowa-boy-12-dies-after-falling-off-homecoming-parade-float/ar-AAOVhPp,US,NBC News,Unavailable,,14.0,False,False
"Activist, historian among 25 `genius grant' recipients",https://www.msn.com/en-us/news/us/activist-historian-among-25-genius-grant-recipients/ar-AAOVd9o,US,Associated Press,Unavailable,,15.0,False,False
Tyson Foods Offering $10K Lottery for COVID Vaccinated Workers As Effort to Boost Numbers,https://www.msn.com/en-us/news/us/tyson-foods-offering-10k-lottery-for-covid-vaccinated-workers-as-effort-to-boost-numbers/ar-AAOV5EY,US,Newsweek,Unavailable,,16.0,False,False
Meet the ‘Angel of the Alamo’: Adina De Zavala’s grand stand in 1908 saved a landmark of Texas history,https://www.msn.com/en-us/news/us/meet-the-angel-of-the-alamo-adina-de-zavala-s-grand-stand-in-1908-saved-a-landmark-of-texas-history/ar-AAOUpeD,US,USA TODAY,Unavailable,,17.0,False,False
EXPLAINER: Why and how the UK is experiencing a fuel crisis,https://www.msn.com/en-us/news/world/explainer-why-and-how-the-uk-is-experiencing-a-fuel-crisis/ar-AAOVfu0,World,Associated Press,Unavailable,,18.0,False,False
'Neglected danger': Nukes not in forefront in speeches at UN,https://www.msn.com/en-us/news/world/neglected-danger-nukes-not-in-forefront-in-speeches-at-un/ar-AAOV7YR,World,Associated Press,Unavailable,,19.0,False,False
J-20A: China has upgraded its best stealth fighter jet with domestic-made engines,https://www.msn.com/en-us/news/world/j-20a-china-has-upgraded-its-best-stealth-fighter-jet-with-domestic-made-engines/ar-AAOTYXm,World,CNN,Unavailable,,20.0,False,False
Fuel shortages are leaving people stranded in Britain,https://www.msn.com/en-us/news/world/fuel-shortages-are-leaving-people-stranded-in-britain/ar-AAOUVEV,World,CNN,Unavailable,,21.0,False,False
En Vogue songwriter Andrea Martin dies at 49,https://www.msn.com/en-us/news/other/en-vogue-songwriter-andrea-martin-dies-at-49/ar-AAOUP9g,World,BBC News,Unavailable,,22.0,False,False
"Amazon's new AZ2 chip powers Echo AI like voice recognition, visual ID",https://www.msn.com/en-us/news/technology/amazon-s-new-az2-chip-powers-echo-ai-like-voice-recognition-visual-id/ar-AAOV8cx,Science and Technology,CNET,Unavailable,,23.0,False,False
Amazon to offer on-device smart speaker processing,https://www.msn.com/en-us/news/technology/amazon-to-offer-on-device-smart-speaker-processing/ar-AAOV693,Science and Technology,CNET,Unavailable,,24.0,False,False
