article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
Pentagon believes another terrorist attack in Kabul is imminent,https://news.google.com/articles/CAIiEHaHFdTZe4OC85wBQp61ansqGAgEKg8IACoHCAowhK-LAjD4ySww-9S0BQ?hl=en-US&gl=US&ceid=US%3Aen,Headlines,New York Post ,https://news.google.com/publications/CAAqBwgKMISviwIw-Mks?hl=en-US&gl=US&ceid=US%3Aen,2021-08-28T21:32:26Z,1.0,False
Afghanistan crisis: 2 ISIS-K members believed to be behind Kabul bombing killed in US drone strike,https://news.google.com/articles/CCAiC1o4TjhvR1Z0V0I4mAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Global News,,2021-08-28T18:31:46Z,1.1,False
"U.S. says airstrike killed 2 ISIS members, warns more attacks possible",https://news.google.com/articles/CCAiC09BNUVHdWppRmNZmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CBC News,,2021-08-28T20:04:31Z,1.2,False
Opinion | It Shouldn’t Fall to Veterans to Clean Up Biden’s Mess,https://news.google.com/articles/CAIiEACzQ0SdkGN2QBa1VlcnlWIqGAgEKg8IACoHCAowjuuKAzCWrzwworyzBg?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-28T19:47:58Z,1.3,True
"ISIS-K, U.S. security and the future of Afghanistan | TheHill",https://news.google.com/articles/CBMiZWh0dHBzOi8vdGhlaGlsbC5jb20vb3Bpbmlvbi9uYXRpb25hbC1zZWN1cml0eS81Njk4NDctaXNpcy1rLXVzLXNlY3VyaXR5LWFuZC10aGUtZnV0dXJlLW9mLWFmZ2hhbmlzdGFu0gFpaHR0cHM6Ly90aGVoaWxsLmNvbS9vcGluaW9uL25hdGlvbmFsLXNlY3VyaXR5LzU2OTg0Ny1pc2lzLWstdXMtc2VjdXJpdHktYW5kLXRoZS1mdXR1cmUtb2YtYWZnaGFuaXN0YW4_YW1w?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Hill,,2021-08-28T18:00:08Z,1.4,True
LSU Tigers football relocating to Houston for practice ahead of Hurricane Ida,https://news.google.com/articles/CBMifWh0dHBzOi8vd3d3LmVzcG4uY29tL2NvbGxlZ2UtZm9vdGJhbGwvc3RvcnkvXy9pZC8zMjEwNDY2OS9sc3UtdGlnZXJzLWZvb3RiYWxsLXJlbG9jYXRpbmctaG91c3Rvbi1wcmFjdGljZS1haGVhZC1odXJyaWNhbmUtaWRh0gGKAWh0dHBzOi8vd3d3LmVzcG4uY29tL2NvbGxlZ2UtZm9vdGJhbGwvc3RvcnkvXy9pZC8zMjEwNDY2OS9sc3UtdGlnZXJzLWZvb3RiYWxsLXJlbG9jYXRpbmctaG91c3Rvbi1wcmFjdGljZS1haGVhZC1odXJyaWNhbmUtaWRhP3BsYXRmb3JtPWFtcA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,ESPN,,2021-08-28T23:42:56Z,2.0,False
"Hurricane Ida update: Latest forecast cone, spaghetti models and warnings",https://news.google.com/articles/CCAiC3lTZjdla2MzWVpvmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,KHOU 11,,2021-08-28T21:32:29Z,2.1,False
"'Time is not on our side.' Gulf Coast braces for Sunday arrival of Hurricane Ida, potentially a Category 4 storm",https://news.google.com/articles/CAIiEBLKy1KuM2bZ-_fd51cPsPgqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-29T00:34:51Z,2.2,False
Ida Gaining Strength In The Gulf,https://news.google.com/articles/CAIiECcOA7yLR2lK0dX-9pDO640qGQgEKhAIACoHCAowvoz_CjCphPgCMOO65AU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WHNT News 19,https://news.google.com/publications/CAAqBwgKML6M_wowqYT4Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-08-28T22:17:12Z,2.3,False
7 AM Hurricane Ida update: Louisiana landfall Sunday evening as a strong Cat. 4,https://news.google.com/articles/CCAiC3d0U01ZWmRrdVRNmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WWLTV,,2021-08-28T12:12:08Z,2.4,False
What We Know About the 13 US Service Members Killed in Kabul,https://news.google.com/articles/CAIiEMzGSCFNtjNgejyug5Op3wAqFwgEKg8IACoHCAowjuuKAzCWrzwwt4QY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-28T20:51:31Z,3.0,False
"Fathers of Marines killed in Kabul attack rage against Biden, brass",https://news.google.com/articles/CBMiPmh0dHBzOi8vd3d3LmZveG5ld3MuY29tL3dvcmxkL2ZhdGhlcnMtbWFyaW5lcy1rYWJ1bC1yYWdlLWJpZGVu0gFCaHR0cHM6Ly93d3cuZm94bmV3cy5jb20vd29ybGQvZmF0aGVycy1tYXJpbmVzLWthYnVsLXJhZ2UtYmlkZW4uYW1w?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,,2021-08-28T14:24:41Z,3.1,False
"A soon-to-be father, a beloved brother and a state champion among US service members killed in Kabul attack",https://news.google.com/articles/CAIiEACUD_6N3fZ3sTkd4Np3zG8qGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-29T00:53:22Z,3.2,False
Guest Morning Line: Unconscionable Afghanistan withdrawal killed Marines in Kabul,https://news.google.com/articles/CAIiEOx-CxiY18UA7ylbu54mHYYqGQgEKhAIACoHCAowt_z_CjCOo4sDMP3z4gU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Cincinnati Enquirer,https://news.google.com/publications/CAAqBwgKMLf8_wowjqOLAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-27T17:04:16Z,3.3,True
Father-to-be was among 13 servicemembers killed in Afghanistan,https://news.google.com/articles/CBMiW2h0dHBzOi8vd3d3Lnd2bHQudHYvMjAyMS8wOC8yOC9mYXRoZXItdG8tYmUtd2FzLWFtb25nLTEzLXNlcnZpY2VtZW1iZXJzLWtpbGxlZC1hZmdoYW5pc3Rhbi_SAQA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WVLT.TV,,2021-08-28T15:12:00Z,3.4,False
Thousands March In D.C. For Voting Rights,https://news.google.com/articles/CAIiEGcEvnD2t6ZfXU2etW1eiD4qFwgEKg4IACoGCAow9vBNMK3UCDClvJYH?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NPR,https://news.google.com/publications/CAAqBggKMPbwTTCt1Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-08-28T23:52:43Z,4.0,False
"Activists march nationwide for voting rights, honoring 1963 March on Washington",https://news.google.com/articles/CCAiC29jOXl4alVTN2ZjmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CBS Evening News,,2021-08-28T23:06:57Z,4.1,False
"Al Sharpton, voting rights activists flock to Washington DC to march for federal election reforms",https://news.google.com/articles/CAIiEEcjAMgR88BHHKYDxY3tM6cqGQgEKhAIACoHCAowwL2ICzCckocDMMaPqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-28T16:18:09Z,4.2,False
Opinion | MLK Warned Us About Moderates. Are We Listening?,https://news.google.com/articles/CAIiEP39E-cbsJn2kbG-Z9tWW3QqGQgEKhAIACoHCAow4Zn5CjCu8uACMLTRlgY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,POLITICO,https://news.google.com/publications/CAAqBwgKMOGZ-QowrvLgAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-28T11:00:32Z,4.3,True
MLK and LBJ's children: Our fathers' vision for voting rights is under attack again,https://news.google.com/articles/CAIiEDosVesR73HEaVDzErClJzwqGQgEKhAIACoHCAowocv1CjCSptoCMKrUpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-27T11:10:27Z,4.4,True
The Memo: Will DeSantis's star fall as Florida COVID numbers rise? | TheHill,https://news.google.com/articles/CBMibGh0dHBzOi8vdGhlaGlsbC5jb20vaG9tZW5ld3MvdGhlLW1lbW8vNTY5ODEwLXRoZS1tZW1vLXdpbGwtZGVzYW50aXNzLXN0YXItZmFsbC1hcy1mbG9yaWRhLWNvdmlkLW51bWJlcnMtcmlzZdIBcGh0dHBzOi8vdGhlaGlsbC5jb20vaG9tZW5ld3MvdGhlLW1lbW8vNTY5ODEwLXRoZS1tZW1vLXdpbGwtZGVzYW50aXNzLXN0YXItZmFsbC1hcy1mbG9yaWRhLWNvdmlkLW51bWJlcnMtcmlzZT9hbXA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Hill,,2021-08-28T21:00:08Z,5.0,False
Judge rules Florida school districts may impose mask mandates,https://news.google.com/articles/CCAiC2NHekg3OXdZYXhzmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CBS Evening News,,2021-08-27T23:10:02Z,5.1,False
DeSantis comments on Florida COVID death rate get new scrutiny,https://news.google.com/articles/CAIiEMIc1fIqMiUJ0LzXvTvzoScqGQgEKhAIACoHCAow5v-UCzDr1aoDMPf0zQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,South Florida Sun Sentinel,https://news.google.com/publications/CAAqBwgKMOb_lAsw69WqAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-28T13:32:52Z,5.2,False
Isn’t it ironic? Law touted by DeSantis backfired on his defense in mask mandate case | Editorial,https://news.google.com/articles/CBMiRGh0dHBzOi8vd3d3Lm1pYW1paGVyYWxkLmNvbS9vcGluaW9uL2VkaXRvcmlhbHMvYXJ0aWNsZTI1Mzc5MDY1OC5odG1s0gFEaHR0cHM6Ly9hbXAubWlhbWloZXJhbGQuY29tL29waW5pb24vZWRpdG9yaWFscy9hcnRpY2xlMjUzNzkwNjU4Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Miami Herald,,2021-08-27T19:43:00Z,5.3,True
Some governors are mismanaging COVID and misunderstanding Federalism | TheHill,https://news.google.com/articles/CBMicWh0dHBzOi8vdGhlaGlsbC5jb20vb3Bpbmlvbi9qdWRpY2lhcnkvNTY5NjgwLXNvbWUtZ292ZXJub3JzLWFyZS1taXNtYW5hZ2luZy1jb3ZpZC1hbmQtbWlzdW5kZXJzdGFuZGluZy1mZWRlcmFsaXNt0gF1aHR0cHM6Ly90aGVoaWxsLmNvbS9vcGluaW9uL2p1ZGljaWFyeS81Njk2ODAtc29tZS1nb3Zlcm5vcnMtYXJlLW1pc21hbmFnaW5nLWNvdmlkLWFuZC1taXN1bmRlcnN0YW5kaW5nLWZlZGVyYWxpc20_YW1w?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Hill,,2021-08-27T14:45:06Z,5.4,True
How Gavin Newsom went from landslide victory to fighting for his political survival,https://news.google.com/articles/CAIiEIA6tldjmdY5vy_IgPSe5D0qFwgEKg4IACoGCAowjKxcMOvhCzCU9KQB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Los Angeles Times,https://news.google.com/publications/CAAqBggKMIysXDDr4Qs?hl=en-US&gl=US&ceid=US%3Aen,2021-08-28T17:00:01Z,6.0,False
The California recall election is a backdoor power grab,https://news.google.com/articles/CAIiEAVA036jvokzJ9GiTHgmsSwqGQgEKhAIACoHCAowocv1CjCSptoCMKrUpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-28T16:23:59Z,6.1,True
Dr. Drew slams Gavin Newsom's leadership: 'You don't get how bad California is',https://news.google.com/articles/CBMiSWh0dHBzOi8vd3d3LmZveG5ld3MuY29tL21lZGlhL2RyLWRyZXctZ2F2aW4tbmV3c29tcy1sZWFkZXJzaGlwLWNhbGlmb3JuaWHSAU1odHRwczovL3d3dy5mb3huZXdzLmNvbS9tZWRpYS9kci1kcmV3LWdhdmluLW5ld3NvbXMtbGVhZGVyc2hpcC1jYWxpZm9ybmlhLmFtcA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,,2021-08-27T21:54:18Z,6.2,False
"Think California’s recall election doesn’t affect you? It really does, I’m afraid",https://news.google.com/articles/CAIiEKGa9pSlgdxtudBBuuiqYQ4qFggEKg4IACoGCAowl6p7MN-zCTC9vBU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,The Guardian,https://news.google.com/publications/CAAqBggKMJeqezDfswk?hl=en-US&gl=US&ceid=US%3Aen,2021-08-28T14:10:33Z,6.3,True
Were California schools too slow to reopen? Maybe. But don't blame it all on Gavin Newsom,https://news.google.com/articles/CAIiEGppqN1KJ_IjjCGSxSOvM-AqGQgEKhAIACoHCAowk-T4CjDyst8CMPD_wwU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,San Francisco Chronicle,https://news.google.com/publications/CAAqBwgKMJPk-Aow8rLfAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-28T18:00:00Z,6.4,True
"Photos: New Orleans restaurants, bars hunker down ahead of Hurricane Ida",https://news.google.com/articles/CBMiZmh0dHBzOi8vd3d3Lm5vbGEuY29tL2VudGVydGFpbm1lbnRfbGlmZS9lYXQtZHJpbmsvY29sbGVjdGlvbl8xOTE4NjMwOC0wODRhLTExZWMtYmE2MS1iYjQ1NDg4NGFjZTYuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen,U.S.,NOLA.com,,2021-08-28T21:51:00Z,7.0,False
"Hurricane Ida update: Latest forecast cone, spaghetti models and warnings",https://news.google.com/articles/CCAiC3lTZjdla2MzWVpvmAEB?hl=en-US&gl=US&ceid=US%3Aen,U.S.,KHOU 11,,2021-08-28T21:32:29Z,7.1,False
"'Time is not on our side.' Gulf Coast braces for Sunday arrival of Hurricane Ida, potentially a Category 4 storm",https://news.google.com/articles/CAIiEBLKy1KuM2bZ-_fd51cPsPgqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,U.S.,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-08-29T00:34:51Z,7.2,False
"EXPLAINER: Ida, Katrina similar but tiny differences are key",https://news.google.com/articles/CAIiELP96fgWbuQPyqXVZUfpGskqGQgEKhAIACoHCAowjsP-CjDlzvYCMJmz3gU?hl=en-US&gl=US&ceid=US%3Aen,U.S.,WKMG News 6 & ClickOrlando,https://news.google.com/publications/CAAqBwgKMI7D_gow5c72Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-08-29T00:11:35Z,7.3,False
7 AM Hurricane Ida update: Louisiana landfall Sunday evening as a strong Cat. 4,https://news.google.com/articles/CCAiC3d0U01ZWmRrdVRNmAEB?hl=en-US&gl=US&ceid=US%3Aen,U.S.,WWLTV,,2021-08-28T12:12:08Z,7.4,False
Experts question decision not to name ISIS terrorists killed in Afghanistan drone strike,https://news.google.com/articles/CAIiEFKCTqFeLTBS3a76zdFx69QqGQgEKhAIACoHCAowwL2ICzCckocDMP2lqQY?hl=en-US&gl=US&ceid=US%3Aen,U.S.,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-08-29T00:17:40Z,8.0,False
"U.S. says airstrike killed 2 ISIS members, warns more attacks possible",https://news.google.com/articles/CCAiC09BNUVHdWppRmNZmAEB?hl=en-US&gl=US&ceid=US%3Aen,U.S.,CBC News,,2021-08-28T20:04:31Z,8.1,False
"Biden said US would 'hunt' down Kabul airport attackers. A day later, a drone strike killed two ISIS-K targets.",https://news.google.com/articles/CAIiENmOWLCVxJZXQtn6WoHQt1gqGQgEKhAIACoHCAowjsP7CjCSpPQCMM_b5QU?hl=en-US&gl=US&ceid=US%3Aen,U.S.,USA TODAY,https://news.google.com/publications/CAAqBwgKMI7D-wowkqT0Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-08-28T18:30:30Z,8.2,False
Opinion | It Shouldn’t Fall to Veterans to Clean Up Biden’s Mess,https://news.google.com/articles/CAIiEACzQ0SdkGN2QBa1VlcnlWIqGAgEKg8IACoHCAowjuuKAzCWrzwworyzBg?hl=en-US&gl=US&ceid=US%3Aen,U.S.,The New York Times,https://news.google.com/publications/CAAqBwgKMI7rigMwlq88?hl=en-US&gl=US&ceid=US%3Aen,2021-08-28T19:47:58Z,8.3,True
