article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion
Veterans Affairs becomes first federal agency to require some staff be vaccinated against Covid,https://news.google.com/articles/CAIiEGSeaPMrfcK2zDbrvdBSyJsqGQgEKhAIACoHCAowvIaCCzDnxf4CMP2F8gU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,NBC News,https://news.google.com/publications/CAAqBwgKMLyGggsw58X-Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-07-26T19:07:00Z,1.0,False
Major medical groups call for employers to mandate Covid-19 vaccines for health care workers,https://news.google.com/articles/CAIiEDYzJ9N0Nmp-jUCw_5NBOK8qGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-07-26T20:48:56Z,1.1,False
"California, NYC unveil plans to require vaccinations or testing; VA says shots mandatory for medical workers: Live COVID-19 updates",https://news.google.com/articles/CBMiYmh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9uZXdzL2hlYWx0aC8yMDIxLzA3LzI2L2NvdmlkLXZhY2NpbmUtdmFyaWFudHMtbWFza3MtY2RjLzgwODc1NzMwMDIv0gEnaHR0cHM6Ly9hbXAudXNhdG9kYXkuY29tL2FtcC84MDg3NTczMDAy?hl=en-US&gl=US&ceid=US%3Aen,Headlines,USA TODAY,,2021-07-26T19:24:38Z,1.2,False
Private companies must require vaccines for workers. It's the only way to get past COVID.,https://news.google.com/articles/CAIiEPbkVWDIbIS_NJHhTmepJj4qGQgEKhAIACoHCAowjsP7CjCSpPQCMM_b5QU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,USA TODAY,https://news.google.com/publications/CAAqBwgKMI7D-wowkqT0Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-07-26T12:53:36Z,1.3,True
"Veterans Affairs to mandate COVID vaccine for health care personnel, first such mandate for federal agency",https://news.google.com/articles/CAIiEKua-EZm25zTmQVYT1NDqbYqGQgEKhAIACoHCAowwL2ICzCckocDMMaPqQY?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Fox News,https://news.google.com/publications/CAAqBwgKMMC9iAswnJKHAw?hl=en-US&gl=US&ceid=US%3Aen,2021-07-26T18:15:08Z,1.4,False
'Something that lives with all of us forever:' Final victim of Surfside condo collapse identified; Death toll at 98,https://news.google.com/articles/CAIiEO1pDz6gowV-VS_WW-9kZyUqGQgEKhAIACoHCAowjsP7CjCSpPQCMKCK0wU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,USA TODAY,https://news.google.com/publications/CAAqBwgKMI7D-wowkqT0Ag?hl=en-US&gl=US&ceid=US%3Aen,2021-07-26T23:23:26Z,2.0,False
Family: Last victim ID'd in Florida condo building collapse,https://news.google.com/articles/CBMiRWh0dHBzOi8vbmV3cy55YWhvby5jb20vYnJvdGhlci1sYXN0LXZpY3RpbS1pZGQtZmxvcmlkYS0xODUwMDQwMjIuaHRtbNIBTWh0dHBzOi8vbmV3cy55YWhvby5jb20vYW1waHRtbC9icm90aGVyLWxhc3QtdmljdGltLWlkZC1mbG9yaWRhLTE4NTAwNDAyMi5odG1s?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Yahoo News,,2021-07-26T18:50:04Z,2.1,False
Last victim in Surfside condo collapse identified,https://news.google.com/articles/CCAiC3VkQ2lqSjNrQlZnmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,WPLG Local 10,,2021-07-26T19:07:22Z,2.2,False
Brother: Last victim ID'd in Florida condo building collapse,https://news.google.com/articles/CBMiX2h0dHBzOi8vd3d3LndpbmtuZXdzLmNvbS8yMDIxLzA3LzI2L2Jyb3RoZXItbGFzdC12aWN0aW0taWRkLWluLWZsb3JpZGEtY29uZG8tYnVpbGRpbmctY29sbGFwc2Uv0gEA?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Wink News,,2021-07-26T23:08:16Z,2.3,True
"Authorities identify the final victim in the Surfside collapse, ending a month-long search and recovery operation",https://news.google.com/articles/CAIiEFlytrjgBp_UVDyfTis6spkqGQgEKhAIACoHCAowocv1CjCSptoCMPrTpgU?hl=en-US&gl=US&ceid=US%3Aen,Headlines,CNN,https://news.google.com/publications/CAAqBwgKMKHL9QowkqbaAg?hl=en-US&gl=US&ceid=US%3Aen,2021-07-26T22:35:39Z,2.4,False
California COVID vaccination proof requirement: What to know,https://news.google.com/articles/CAIiEFm1WXATZstU5abn4lMTvuIqFwgEKg4IACoGCAowjKxcMOvhCzCU9KQB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,Los Angeles Times,https://news.google.com/publications/CAAqBggKMIysXDDr4Qs?hl=en-US&gl=US&ceid=US%3Aen,2021-07-26T19:56:13Z,3.0,False
"California to require proof of vaccination for state, health care workers",https://news.google.com/articles/CCAiC0xOQmNRM3dIRkJnmAEB?hl=en-US&gl=US&ceid=US%3Aen,Headlines,KCRA News,,2021-07-26T22:18:12Z,3.1,False
