article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
COVID-19: Keep up with the latest safety and vaccine guidance,Unavailable,News,,Unavailable,LIVE,1.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,2.0,False,False
"Biz Markie, rapper known for ‘Just a Friend,’ dies at 57",Unavailable,News,Variety,Unavailable,Last night,3.0,False,False
‘The plants looked as if someone took a blowtorch to them’: Extreme heat and dry conditions have devastated crops across Western Canada,Unavailable,News,The Globe and Mail,Unavailable,Yesterday,4.0,False,False
The U.S. real-estate market is slowly falling back to earth,Unavailable,News,WSJ Real Estate,Unavailable,Yesterday,5.0,False,False
Stanford graduates develop the first at-home vaginal microbiome test for women with recurring infections and even infertility,Unavailable,News,Healthcare Insider,Unavailable,Last night,6.0,False,False
Bay Area restaurants scramble to respond to new mask guidance,Unavailable,News,San Francisco Chronicle,Unavailable,1 hour ago,7.0,False,False
That $28 billion bailout to save local restaurants? Tons went to chains like Panera,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,8.0,False,False
"The merger of food giants Kraft and Heinz is killing morale, causing burnout, and choking innovation, employees say",Unavailable,News,Business Insider,Unavailable,Yesterday,9.0,False,False
These satellite images reveal the true devastation of the floods in Europe,Unavailable,News,The New York Times,Unavailable,2 hours ago,10.0,False,False
Headed to a job interview? Be on the lookout for these red flags.,Unavailable,News,Careers Insider,Unavailable,Yesterday,11.0,False,False
California is the first state to fund universal basic income pilot efforts,Unavailable,News,CalMatters,Unavailable,Yesterday,12.0,False,False
The Biden administration moves to appeal federal judge's decision ruling DACA unlawful,Unavailable,News,,Unavailable,LIVE,13.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,14.0,False,False
"There's a bidding war for jobseekers, and it's getting crazier by the day",Unavailable,News,Business Insider,Unavailable,5 hours ago,15.0,False,False
Once-In-a-Lifetime Image: Photographer Explains How He Captured Volcano Eruption Under the Northern Lights,Unavailable,News,The Weather Channel India,Unavailable,,16.0,False,False
"Covid is still killing Americans faster than guns, cars and the flu combined",Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,17.0,False,False
FDA revokes approval of COVID-19 test given to hundreds of thousands in L.A.,Unavailable,News,Los Angeles Times,Unavailable,Last night,18.0,False,False
