article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
The latest news from Afghanistan as the Taliban take control of the country,Unavailable,News,,Unavailable,LIVE,1.0,False,False
OnlyFans is banning sexually explicit content,Unavailable,News,Input,Unavailable,1 hour ago,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
Here’s what happened when Larry David and Alan Dershowitz reportedly had a bizarre clash at a Martha’s Vineyard store,Unavailable,News,Boston.com,Unavailable,Yesterday,4.0,False,False
Why most of the people pictured trying to flee Kabul airport were men,Unavailable,News,Insider International,Unavailable,Yesterday,5.0,False,False
"A viral video of men holding weapons while dancing at a wedding has been edited out of context, according to fact-checkers",Unavailable,News,,Unavailable,Yesterday,6.0,False,False
Fentanyl Is Creeping Into the Mainstream Drug Supply,Unavailable,News,VICE News,Unavailable,3 hours ago,7.0,False,False
Is this the end of the COVID home buying spree?,Unavailable,News,San Francisco Chronicle,Unavailable,Last night,8.0,False,False
Unvaccinated Mom’s Dying Wish: ‘Make Sure My Children Get Vaccinated’,Unavailable,News,VICE News,Unavailable,Yesterday,9.0,False,False
Here’s how much money each generation has saved for retirement,Unavailable,News,CNBC Make It,Unavailable,2 hours ago,10.0,False,False
"An alleged video of Taliban fighters jumping on a trampoline is from 2020, according to AP and Reuters",Unavailable,News,,Unavailable,Yesterday,11.0,False,False
Afghan youth footballer Zaki Anwari identified as a victim who fell from US plane at Kabul airport,Unavailable,News,,Unavailable,Last night,12.0,False,False
The soaring cost of food is forcing families to scrimp at the dinner table,Unavailable,News,Businessweek,Unavailable,"August 18, 2021",13.0,False,False
California faces unprecedented dangers: Here’s a closer look at the weather wildcard,Unavailable,News,Los Angeles Times,Unavailable,Yesterday,14.0,False,False
Meme artist hails 'good' in people after raising $6 million for Afghan families,Unavailable,News,Edd Dracott,Unavailable,This morning,15.0,False,False
Those anti-Covid plastic barriers probably don’t help and may make things worse,Unavailable,News,The New York Times,Unavailable,Yesterday,16.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,17.0,False,False
A 17-year-old Afghan soccer player died falling from a U.S. evacuation plane,Unavailable,News,The New York Times,Unavailable,3 hours ago,18.0,False,False
"Private intelligence report says the Taliban are searching for Afghans believed to have worked with previous administration or foreign forces, Reuters, The New York Times and AFP report",Unavailable,News,,Unavailable,Last night,19.0,False,False
"COVID-19 vaccines are extremely effective at preventing serious illness and deaths, trials show",Unavailable,News,,Unavailable,LIVE,20.0,False,False
