article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
"Mississippi has only 6 open ICU beds, Arkansas only 25 as delta variant fuels Covid surge",https://www.msn.com/en-us/news/us/mississippi-has-only-6-open-icu-beds-arkansas-only-25-as-delta-variant-fuels-covid-surge/ar-AAMWUlJ?ocid=BingNews,Top stories,NBC News,Unavailable,1h,1.0,False,False
"Mexico Sues Gun Companies in U.S., Accusing Them of Fueling Violence",https://www.msn.com/en-us/news/world/mexico-sues-gun-companies-in-us-accusing-them-of-fueling-violence/ar-AAMWk3L?ocid=BingNews,Top stories,The New York Times,Unavailable,2h,2.0,False,False
NFL Star Rob Gronkowski's Favorite Shoes,https://r1-usc1.zemanta.com/rp2/b1_sharethrough/8749334/49119030/A6QANENLUE4HEBOAMCN534EMV7IZH7SSSHS524DARVYGCYVWOLXSJLLMKBRJ3RCL54FMG4AIXRYUO64N72ZSXKZ6I3I6OVYGVZQWPT6ET5IB72BDK5VCPPRF3JMQJ2FEF5GL6SCESZUABOC4PODAP6HM5YAVRXSERUYVDJCLTOMICP52CPTT5ONZCOQOZZG76HKNMPUC5TWQ5VDONYNCTJM6YAD74N64TFDU5YVWJQQARRNZK77QL3P6SMQFRINYL7LR3KLT7DBNJEIRB5ALH6MZFX4G4FJX2CNPBEGJ5LGTRG5PEUNIFZ3BGNLM34VK5AGOA5RJLYJXWHUC5KQMMNYRB2ECHE7YU3TVFSU6ACCJUH7OZO6JIQGY6AFL4KNL3U2XQ7F5NCEP2DJAF722BGFJYFI64B3BU7RJ6AG77A3ALWAMFH3UPC2FZ3NBG26WYKLTZWG4IZRHRR6FK4KSBAZPPAJPNGEOIRJHTQMCXJ45DVEFLU5VE6R4BQ65CSK4CCZ5YZXGWEU3BHYW6ADBHICRJVTJAZY2HUPXE4VVDWF76G6SO7EUZFZBSKPLTFBIPFKVJRQNE66MJLG3HELR2YYOMEXSSHHTX2KPSRGANTL3RECPMVVA/,Top stories,Wolf & Shepherd,Unavailable,,3.0,False,True
Cuomo Struggles to Hang On to Power as N.Y. Awaits Next Move,https://www.msn.com/en-us/news/politics/cuomo-struggles-to-hang-on-to-power-as-ny-awaits-next-move/ar-AAMWgaj?ocid=BingNews,Top stories,Bloomberg,Unavailable,1h,4.0,False,False
Andrew Cuomo Faces Multiple Criminal Investigations,https://www.msn.com/en-us/news/us/andrew-cuomo-faces-multiple-criminal-investigations/ar-AAMWiDo?ocid=BingNews,Top stories,The New York Times,Unavailable,6h,5.0,False,False
Local prosecutors look into alleged sexual harassment by New York's Cuomo,https://www.msn.com/en-us/news/us/local-prosecutors-look-into-alleged-sexual-harassment-by-new-yorks-cuomo/ar-AAMWu3R?ocid=BingNews,Top stories,Reuters,Unavailable,7h,6.0,False,False
Tokyo Olympics live updates: Beach volleyball 'A Team' kicks off big day for Team USA squads,https://www.msn.com/en-us/sports/olympics/tokyo-olympics-live-updates-beach-volleyball-a-team-kicks-off-big-day-for-team-usa-squads/ar-AAMWADQ?ocid=BingNews,Top stories,USA TODAY SPORTS,Unavailable,24m,7.0,False,False
"U.S. State Dept probing whereabouts of $5,800 bottle of whisky given to Pompeo",https://www.msn.com/en-us/news/us/us-state-dept-probing-whereabouts-of-5800-bottle-of-whisky-given-to-pompeo/ar-AAMWZoO?ocid=BingNews,Top stories,Reuters,Unavailable,1h,8.0,False,False
Virginia Launches New Guidelines For Cars Used Less Than 50 Miles/Day,https://r1-usc1.zemanta.com/rp2/b1_msn/3785426/44968214/CACU57S3RV7WDSAFJEV5RTP7YGXF47CDC6I5IPX4SCH2YHY5RIIWWGAXZ56FJENMFNPZHP3OBKUZYGZEILIC3PSTPDMWX3LDLCRZNM45OOWRWCYRBLAJCP7Y7XGTECFCMN7NCQIAK5RAZCOCCZXQE746MREKT5I5INYOQAAU6LP7AKRVDZ5ZU44T4SZC7J6VQMOGWJNUSER6APJ2GMZFNXKXMZOCGXQZWBFKSOUHKIP3K244AYTLNJNCYX34HM5AY2HRT6WWRR4ID2GDMFRY454X6JDYZBWW7CBK47V6QQIL6BOCO777U3SY64PVEFRLZYZL25OCSIE25BAJYXRKGTP7PTROB6ZSMZ5Q7MIA4CAUMYV64CI4NCDGCCF7OPU6NN3QNU4ZQPGB6ZDOTCCKMLEAP4IFQAH7DHTGGBQUTICTXLAKNEE3S5DCS43BLWNLCL3JRDSEKJ44DAV2PHI5JBK5HNJHUPAMHXIUSXAQWPOGNZVRFGYJ6FXQAYJ2AUKNM2IGOGR5D5ZHFDUAYUEM5QVXPBOY3NR6PWNETKRE3ZACOXDX4722ZWZZC4OWGDTBTZTTSQFDXCOIR6M2LPUWGSJLX4A5WUQJWDF2KIA/,Top stories,BindRight,Unavailable,,9.0,False,True
Reporter's Notebook: Beirut demands accountability 1 year after deadly blast,https://www.msn.com/en-us/news/world/reporters-notebook-beirut-demands-accountability-1-year-after-deadly-blast/ar-AAMX4iQ?ocid=BingNews,Top stories,FOX News,Unavailable,42m,10.0,False,False
