article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Pfizer says it will seek FDA approval for a COVID-19 vaccine booster dose,Unavailable,News,,Unavailable,3 hours ago,1.0,False,False
California Capitol reinstates mask mandate after COVID outbreak,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
"Enough with the COVID-19 delta variant panic in California, UCSF doctor urges",Unavailable,News,SFGATE,Unavailable,Yesterday,4.0,False,False
Nationally recognized brunch spot in Texas damaged by raging flood water,Unavailable,News,mySA,Unavailable,Yesterday,5.0,False,False
"International Tourism Is Resuming, But Loved Ones Are Still Separated By Travel Bans",Unavailable,News,BuzzFeed News,Unavailable,Yesterday,6.0,False,False
"In the age of the delta variant, should we all be masking indoors again? The answer is nuanced",Unavailable,News,The Boston Globe,Unavailable,Yesterday,7.0,False,False
Georgian LGBTQ march canceled after threats of violence,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,8.0,False,False
"Preliminary data suggest the Pfizer vaccine is less effective against the Delta variant, but still prevents severe illness",Unavailable,News,The Wall Street Journal,Unavailable,Yesterday,9.0,False,False
Everything we know about the Lambda variant so far,Unavailable,News,Quartz,Unavailable,Last night,10.0,False,False
Why aren't restaurant workers returning to their jobs? We asked them.,Unavailable,News,The Counter,Unavailable,3 hours ago,11.0,False,False
It’s so hot that millions of Canada’s sea creatures are cooking to death in their shells,Unavailable,News,Toronto Star,Unavailable,Yesterday,12.0,False,False
Over 40% of Americans are considering quitting their jobs this year,Unavailable,News,Bloomberg Quicktake,Unavailable,5 hours ago,13.0,False,False
Long COVID is still uncharted territory. This story might help you navigate the disease,Unavailable,News,Los Angeles Times,Unavailable,4 hours ago,14.0,False,False
'Privileged white wellness': Lululemon corporate employees speak out on the culture of racial insensitivity,Unavailable,News,Business Insider,Unavailable,4 hours ago,15.0,False,False
"Sandy Hook families asked for documents from a gun manufacturer. They got 18,000 random cartoons, lawyers say",Unavailable,News,Connecticut Post,Unavailable,Yesterday,16.0,False,False
‘Fallacy.’ ‘Accommodate.’ ‘Ludicrous.’ Which spelling bee words stumped you?,Unavailable,News,The New York Times,Unavailable,5 hours ago,17.0,False,False
The downtown office district was vulnerable. Even before Covid.,Unavailable,News,The New York Times,Unavailable,Yesterday,18.0,False,False
Experts say masks are safe and effective in preventing spread of COVID-19,Unavailable,News,,Unavailable,LIVE,19.0,False,False
