article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Recovery efforts continue in the northeast US and Louisiana following Ida's destruction,Unavailable,News,,Unavailable,LIVE,1.0,False,False
CVS has a surveillance van—and a growing team of investigators—battling a $45 billion crime spree,Unavailable,News,The Wall Street Journal,Unavailable,Yesterday,2.0,False,False
COVID-19: News and updates for Virginia,Unavailable,News,,Unavailable,LIVE,3.0,False,False
What’s going on with McDonald’s ice cream machines? The FTC wants to figure out why they always seem to be broken when you try to order a McFlurry ​​🍦,Unavailable,News,The Boston Globe,Unavailable,Yesterday,4.0,False,False
Anti-vaccine passport protests threaten to disrupt essential services,Unavailable,News,The Globe and Mail,Unavailable,2 hours ago,5.0,False,False
I'm gay and failed to escape Afghanistan. Now I’m fearing for my life,Unavailable,News,Openly 🏳️‍🌈,Unavailable,3 hours ago,6.0,False,False
Taliban arrests former British soldier as 400 Afghans he is trying to evacuate are turned away at border,Unavailable,News,The Telegraph,Unavailable,Yesterday,7.0,False,False
Covid is threatening Navajo Nation,Unavailable,News,Washington Post Opinions,Unavailable,,8.0,False,False
"The gun manufacturer being sued by Sandy Hook parents subpoenaed their slain children’s attendance, academic and disciplinary records",Unavailable,News,Connecticut Post,Unavailable,Yesterday,9.0,False,False
He confronted a reporter live on the air. Now he’s in custody.,Unavailable,News,The New York Times,Unavailable,Yesterday,10.0,False,False
"China’s ""ghost cities"" are finally stirring to life after years of empty streets",Unavailable,News,Businessweek,Unavailable,Yesterday,11.0,False,False
Cincinnati was a model for police reform. What happened?,Unavailable,News,Businessweek,Unavailable,Yesterday,12.0,False,False
7.5 million people are projected to lose their unemployment benefits on Sept 6. Here are some of their stories.,Unavailable,News,Politics Insider,Unavailable,Yesterday,13.0,False,False
The Caldor Fire shows an extreme new reality for California firefighting,Unavailable,News,San Francisco Chronicle,Unavailable,Yesterday,14.0,False,False
Virginia Supreme Court rules Robert E. Lee statue can be taken down,Unavailable,News,Bloomberg Quicktake,Unavailable,Yesterday,15.0,False,False
Junior Wall Street bankers have been underpaid for way too long,Unavailable,News,Bloomberg Opinion,Unavailable,Yesterday,16.0,False,False
President Biden to visit Louisiana after Hurricane Ida,Unavailable,News,,Unavailable,4 hours ago,17.0,False,False
"How to prepare for, prevent and respond to wildfires",Unavailable,News,,Unavailable,LIVE,18.0,False,False
How the mother-daughter duo behind thrift-store chain Buffalo Exchange built a $100 million company from used clothes,Unavailable,News,Retail Insider,Unavailable,Yesterday,19.0,False,False
"These 18 Celebrities Have Openly Discussed Having An Abortion, And Here Are Their Stories",Unavailable,News,BuzzFeed,Unavailable,Yesterday,20.0,False,False
Japanese PM Yoshihide Suga to step down,Unavailable,News,Nikkei Asia,Unavailable,Last night,21.0,False,False
