article_headline,article_url,article_topic,source_name,source_url,article_datetime,article_position,article_isopinion,article_isad
Supreme Court sets Dec. 1 for arguments in challenge to Roe v. Wade,https://www.msn.com/en-us/news/politics/supreme-court-sets-dec-1-for-arguments-in-challenge-to-roe-v-wade/ar-AAODLdX?ocid=Peregrine,Top Stories,POLITICO,Unavailable,,1.0,False,False
Liz Farmer: Local government impacts your home’s value and your happiness,https://www.msn.com/en-us/news/us/liz-farmer-local-government-impacts-your-home-s-value-and-your-happiness/ar-AAODC4k?ocid=Peregrine,Top Stories,Tribune News Service,Unavailable,,1.1,False,False
These Men's Footwear Can Help You Relieve Foot Pain(50% Off Today),https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=cFDc8z-IEuJ4_NIEWYqlMhWV_C6ptEVFT1cmx0uoK1s&evt=102&rid=0bb8bb97daf961318ffb36943dd62454&campaignid=1043374&impid=vlp-infopane-3&offerid=2614273&test=0&time=1632156732&cp=_TykqF9KigEs3373EAZhWFbn3B-_U9J4GU1HFgmuvDU&clickid=21_0bb8bb97daf961318ffb36943dd62454_vlp-infopane-3&acid=717&trackingid=c389e4796fdd263490760ae64b8736cf&uid=0A75EB057E066D840578FBBD7F016C55&jt=2&url=zzrg8LMbwvYIcPebN5zboUPKXWwTe9qnB7K6s1J6S6YVLTp_Ulk1Pz5ndLL8GsUty1ynTB1Lqs6lbFHzN3z6MYM6OWkcXC0SyIdUVG_AyYj7T8jmY4J_wAypkC2LYWkZibWbIY7sm_IvKl1uBvFGpN9VsQbTU1icMsC6ofzw5ybsVnDibAvGjw5V61FplyFYEL0_Z3w2dgd_e80Z2jq1gzQzfM1y6oakMEZXcYz1mq68zyzqdp5m8QZvREYEZelagS_A8HNtpvivBPtWO3tpuo0zmyvCztLzbX3R96jr5VrLM15-zpt7LfpiaNOh4Ry2TKweJUKhghNTLbsCRplglgo4_f-Ad5bCHP9SsAIYX08kBCKfBO4czvnKPqeFZNPI&bm=2&la=en&cn=us&cid=1088216&info=_ba-9o-6QQCZT2ZNQEq41pD-qBxQHButG7YfKsJqSMHIIFFSLY73YbAWxtrL8vMQ,Top Stories,AdGmdjd.com,Unavailable,,1.2,False,True
Father sues Michigan school after teacher cuts daughter’s hair without permission,https://www.msn.com/en-us/news/us/father-sues-michigan-school-after-teacher-cuts-daughter-s-hair-without-permission/ar-AAODEUS?ocid=Peregrine,Top Stories,The Guardian,Unavailable,,1.3,False,False
Gabby Petito's Father Honors Her After FBI Finds Body Believed to Be Hers: 'She Touched the World',https://www.msn.com/en-us/news/us/gabby-petito-s-father-honors-her-after-fbi-finds-body-believed-to-be-hers-she-touched-the-world/ar-AAODEXQ?ocid=Peregrine,Top Stories,People,Unavailable,,1.4,False,False
Want To Sweat Quickly?  Put On This Sauna Vest & Go For Run,https://trace.mediago.io/api/bidder/track?tn=9220dd482c2a49631b4e66cca9f5f0ee&price=UpfHJEXgKy1ILOt4hkeMdgJLSh1y8YKGeTcduXutf7s&evt=102&rid=0bb8bb97daf961318ffb36943dd62454&campaignid=1046340&impid=vlp-infopane-6&offerid=2735113&test=0&time=1632156732&cp=MW1hHdphWOkbV08qRZzCQEk0Zm8k5PX4JNZ9PSTLUX8&clickid=21_0bb8bb97daf961318ffb36943dd62454_vlp-infopane-6&acid=200&trackingid=6658176985d3b4807a832945163903f1&uid=0A75EB057E066D840578FBBD7F016C55&jt=2&url=VNfieGDP_IBevc9SW-cmLLmWygF5T9BrDVSjH7Z1rQz78YSx2GUei_VzBFMB1UEUnM-nt1Wu-XILSVjlwAnoklL9LC8AX8dDCCi5CJYwHOTIrHzkmcsTqM_Q0OI2-c_Wbh0ZdRFpfOpytUOIPKJ3qAX77OV4Rp6pPw7Y78EqOIN6U0-tqj_Kexc5z0tc1MXGhx2TaQrw3Cy1fw_CoT3PsYRd9XpFpLCcX7KgFRFCgTWWwVdYFyLUypsw6bVGmsZqzUgLH40RORAB8ZHzQpsmBEx7ykb-gHLL9FfXkN50O4vM-UJpXR8kh-XZgeQbqsonEIDYnzLJzheGu-V7L_LXMmuNqWMxu4Im41dOil4BEXzzaW0yEKhnpFaDma8n6f6Zh5oRJsR-9boH-cGlt3Cnpw&bm=5&la=en&cn=us&cid=1093997&info=upMkRJUzCgKL59NfFzxX8P7rQp_2wwN-quMG9yYFWCUCydWmxQMngzZYmL2Fyz5b,Top Stories,AdLovehots.com,Unavailable,,1.5,False,True
Alex Murdaugh visual timeline: What happened? When? Where? Who's involved?,https://www.msn.com/en-us/news/crime/alex-murdaugh-visual-timeline-what-happened-when-where-who-s-involved/ar-AAOzMub?ocid=Peregrine,Top Stories,USA TODAY,Unavailable,,1.6,False,False
Covid-19 cases are rising around the country. See where case counts are rising the most.,https://www.msn.com/en-us/news/us/covid-19-cases-are-rising-around-the-country-see-where-case-counts-are-rising-the-most/ar-BB15CVfX?ocid=Peregrine,Top Stories,NBC News,Unavailable,,1.7,False,False
Republican politicians: Let OSHA do its job,https://www.msn.com/en-us/news/politics/republican-politicians-let-osha-do-its-job/ar-AAODJcM?ocid=Peregrine,Top Stories,The Hill,Unavailable,,1.8,False,False
"Pokemon Go beginner's guide: How to play, how to get candy and more tips",https://www.msn.com/en-us/news/technology/pokemon-go-beginner-s-guide-how-to-play-how-to-get-candy-and-more-tips/ar-AAOyWoR?ocid=Peregrine,Top Stories,CNET,Unavailable,,1.9,False,False
